# Hubbard model DMRG. This file contains many sizes. nmax=4, μ0=0.0, nsweeps=20, cutoff=[1.0e-8]
# L; J; E; deltaE_g^+; deltaE_g^-; nVariance; Γ; eΓ; C; eC [calculated 2025-02-12T15:11:59.191]
20; 0.2785714285714286; -5.378333674528088; 0.00512838912198621; -0.0015807715480535833; [0.2740791199711875, 0.3592821533958449, 0.3695219472829874, 0.3699157190776332, 0.3693881359943041, 0.36922810043221965, 0.3695013216602271, 0.37003775292067853, 0.370580749683303, 0.3709228061172666, 0.3709255461708506, 0.3705895878890917, 0.3700560798109206, 0.369516124037219, 0.36924008001657427, 0.3694184060379778, 0.36989643380271453, 0.3695275445693781, 0.3592819769921537, 0.2740556647399086]; [0.7378998684543205, 0.5880518215167477, 0.516815064817186, 0.47016464951472114, 0.43309646971017646]; [0.00022215877936626878, 0.0017447666798885908, 0.0014899043513721354, 0.00043880203809052907, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0]
20; 0.2857142857142857; -5.576046678663656; -0.0022746508006159516; -0.0021840899863985186; [0.2764330142851188, 0.3641983094845136, 0.37535221212617953, 0.37628805530753173, 0.37596127608188357, 0.37586291958270246, 0.3760566327570378, 0.3764618806878688, 0.3768857939284118, 0.3771365314329924, 0.37714420446932273, 0.3768867407415887, 0.37647183227429293, 0.3760604464226135, 0.3758577379421193, 0.3759663957578504, 0.37623958505328503, 0.3754347198129636, 0.3641946263159386, 0.2764460867511299]; [0.750250654388597, 0.6007330321222513, 0.5288908717621761, 0.48195416503475363, 0.4451561474089633]; [0.00023240172726281816, 0.0012638638065233913, 0.0010942797065428818, 0.0003262724911111746, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0]
20; 0.29285714285714287; -5.777568307162665; 0.00018943370815716065; 7.553409046767712e-5; [0.27701336976052515, 0.36947529329669127, 0.38227105853248433, 0.38380592909882705, 0.3838759676985264, 0.3838185718641246, 0.38385631292271327, 0.3839803571269629, 0.38412552796534016, 0.38422030400701124, 0.38422024574285807, 0.3841257760338991, 0.38398102941059675, 0.3838573040039245, 0.3838222451004768, 0.38387842836336206, 0.383806810615136, 0.38228260874221076, 0.36947323910626617, 0.2770087383769465]; [0.7695442424322018, 0.61866135420908, 0.5452986982010084, 0.49777317070656446, 0.4615626495543278]; [0.00026908861705785887, 0.00033538873637505836, 0.0002740767584399875, 9.523159879739947e-5, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0]
20; 0.3; -5.986522301644716; -0.0015683357736282488; 0.005978375200458963; [0.279000478938221, 0.3743871495009009, 0.3882656565175603, 0.3901853039681198, 0.39047213789205015, 0.39045742524585714, 0.3904296268764442, 0.3904295874993423, 0.39044726789478057, 0.3904404720897593, 0.3904431293737125, 0.3904235098504535, 0.3904125851109902, 0.39042099994474366, 0.39045148723256384, 0.3904631288836615, 0.3902560231168263, 0.38823631729186625, 0.3743643636620243, 0.2789970422735534]; [0.7828947540987605, 0.6323771326567281, 0.5584762215621458, 0.5106507226145912, 0.47463306814970535]; [0.0002983512838552592, 6.885512275035313e-5, 7.648783190242325e-5, 5.249905698213013e-6, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0]
20; 0.30714285714285716; -6.20037993518735; 0.00040772095444907563; -1.7773936242804211e-6; [0.2813243938021591, 0.37920123947834894, 0.39397833056536136, 0.3962531872595584, 0.39667056688038893, 0.3966935054348809, 0.3966154152902077, 0.3965231646571886, 0.3964502331753488, 0.3964104161003775, 0.39641091676551243, 0.3964502957973479, 0.3965231976509539, 0.39661522519790837, 0.3966924645843979, 0.39666867996349986, 0.396253595564217, 0.3939790508716229, 0.3792028782734951, 0.2813218115262316]; [0.7945709952694494, 0.644887893922372, 0.5707597578812623, 0.5227619449037877, 0.48678668767827976]; [0.0003210621795515259, 0.00027442275108963604, 0.00026589957879004367, 5.6376954944805676e-5, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0]
20; 0.3142857142857143; -6.4110024035883395; -0.0028393409980074225; -0.0026337508252645137; [0.28429967317018423, 0.38461095176540194, 0.4002620720111545, 0.4028653452943096, 0.4034602404396215, 0.40356510776127363, 0.40351343402534146, 0.4034768492618731, 0.40347442869776995, 0.403442627024971, 0.40340176172907505, 0.40341099821404225, 0.4034008633668351, 0.40343607338817555, 0.4033582724959478, 0.4032785495222655, 0.40271473825255055, 0.3999873765032762, 0.38455255959829704, 0.2845998780667357]; [0.8062483865111143, 0.6579947319482312, 0.5844121004109653, 0.5366489049812269, 0.5005117304137772]; [0.00032188729382653545, 9.979698140993345e-5, 5.1805516155794676e-5, 9.909812717780275e-5, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0]
20; 0.32142857142857145; -6.627880677678491; 0.0002558940231818241; -0.000573917966367965; [0.28861357714970537, 0.38886625238578476, 0.40484800330470405, 0.40746033060417886, 0.40806559476863535, 0.40820818063486886, 0.4082464507840313, 0.40824009040225917, 0.4082241137270678, 0.4082171755117242, 0.40821827751617135, 0.40819414144177624, 0.4082354460605735, 0.4082523442817301, 0.4082171355233104, 0.4080564626026896, 0.4074669609742819, 0.4048675878194422, 0.38888205298201406, 0.28860885252903745]; [0.8098785472530217, 0.6640175943561312, 0.5910023187640243, 0.5434595708715314, 0.5073331478240486]; [0.0002505442947152734, 3.1677289910611795e-5, 1.712841836085898e-5, 7.29130164107476e-5, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0]
20; 0.32857142857142857; -6.850502168773713; 0.00014826201987183651; 0.000469346339401433; [0.28612271913334586, 0.39611574487901713, 0.41452908242037123, 0.4181576691832931, 0.4193093147824669, 0.4198098748890988, 0.4200632368134334, 0.42019833338942125, 0.4202700792674091, 0.42030030193868095, 0.42030063817475327, 0.42026873927815955, 0.42019660842436857, 0.42006164406298563, 0.41980952524686155, 0.4193054335206632, 0.4181484309674719, 0.414528239044041, 0.39611463379973233, 0.28611992663571184]; [0.8466905606255559, 0.6988379716938659, 0.6258188056590555, 0.5785770241000586, 0.5421113737818143]; [6.611320234911431e-5, 0.0003883233614908017, 0.00053174261459833, 0.0003214669915107411, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0]
20; 0.3357142857142857; -7.072118619084145; -0.005945006255334562; -0.005894095301238522; [0.2927333460820367, 0.40041866194780207, 0.4185528525892057, 0.4223071902443726, 0.42317261900044256, 0.42355952577649303, 0.4237789586722204, 0.42388085954898136, 0.42394947601587685, 0.42397656538173223, 0.4239540514433021, 0.4239105012013801, 0.4238474987955483, 0.4237262720361389, 0.4235202380017259, 0.4231856091003947, 0.42193691278492085, 0.4187842214819877, 0.4003760609636554, 0.29271602577053213]; [0.8430534404331724, 0.6981411676397548, 0.6253981325660762, 0.5778219790290989, 0.5410516400469592]; [0.0001473800779106169, 0.0003427069420999722, 0.00041254273399930064, 0.0002708981573919102, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0]
20; 0.34285714285714286; -7.305417858676247; 0.0015738882745726102; -0.0012311149240504804; [0.2943576514047881, 0.4058672274926781, 0.4252756144267873, 0.4290692073880067, 0.4302511873535294, 0.430770871504103, 0.4310381123363346, 0.4311839591723621, 0.4312586235110806, 0.43129859528412096, 0.43131134368858437, 0.4312579179491116, 0.43117492047112194, 0.43101751285081713, 0.43073794279513133, 0.43021118833574634, 0.42902381251089905, 0.4252244416899579, 0.40583373516979193, 0.29432326095827044]; [0.8593742016364413, 0.714914902332087, 0.642236702508524, 0.5946924553027519, 0.5577302290461417]; [3.282638598230705e-5, 0.0003982209664195885, 0.0005092765552184649, 0.0003154025269322616, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0]
20; 0.35; -7.535227311012244; 0.0004710571292516619; -0.0007357803485117387; [0.2979681074507907, 0.4109676972060431, 0.43103718234175137, 0.43500845764581986, 0.4362648940149967, 0.43683412907005614, 0.43712935965043986, 0.43729422964466014, 0.43739317017912804, 0.4374363775768768, 0.43743699332409336, 0.4373967803603387, 0.43731005062169215, 0.43714610262909415, 0.43684283619126807, 0.4362897329815406, 0.43502745828821465, 0.4311161377719077, 0.41099009082824334, 0.2979707695133824]; [0.8685127527243856, 0.7250371609096105, 0.6521317190428133, 0.604109376346153, 0.5665726504178462]; [2.968774003045024e-5, 0.00041951697177333925, 0.0005384752792385583, 0.0003220207690718022, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0]
30; 0.0; 4.1156672543151245e-29; -2.4312074822346045e-29; -1.7209275971101642e-29; [0.046486457758025485, 0.016604093875312562, 0.010170688529665323, 0.1282301520916389, 0.06815226684016064, 0.1922436075553978, 0.020858444050294054, 0.0292681520057502, 0.18035349874985102, 0.01838734115633811, 0.027689786066193323, 0.08428133955159656, 0.1001729910132446, 0.24448406526492672, 0.15410713126736597, 0.21710229810663267, 0.1261465432696714, 0.10135075621585887, 0.014167953931414234, 0.24442772440879484, 0.009885548108152453, 0.12444927067951217, 0.12836980344074167, 0.00932835908579377, 0.012232598394456784, 0.24517453148366344, 0.23296499904353474, 0.24676159214874285, 0.14940663849757121, 0.0748117013774922]; [0.008162694378661397, -0.02540962695072418, 0.017646493038255082, -0.02523525346503449, 0.016905652744280165, -0.010824806899910024, -0.039414036676464405, -0.06129557015031233]; [0.11313652768366801, 0.1174296715273694, 0.12050596881019716, 0.12155452321542158, 0.10930316306604972, 0.12078814564612286, 0.10107960629435264, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
30; 0.007142857142857143; -0.09289475917059138; 0.004098020211669384; -0.005261147166683036; [0.07291328533453077, 0.24727588573544518, 0.16370251952173975, 0.13940360740125415, 0.14988735363172268, 0.20999222906693338, 0.24759725105323718, 0.21664439758059745, 0.24855677463074538, 0.2501176066898029, 0.22919091080400983, 0.21423753096262993, 0.16664425604880578, 0.23335039384193956, 0.1484164929841776, 0.1360594525060436, 0.24649637823562007, 0.23219891201097287, 0.147166461993416, 0.09124779713220132, 0.24959186222526158, 0.17622504760325933, 0.10150056672352303, 0.17248185916379, 0.18317806375527831, 0.2033302751549284, 0.24310928937144385, 0.24414177570096435, 0.24600561780067837, 0.24791678811398432]; [0.2022874157933829, 0.04320710281556311, 0.011414113650090601, -0.020429134746279817, -0.040890806872928946, -0.009539478360989818, -0.03425746979494857, -0.020469103124207386]; [0.1444838295117657, 0.0715561134045974, 0.06542522667003939, 0.069862307409243, 0.08536392886117654, 0.0865066507045036, 0.12988691899003135, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
30; 0.014285714285714285; -0.20288340003771121; 0.024953118645771127; 0.0401549504626838; [0.2500027457090477, 0.25034779600765933, 0.24985519282343496, 0.25025908103873473, 0.2403622941896121, 0.24345467853878539, 0.18489859085738725, 0.11268551783142178, 0.1970129793478318, 0.2302502165515637, 0.24233320414319548, 0.25006630535888474, 0.23849998955373203, 0.18740660640362822, 0.15952933422197046, 0.18517265684088657, 0.10243908691439127, 0.11328123744271826, 0.21150893427815387, 0.2336893047126904, 0.24219098321924995, 0.14745515050460867, 0.24326940414847803, 0.24990208647621875, 0.22930495992079805, 0.20280241128359566, 0.2504311685699051, 0.2443123559706226, 0.2425808640987671, 0.21724386965087505]; [0.22158853208363827, 0.09238412000589748, 0.06368927621595426, 0.043560209973639304, 0.039914533126018746, 0.01996561128467674, -0.006640124332623016, 0.04940548517245612]; [0.08386658559251581, 0.04551934249494198, 0.046257891655173626, 0.06192737268547543, 0.05566046343898858, 0.053394663609281696, 0.04215209456707116, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
30; 0.02142857142857143; -0.3637684558854142; 0.03140269737575274; 0.05883693859339534; [0.25010244664203074, 0.25083305634395514, 0.2498822242259172, 0.25047154322995874, 0.22106405862194506, 0.24963952992572774, 0.23759633178866868, 0.20713556450908252, 0.25034473479766184, 0.23289384958937434, 0.2436330654017213, 0.21420596448295148, 0.23447406952711305, 0.23125774135817484, 0.23473119699729578, 0.24082108968352312, 0.2492491948623386, 0.22450410515614577, 0.2371438166706849, 0.23771366608166383, 0.24160814867424985, 0.24514623269355484, 0.24881602868471817, 0.23208485639752968, 0.24838891519487472, 0.24499791468554277, 0.25095297358546836, 0.19408854004562082, 0.2514951175708387, 0.22220822447542926]; [0.3049155949423235, 0.07770068179916634, -0.028185476860895783, -0.04954308072312759, -0.007114415166687849, 0.04374077377363629, 0.05405935505280415, 0.04028310599450543]; [0.06802983233447128, 0.05881162418111808, 0.05167496587999738, 0.04778422084552727, 0.05233004093908881, 0.026758110006711085, 0.0058254643124789, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
30; 0.02857142857142857; -0.4955224671118472; 0.02611788181742014; -0.02865424410284334; [0.23581142860146764, 0.2517396351953247, 0.2319517235244019, 0.252021715512303, 0.2346196606260028, 0.24557202806976464, 0.24958786034128888, 0.23675834967954984, 0.2521827166439377, 0.22766522013832052, 0.24720293506959853, 0.2409150487627458, 0.2440124531190021, 0.24520796710097154, 0.19765454249448156, 0.22212698025817773, 0.2524241472244285, 0.20755623529084843, 0.24872512556566434, 0.24342308256105083, 0.24222744940897797, 0.2479373474635907, 0.19143062607845224, 0.2475084520903865, 0.25052348057537427, 0.2429963429847533, 0.250852612315531, 0.2416066382411741, 0.25101416113458874, 0.2479803655556978]; [0.29192144439911166, 0.1150717461280623, 0.06748991163748887, 0.022101467849347547, 0.013291336742844698, 0.0029491387202459276, -0.0028443200208719496, 0.010222486707281979]; [0.06609997557371207, 0.028667603550793532, 0.018742067747264956, 0.014351939286033358, 0.019960843870349194, 0.019695155347770135, 0.00654094703477981, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
30; 0.03571428571428571; -0.6400267888751484; -0.005919933458539917; -0.015963622367644925; [0.25007606279334005, 0.25232693363442066, 0.25118605499957286, 0.25198277367898314, 0.24887025667777674, 0.2527487600638715, 0.23967259052812356, 0.2531766010561267, 0.2370645825074587, 0.2448541246808849, 0.25265909030922257, 0.23533794715985162, 0.24357961114075483, 0.24936075521429746, 0.20403558253602505, 0.13530556757433593, 0.20210372322475934, 0.2376196686062315, 0.24803315546289922, 0.23755512015378177, 0.25285029211710297, 0.252353236905025, 0.25213002977660853, 0.2514293887303729, 0.25182596061350926, 0.24660951233001632, 0.25142506491382055, 0.24107520120981604, 0.2510253741778197, 0.22366118318197759]; [0.30102785447558994, 0.13040141275220454, 0.05762759357859614, 0.014460781468725295, -0.009419044668780883, -0.0385108455158084, -0.04656973035407976, -0.027325779781975954]; [0.09000296387715585, 0.047159226396412735, 0.03425432908246889, 0.020440049385740282, 0.020453818704642888, 0.02504230833512993, 0.015475231585193323, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
30; 0.04285714285714286; -0.8074563089011838; 0.019254779988001625; 0.0006634946394469265; [0.24101415101290868, 0.2519503601627399, 0.2515155030514772, 0.25260915152424335, 0.25325550980899647, 0.2529352630793334, 0.25343280566230136, 0.253277742901667, 0.25307056785659926, 0.25211530822723494, 0.25304596598901347, 0.253616779801337, 0.24366123119552857, 0.2295196641642074, 0.24344046097685074, 0.23467670125255474, 0.2525244396644816, 0.253567457327562, 0.25115465686478305, 0.21806779720154087, 0.24564001013544842, 0.2501064175588913, 0.25271301576075433, 0.253692853518136, 0.25339850599947733, 0.2502387731513057, 0.25404502214257235, 0.24820423856067447, 0.25363127300834387, 0.24812238394724118]; [0.3255190150798169, 0.1506635193429991, 0.09024710815788502, 0.0818669717141026, 0.07457166287847036, 0.039244178070005895, 0.0064302729372498245, -0.024034804118118057]; [0.03838529949424983, 0.040286518350946966, 0.052930252466844185, 0.06296056692742623, 0.05912055246467872, 0.04928069782660935, 0.02685529033679646, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
30; 0.05; -0.9435772420093161; -0.03050346153934569; -0.029223873473111395; [0.25039076746914485, 0.25408741187435246, 0.25180730030386866, 0.2538076347623751, 0.2533160154798039, 0.25151536075400494, 0.25341690316557014, 0.2505737472540994, 0.24683221408761602, 0.2556908340094184, 0.21708332928185253, 0.2327999568785981, 0.25428395696221273, 0.25190935788379265, 0.25347694730762904, 0.2548845739704996, 0.19196384850537285, 0.25474223375614846, 0.2495162126367629, 0.15149011021741046, 0.247125628770077, 0.24927254307340008, 0.256244259092923, 0.23279862313245808, 0.24781239469324973, 0.24872626771553347, 0.2523043821795294, 0.24892858209851676, 0.25370010389890246, 0.25019781820821535]; [0.33382717493740016, 0.12066525687762171, 0.05360518980871398, 0.04402037956880367, 0.047306532464258276, 0.02728582993121082, -0.011457624565733036, -0.022965774166861058]; [0.07009416988252005, 0.044081852810297535, 0.03136843788093912, 0.04348967536526779, 0.03175514347891202, 0.020026541105282937, 0.02575020419086986, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
30; 0.05714285714285714; -1.0805433821180883; -0.04793085146545195; -0.03828054617284127; [0.2440685324486287, 0.25628899201065947, 0.2427810610317485, 0.25651902516606667, 0.24585958517090817, 0.2526636447301026, 0.2523958599829984, 0.23940246961870304, 0.25836064681623855, 0.24069424593556088, 0.2527409944767758, 0.2528140477834944, 0.22259578767145, 0.22371076685765084, 0.25012527009061364, 0.1723770573949273, 0.2102067261203481, 0.25484653957792225, 0.24684128630562485, 0.2573263044701027, 0.23444231164831997, 0.25752483267574566, 0.24701140024851714, 0.2532509051958572, 0.2542573549266288, 0.24906147032245096, 0.25649008950488605, 0.24705682726280742, 0.25610066493622524, 0.24807424867518874]; [0.322274635803809, 0.10515878454513612, 0.00990277299444199, -0.0030591599248537965, 0.01229127693771014, 0.01596417731088868, 0.006203350106874138, 0.000813585799993271]; [0.0783941158114041, 0.06139983201191088, 0.04400559562049109, 0.03249687164027383, 0.01963702907873281, 0.017859974651931773, 0.0066624535777020264, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
30; 0.06428571428571428; -1.2924419488392602; -0.01558576247237986; -0.011701610863949607; [0.24685668862300955, 0.2547933821130361, 0.2574962453740307, 0.25468486523890416, 0.25808249589579874, 0.25556530398903815, 0.2584302543795315, 0.2560351253319437, 0.25796227597258276, 0.25397670641372816, 0.25194037148130277, 0.25601543913842684, 0.25451600768256577, 0.21566729740319912, 0.2280961671341879, 0.25734236903026547, 0.25673732577528513, 0.2577980884354752, 0.25262859621165196, 0.25849743740434444, 0.25343580564776785, 0.2581136343328957, 0.24587859003290408, 0.2531524300744497, 0.25279338431183873, 0.2438657285400554, 0.2581119606874126, 0.24267599654256844, 0.2544989726324847, 0.2516273386244264]; [0.3775220344594211, 0.21822208096980214, 0.16859980288067264, 0.14901888153807105, 0.1425006513078725, 0.13242092416069462, 0.10884805170072388, 0.07928359565747627]; [0.025949793470889874, 0.019160731276509038, 0.02143054421617927, 0.029212909333387084, 0.025852386626032894, 0.017432284265429185, 0.011735653941070246, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
30; 0.07142857142857142; -1.4812566228715294; 0.02600900612557333; 0.008625606103515704; [0.24681223664175783, 0.25944453481910845, 0.24826241271981558, 0.2587437529508025, 0.2526596711576397, 0.25517405686381306, 0.2562663420730705, 0.25277795087377297, 0.25687848407562835, 0.2523968345525553, 0.253898210054414, 0.25887519730207553, 0.25580349061264085, 0.24880514901177325, 0.25004877132918435, 0.25133813914418585, 0.23968399212300734, 0.24998076141305908, 0.25446626584856935, 0.2586418200095491, 0.25183994768326423, 0.25882647672685755, 0.25441533367832136, 0.25537987668185713, 0.25879392922252975, 0.2514393314962622, 0.2605349937219299, 0.25028334640074634, 0.25918606409478134, 0.2499253502122662]; [0.39972311443149444, 0.23818201096948974, 0.17835309181323475, 0.14373634902199242, 0.1189437669596297, 0.10211883582684189, 0.08734849588550729, 0.07552467379058991]; [0.009157973709841068, 0.0074623283149169535, 0.009630823347867867, 0.01415383396524444, 0.018526468506990548, 0.015428460525020787, 0.007573438982188643, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
30; 0.07857142857142857; -1.6426790394643653; -0.005910641197165223; -0.011424837152123501; [0.24879729494915193, 0.2614727894222513, 0.2457584511102418, 0.26126607366449783, 0.25171700353397813, 0.2542544903912219, 0.25802002558631326, 0.25070119193309015, 0.2587732360702371, 0.2544002748102637, 0.25535455441114235, 0.25707309857716726, 0.2533422197719152, 0.2590924426142372, 0.2547747419631505, 0.25458419422065676, 0.2593089857013713, 0.2587762655808569, 0.260911319710888, 0.2576836566062921, 0.2607011656673923, 0.2574060194949855, 0.25855598370061056, 0.2597304288214525, 0.25208691379872195, 0.2623780093962754, 0.25033496266540084, 0.256006109844758, 0.25969593799727725, 0.24440667315210646]; [0.4074353354106352, 0.24913967203830767, 0.18605648813051087, 0.14937085494760713, 0.12188230214483176, 0.09855650528618073, 0.07610138921954394, 0.05187838822341187]; [0.01343949525393976, 0.01339734977178513, 0.01978174161823446, 0.021148458915081395, 0.01923806782165768, 0.015255194174924073, 0.012005946153108384, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
30; 0.08571428571428572; -1.83426207990717; 0.009384094645513485; 0.021229951249515766; [0.25124990559636956, 0.2627768359322039, 0.25495073482470915, 0.26356223089881115, 0.2578290538625503, 0.26122232822821784, 0.2603900674429341, 0.25939541729275944, 0.2612882786827401, 0.2592442015845953, 0.26025604861530743, 0.2599933822850825, 0.25947765049939875, 0.2603111916809321, 0.255391704226582, 0.25902767501225016, 0.25852661447563574, 0.2614607234230442, 0.25973067622703816, 0.26068767311979824, 0.26072426915610997, 0.260377489029358, 0.2614111608255416, 0.26011859164624446, 0.26236321715203054, 0.2590811555423228, 0.26365161322514397, 0.25793530864297964, 0.26217864665191376, 0.25249170375311736]; [0.41967402396801295, 0.2713509508825102, 0.2178166364682794, 0.18700319810865831, 0.1662628474977816, 0.1508172836487105, 0.13881412185563, 0.12945378566796595]; [0.003914146757981235, 0.002470536623823949, 0.0023175446644892457, 0.0014849831864106676, 0.0013453875540274933, 0.0006853022635633552, 0.0009994104764557052, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
30; 0.09285714285714286; -2.0003436290228844; 0.012645429689190024; 0.006786110942712975; [0.2530093500985688, 0.26370235321202495, 0.2596129521810923, 0.26690505387879915, 0.25927403348617833, 0.2666068880177772, 0.26071467450510877, 0.26492624530883974, 0.2646110917970697, 0.26058381758043125, 0.26706024541842965, 0.24728733360540456, 0.26125191241760587, 0.26227392480202577, 0.2538315609311915, 0.25732182419469973, 0.2603799289583132, 0.25967078657363657, 0.2611629124501781, 0.2601780242838859, 0.26048437533657764, 0.26159402750507943, 0.2595127610596758, 0.26234067502958475, 0.2602356001681488, 0.2596712153597464, 0.26414211355428946, 0.2540082237986761, 0.265404503323073, 0.24887843681916516]; [0.42797013467473755, 0.26412186828736905, 0.1890357881463876, 0.13778677868262595, 0.09609442899164963, 0.06027714710759998, 0.03264886467620374, 0.015037311170266958]; [0.014706269896239117, 0.018345739042451542, 0.030561848634792384, 0.03600630158048444, 0.034912244300595696, 0.025293522215575688, 0.013968137017789001, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
30; 0.1; -2.1894562279158056; 0.002118729368210115; 0.007208507890120508; [0.25301660578078533, 0.2668124289896242, 0.25971856050646097, 0.2679280407424483, 0.2627527125022895, 0.26532760939324873, 0.2651506247456879, 0.2639056641194459, 0.2654867206575168, 0.26383018673708625, 0.2651912878133704, 0.2642198054036533, 0.26362116072483927, 0.2637395422685271, 0.2623138199146014, 0.2628647087935335, 0.2597439308874003, 0.26069011116035357, 0.26054255592602005, 0.25911416767614676, 0.262185489850354, 0.2585300526902665, 0.2600729565803802, 0.26123818632524815, 0.25580395195621897, 0.26204231114829013, 0.2600511361733725, 0.2508914532343593, 0.26791476514563584, 0.2394449530353444]; [0.4421804515076416, 0.29049703218584505, 0.23242984755879165, 0.1978593190523838, 0.17359543585145729, 0.15389582708066665, 0.13715240279433885, 0.12235242862712431]; [0.005034495097254165, 0.0028126949512535973, 0.002817031937815172, 0.0026166416654565105, 0.0019377832199115527, 0.0022125153984531997, 0.0024783555318892013, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
30; 0.10714285714285714; -2.3679216961805523; -0.004729185994066132; -0.003863986587371304; [0.25412497729820166, 0.2676128744454965, 0.2647832394135612, 0.27103959324304694, 0.2651572975674687, 0.27043442000547757, 0.2665243604522965, 0.2681680156888691, 0.269085036592981, 0.26453051566079905, 0.2707206304512933, 0.2614369765496486, 0.2641982233569145, 0.2697507198215987, 0.26131822634353635, 0.268087968423362, 0.26629607293620366, 0.26146651810509536, 0.2684366102465347, 0.26238574598636055, 0.2659733443116466, 0.26653443733625454, 0.2632598075692108, 0.2672877278280602, 0.26352798380468556, 0.2648300985328503, 0.2678380855303438, 0.25762413013369806, 0.27031996398018476, 0.24894539091436996]; [0.4467511038025135, 0.28871439854803616, 0.21712056162038085, 0.16637131945538755, 0.12656993764737773, 0.09543149584392172, 0.07355744113826253, 0.058181319673401725]; [0.010329559588741252, 0.008871271194437215, 0.013382771053143701, 0.013614617960074748, 0.010379531365866055, 0.005470557967732576, 0.0031950585343926583, NaN]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
