# Hubbard model DMRG. nmax=3, μ0=0.0.
# L; J; E; deltaE_g^+; deltaE_g^-; nVariance; Γ [calculated 2025-02-04T11:28:04.028]
10; 0.10252525252525252; -0.3728470653832159; 0.6322472869860462; 0.14520111145719006; [0.04066645536016489, 0.07786835881026533, 0.08060127899539027, 0.08099147811282315, 0.0810627582003014, 0.08106275821567399, 0.08099147811047036, 0.08060127898091096, 0.07786835880368592, 0.0406664553663626]; [0.17708886576576624, 0.04195260496410584]
10; 0.10606060606060606; -0.3985654442605342; 0.6209063603589665; 0.14811188545215603; [0.04342147859676271, 0.08288318501872283, 0.08593919121405502, 0.0863998778812809, 0.0864884439418594, 0.08648844394692823, 0.0863998778882702, 0.08593919120751092, 0.08288318500275205, 0.04342147860340273]; [0.18857004404036373, 0.04743805129149124]
10; 0.1095959595959596; -0.4250921595764825; 0.6096871844508127; 0.15086096393802695; [0.046256948095522055, 0.08800885180087614, 0.09140812060355374, 0.09194761575075816, 0.09205643391344065, 0.09205643391193274, 0.09194761576172072, 0.0914081205981847, 0.08800885178415929, 0.046256948104268725]; [0.2003045963440229, 0.053372771811347385]
10; 0.11313131313131314; -0.45242026540851565; 0.5985929185943266; 0.15344623720376105; [0.04917162522037799, 0.09323992689611615, 0.09700212234139216, 0.09762903249203725, 0.09776131605629979, 0.0977613160566726, 0.09762903249776755, 0.09700212233356531, 0.09323992687321936, 0.04917162522736218]; [0.21227754519992098, 0.05976592182821341]
10; 0.11666666666666667; -0.4805424954589341; 0.5876266492542774; 0.15586592606193406; [0.05216422469199267, 0.09857086632360468, 0.10271497173133648, 0.10343809958771422, 0.10359728194482654, 0.1035972819550377, 0.10343809959299888, 0.1027149717414555, 0.0985708663226641, 0.05216422468917936]; [0.22447317064602867, 0.06662428880519485]
10; 0.1202020202020202; -0.5094512559509119; 0.5767913662397566; 0.15811772032263816; [0.055233410234802105, 0.10399601751927023, 0.10854016772208586, 0.10936841128217112, 0.10955810988654191, 0.10955810988436365, 0.10936841130467245, 0.10854016773593589, 0.10399601751944543, 0.05523341023400741]; [0.23687499361133976, 0.07395219594277702]
10; 0.12373737373737374; -0.5391386188414953; 0.5660899368955228; 0.16019984346303828; [0.05837778935551685, 0.10950962203989167, 0.1144709375369144, 0.1154131792241655, 0.11563715082568993, 0.11563715080880432, 0.1154131792543025, 0.11447093755741866, 0.10950962204145043, 0.05837778935855009]; [0.24946576720750416, 0.08175123363467006]
10; 0.12727272727272726; -0.5695963154229777; 0.5555250930770306; 0.1621106165821682; [0.06159590699821582, 0.11510581767422745, 0.12050024250880065, 0.12156522993306829, 0.12182731769308064, 0.12182731765767385, 0.1215652299587675, 0.12050024252471192, 0.1151058176778399, 0.061595906986802174]; [0.2622274748020654, 0.09002016617571032]
10; 0.13080808080808082; -0.6008157305029842; 0.5450994015876022; 0.16384843169955576; [0.06488623813227046, 0.12077864019599027, 0.12662078543298394, 0.12781700589557055, 0.1281210795896972, 0.12812107957588004, 0.12781700591057965, 0.12662078544976074, 0.12077864019211226, 0.06488623812846961]; [0.27514133811812835, 0.09875477768357623]
10; 0.13434343434343435; -0.6327878973285901; 0.5348152438113046; 0.16541188258867123; [0.06824717923821755, 0.1265220246777361, 0.13282501946018255, 0.13416057087749866, 0.13451046143192058, 0.13451046138643385, 0.13416057090183076, 0.1328250194741949, 0.12652202470871154, 0.06824717924185153]; [0.28818783643770346, 0.10794777788285424]
10; 0.13787878787878788; -0.665503493411777; 0.5246747907240079; 0.16679974375757523; [0.07167703845873186, 0.13232980674750983, 0.13910515897769882, 0.14058761990909474, 0.14098704970966525, 0.1409870497079091, 0.14058761990698376, 0.13910515898833342, 0.13232980677374262, 0.0716770384714348]; [0.30134674035892395, 0.11758871993905085]
10; 0.1414141414141414; -0.6989528374688518; 0.5146799799368869; 0.16801100917056777; [0.07517402458150901, 0.13819572379986278, 0.145453192816432, 0.147089494538178, 0.14754200603906664, 0.14754200604868317, 0.1470894945019483, 0.14545319280456281, 0.13819572380739809, 0.07517402458468858]; [0.31459715920169967, 0.1276640289527545]
10; 0.14494949494949494; -0.73312588777662; 0.5048324938687245; 0.16904490196155209; [0.07873623508920091, 0.14411341678120548, 0.1518609002273854, 0.15365720426820872, 0.15416608834788836, 0.15416608834862755, 0.15365720426330465, 0.15186090024397592, 0.14411341678463563, 0.07873623509982386]; [0.3279176066084653, 0.13815692191828344]
10; 0.1484848484848485; -0.768012242073528; 0.4951337366204857; 0.16990088683910554; [0.08236164318246464, 0.1500764326898627, 0.1583198699775581, 0.16028145409599737, 0.16084968088921392, 0.1608496808935962, 0.16028145409253813, 0.15831986998483605, 0.15007643267937, 0.08236164316790184]; [0.34128608080987594, 0.14904746774135186]
10; 0.15202020202020203; -0.8036011394078195; 0.4855848142207517; 0.1705786962782827; [0.08604808420491594, 0.15607822846008768, 0.1648215231173087, 0.16695267918198708, 0.16758283332494073, 0.16758283332009594, 0.16695267916806267, 0.16482152311866982, 0.15607822844967711, 0.08604808418375742]; [0.35468016722969653, 0.16031283105035074]
