# Hubbard model DMRG. L=20, N=20, nmax=4
# NOTE: Different DMRG settings have been used for MI and SF. Check the code.
# J; μ; E; n_variance; <a_i>; Γ; eΓ; C; eC; Re(D); Im(D) where D=FT(C) [calculated 2025-02-13T12:20:30.918 @site  i=10]
0.0; 0.0; 1.0336648963907127e-28; 0.2302044454892512; -0.4797962541425802; [-0.015037461190207109, -0.004622684131177398, 0.05904008778636873, -0.004159070257022321, -0.15047639658622872]; [0.10335984080420556, 0.10579818644472974, 0.08086067117552194, 0.17841649995335013, NaN]; [1.7039093089693243e-16, 1.5505849232227824e-16, 1.6037458301951554e-16, 1.5844917763764764e-16, 1.6187584871397251e-16, 1.6411371157245357e-16, 1.620867727301019e-16, 1.6328653049415662e-16, 1.7273549167675075e-16, 1.7223598325822914e-16, 1.7293904685374708e-16, 1.7146623894828237e-16, 1.6974275627830529e-16, 1.6897848447875292e-16, 1.6840942461944353e-16, 1.6784068332402298e-16, 1.6807945641726685e-16, 1.701190651642077e-16, 1.7156101329413324e-16]; [2.2352989267766856e-16, 2.3552710272710673e-16, 2.29530035305976e-16, 2.225593174088664e-16, 2.3554400061894204e-16, 2.3526683840239786e-16, 2.2974247681792563e-16, 2.2827613183103184e-16, 2.4836131103434403e-16, 2.4904170588910884e-16, 2.5267834034977565e-16, 2.490135760973305e-16, 2.4541028413715974e-16, 2.4258503865374863e-16, 2.4019958930461124e-16, 2.376898457124714e-16, 2.360977841267758e-16, 2.365201219930457e-16, 2.367294461074603e-16]; -1.8760899019294553e-16; -4.6604068836082095e-17 # SF
0.01206896551724138; 0.0; -0.11415775793063111; 0.23012843414385878; -0.437543252621274; [0.1653278536316215, 0.011063454166397433, -0.05443672734808687, -0.07652651546815577, 0.09464758233457017]; [0.13510600243693244, 0.1022135177790284, 0.061176704487903945, 0.12700083994284878, NaN]; [-0.06896910225270159, -0.03614812575978112, -0.025875514079845483, -0.01994504129307664, -0.016447387684070235, -0.014116030821892559, -0.012477045526193862, -0.011269600055768398, -0.010351279799841583, -0.009637402487343112, -0.00907417281855169, -0.00862606516898795, -0.008268772287165662, -0.00798527154012031, -0.0077634584479482445, -0.007594687629972336, -0.007472847723522121, -0.007393769969126239, -0.007354855390394546]; [0.05712672064137777, 0.05300344647531195, 0.046383440284392875, 0.04210706654697851, 0.03891261147069295, 0.036485838758276344, 0.034582502805145555, 0.033060390572945735, 0.03182520672551726, 0.030812904233160337, 0.029978829868135624, 0.029290992723597496, 0.028726047214793195, 0.02826672862299734, 0.027900196169545845, 0.027616934052723963, 0.027410014586461504, 0.02727460438772891, 0.027207641752177436]; -0.07269464954333266; -0.0824428607523658 # SF
0.02413793103448276; 0.0; -0.27792264924129384; 0.19834054423114533; -0.015483022033994152; [0.2815776048874329, 0.10790249374315139, 0.06391272977827861, 0.06340632120654502, 0.019906121772821285]; [0.07520079032024264, 0.03950594275876449, 0.025041581287429702, 0.03758327098710516, NaN]; [-0.08500527512710108, -0.046063037496512166, -0.03296458061774029, -0.02578051763499336, -0.02145413752986907, -0.018486472517262296, -0.016357475444558452, -0.014772069423014771, -0.013568822962077103, -0.012626826345824347, -0.011889205129916173, -0.011301863756478717, -0.01083372711176885, -0.010462277886087537, -0.01017165691708775, -0.00995053167068583, -0.00979089766452374, -0.009687289972407784, -0.009636304440909977]; [0.05085974081428532, 0.05431532788508581, 0.04911632328844091, 0.04507077667991933, 0.04192572829882492, 0.039509738855173906, 0.03759035519951454, 0.03603933287414536, 0.034765721869550174, 0.0337162749311079, 0.03284418493957103, 0.032121961241265255, 0.03152665330192077, 0.03104134407786574, 0.03065326167504878, 0.030352868335917327, 0.03013317697633207, 0.029989293270319586, 0.029918106793157987]; -0.08842364577387087; -0.10441605100805035 # SF
0.03620689655172414; 0.0; -0.4307250583383677; 0.2502267642301753; -0.06841980990014739; [0.30083812809921184, 0.10375630756063159, 0.047409159659270686, -0.005772536269962857, -0.02094823430283028]; [0.09438914726977764, 0.02880706084998397, 0.028195762033674653, 0.006608378271761304, NaN]; [-0.08826132192902417, -0.05003006687607729, -0.0364616145853122, -0.02857985340837375, -0.0238419974546123, -0.020549792338760402, -0.018227348766479575, -0.01647390059858266, -0.015130710328359285, -0.014088054358663012, -0.01326419194324228, -0.012609092497592166, -0.012086660048552179, -0.01167228282995796, -0.011348013331052169, -0.011101330854393953, -0.010923224467104642, -0.010807636639614029, -0.01075075050056816]; [0.04698357010926936, 0.05205508342455321, 0.04766819835045726, 0.04425894353756244, 0.041429805239933365, 0.039214734312222325, 0.03740741125786936, 0.035940607206055256, 0.03473009739946081, 0.0337223287392528, 0.03288325581590304, 0.03218526773118189, 0.03160828095773635, 0.031136739132837023, 0.030759006003898075, 0.030466204621264023, 0.03025185767622971, 0.0301113740225532, 0.03004184356087425]; -0.09110193959414319; -0.11304388627831685 # SF
0.04827586206896552; 0.0; -0.6390688229119461; 0.2541884924111203; 0.35091576505328476; [0.3649147158734374, 0.21796024208538786, 0.16686813556428434, 0.13703464678966715, 0.11469638446056062]; [0.003598927683998937, 0.0022808053754630356, 0.0020960411082207512, 0.0017420879031649042, NaN]; [-0.09952628247707518, -0.05537405406450965, -0.04109723241129289, -0.03228967040230976, -0.027077064395686492, -0.023395394542117434, -0.020771067319483336, -0.0187958486558565, -0.01728129209696538, -0.016096814248352857, -0.015158716441841587, -0.014411616368595798, -0.013815053724721218, -0.01334163972049998, -0.012971031734870856, -0.012689081882626125, -0.012485493090056584, -0.012353373784001791, -0.01228834599390081]; [0.02698663251125772, 0.04980589485809765, 0.04633710771178429, 0.043764653293441515, 0.04126026164352321, 0.03927460366711085, 0.03761413197048426, 0.03624247964187344, 0.035096255252974995, 0.034136226630979476, 0.03333177232555602, 0.032659042648801186, 0.03210071862968571, 0.031642885214144184, 0.03127519470829585, 0.030989588546214353, 0.030780202141598413, 0.030642824124790552, 0.030574792634262115]; -0.10103292671172881; -0.12656173106311705 # SF
0.0603448275862069; 0.0; -0.8104533057776402; 0.2557570272554164; 0.029608603600842224; [0.3892827772385553, 0.22034597335872, 0.14693650758302504, 0.09993462175187433, 0.0728145119933993]; [0.02459929164906608, 0.014419850058554517, 0.010465229378074328, 0.006092545442612805, NaN]; [-0.09392209464365152, -0.05570534222902648, -0.0404075457437595, -0.03254701049122956, -0.02718963309854271, -0.02372025167153637, -0.021143227742446657, -0.019189617382823446, -0.01770002038352559, -0.01650248622783708, -0.015561896362872125, -0.014804406032341073, -0.014195487449126454, -0.013715018918598039, -0.013335777854648902, -0.013048706183374595, -0.012841065375898648, -0.012705923245504989, -0.012640299478496089]; [0.0247081711647223, 0.04371518490859805, 0.04266855380339493, 0.04017836686381105, 0.03823141613753031, 0.036433023787193375, 0.03497410215682304, 0.03376183953448082, 0.03273498770485903, 0.03188512840584188, 0.03116440661962935, 0.030562669571894883, 0.030063085783968036, 0.029650707601036906, 0.02932010869388689, 0.02906212491755051, 0.028872877673955143, 0.028748760587414466, 0.028686869762746696]; -0.09410343337186249; -0.123466137075277 # SF
0.07241379310344828; 0.0; -0.9876479219585; 0.25553905061710613; 0.3072500041738075; [0.3909704499236236, 0.23035337423851146, 0.16079221771504804, 0.11784962996599478, 0.08598130205706345]; [0.011978115706272375, 0.009384796620647512, 0.010380612197633412, 0.0030093935719278115, NaN]; [-0.09610488111916979, -0.05555019694303954, -0.04080486636860181, -0.032263736407449166, -0.02699045473640643, -0.02337557377027665, -0.02074440841391373, -0.01879264339712301, -0.017273655779030936, -0.016100086934584826, -0.015162595785629352, -0.014419201343208943, -0.013824153346430742, -0.013351734219339542, -0.012982199676925384, -0.0127004901961087, -0.012497541270513553, -0.012365456073918873, -0.012300758031741509]; [0.026472343870435924, 0.04626232369912944, 0.04411727015436019, 0.041791080401428204, 0.0395832748513368, 0.037732061558319145, 0.0361971129264327, 0.034904103117194246, 0.03383033678754197, 0.03292026506652281, 0.032159706580885315, 0.03152079417683557, 0.03099040824734665, 0.030555038296853337, 0.030204934199982048, 0.029933041297879767, 0.02973340498912595, 0.029602537722655944, 0.02953758599602497]; -0.09778389099284511; -0.12515020699133056 # SF
0.08448275862068966; 0.0; -1.1850568438631055; 0.25888121750565574; -0.3405254237655114; [0.4201311793720898, 0.2664066135373664, 0.2082195467954706, 0.17147522072113675, 0.14613354334803286]; [0.00408485231231056, 0.004379309199009893, 0.00649990881672856, 0.0050033839198575895, NaN]; [-0.09279249362186033, -0.0562898292594, -0.040744425361253125, -0.03270126285665774, -0.027318188563085034, -0.02373718933856056, -0.0211250793498226, -0.019144403138475163, -0.017631461498451517, -0.016432713397506234, -0.015485987465436328, -0.014727932566724226, -0.014121371113093566, -0.013640025744473943, -0.013262153657854945, -0.012974892325321181, -0.012767269104322522, -0.012632428614291848, -0.012566274480822365]; [0.01906620904895729, 0.040584949373795386, 0.04069239083757491, 0.038676411241728006, 0.036955891275388966, 0.0353476265891906, 0.033995473394732446, 0.032861300726531206, 0.03189408758882537, 0.031082579825281037, 0.030394605090549868, 0.029817082366691366, 0.02933563883814439, 0.02893904291255429, 0.028619935619988022, 0.028371297863403144, 0.02818875540765709, 0.028068874799721977, 0.028009367399289484]; -0.0939294011811923; -0.1244313807955612 # SF
0.09655172413793103; 0.0; -1.3874997931259667; 0.2622662690200225; -0.22184001743443743; [0.43584900707470126, 0.2859700232685175, 0.2298000644083326, 0.19663293130107132, 0.17550084654413456]; [0.00531799053556388, 0.0017354922490706312, 0.0008449038524928009, 0.003600130085167742, NaN]; [-0.09481265840148524, -0.057819842738569605, -0.04216117915456134, -0.03395205980607947, -0.02845158040129922, -0.02483805750438257, -0.022179199716473412, -0.0201731165431753, -0.018654178308742393, -0.01743216052474792, -0.01647540193681072, -0.01570284440062042, -0.015078522592941642, -0.014587793173074749, -0.014195412338408639, -0.013899945377126103, -0.013685965972544943, -0.013545242456301624, -0.013479651958497707]; [0.020719253806579078, 0.04136786935656311, 0.041328235561054305, 0.039307479882281324, 0.037578217149110686, 0.035928224853402545, 0.034555501068642365, 0.033398844829567086, 0.03240662352262444, 0.03158423631021487, 0.03088286870117406, 0.030297380951433556, 0.029812083857374154, 0.029409926646131818, 0.029089560110015903, 0.028838490521945554, 0.028654310883609504, 0.02853412326543836, 0.028472893701231815]; -0.09439144885550178; -0.12631501994583685 # SF
0.10862068965517241; 0.0; -1.5779280292630256; 0.26068928538095487; -0.15663604026109754; [0.4487041669295423, 0.287536918543804, 0.21148938512663912, 0.161646730403592, 0.12392042802512669]; [0.011423949990938756, 0.008251398538747646, 0.010554902759105884, 0.010460667652440192, NaN]; [-0.09218116351308966, -0.05665458082371217, -0.0411224648202264, -0.03281681959631503, -0.027461633224339997, -0.023824979232752307, -0.0211904891232088, -0.01922058794163338, -0.017696672166865584, -0.01650300277411098, -0.015557385896210411, -0.014799930916904147, -0.014193811600946918, -0.013712553776728618, -0.013334193385567532, -0.013046661839570145, -0.012838789767335377, -0.012703539735932304, -0.012637516358469835]; [0.01950283844090922, 0.039708344819864815, 0.04010036539348396, 0.03838886381225541, 0.03669245121791735, 0.03514735478648823, 0.03382710807140415, 0.032698406802985615, 0.03174639127784342, 0.030939102679129464, 0.030255967733249303, 0.02968253800729546, 0.029204377960747832, 0.02881053743581023, 0.028493859058249856, 0.028247023788980554, 0.028065809718403854, 0.02794690414986588, 0.027887725741116684]; -0.0936398365211701; -0.12476345548553072 # SF
