# Hubbard model DMRG. L=10, N=10, nmax=4
# NOTE: Different DMRG settings have been used for MI and SF. Check the code.
# J, μ, E, n_variance, <a_i> [calculated 2025-02-12T17:09:39.006 @site  i=5]
0.29, 0.033, -2.938944529935049, 0.3887181462287619, 8.528228515782955e-10, [0.8605123059786509, 0.6626748486035695, 0.5487639800805098], [0.0010637787923657694, 0.0018198872661192398, NaN], [0.8605123059786509, 0.6626748486035695, 0.5487639800805098], [0.0010637787923657694, 0.0018198872661192398, NaN] # MI
0.29, 0.03493877551020408, -2.9583322850135856, 0.38871814645857583, -7.311296800151478e-13, [0.8605123058967274, 0.6626748495788587, 0.5487639773852248], [0.0010637787716172929, 0.0018198862212116006, NaN], [0.8605123058967274, 0.6626748495788587, 0.5487639773852248], [0.0010637787716172929, 0.0018198862212116006, NaN] # MI
0.29, 0.03687755102040816, -2.9777200401135726, 0.3887181464079372, -3.6413206821901374e-10, [0.8605123058509117, 0.662674849878544, 0.5487639773426022], [0.0010637788048238745, 0.0018198860677716285, NaN], [0.8605123058509117, 0.662674849878544, 0.5487639773426022], [0.0010637788048238745, 0.0018198860677716285, NaN] # MI
0.29, 0.03881632653061225, -2.997107795210293, 0.3887181464221945, 1.6706978830316785e-10, [0.8605123058421587, 0.6626748500098242, 0.548763976579045], [0.0010637788044891012, 0.0018198858707076505, NaN], [0.8605123058421587, 0.6626748500098242, 0.548763976579045], [0.0010637788044891012, 0.0018198858707076505, NaN] # MI
0.29, 0.040755102040816324, -3.0164955503090427, 0.3887181463960421, 5.624795885920254e-10, [0.8605123058418606, 0.6626748503111487, 0.5487639764325919], [0.0010637787872645385, 0.001819885687375224, NaN], [0.8605123058418606, 0.6626748503111487, 0.5487639764325919], [0.0010637787872645385, 0.001819885687375224, NaN] # MI
0.29, 0.04269387755102041, -3.03588330548103, 0.3887181455795319, 8.754186374782894e-10, [0.8605123064741701, 0.6626748529570688, 0.5487640170619047], [0.0010637807236909941, 0.0018198929548229716, NaN], [0.8605123064741701, 0.6626748529570688, 0.5487640170619047], [0.0010637807236909941, 0.0018198929548229716, NaN] # MI
0.29, 0.04463265306122449, -3.0552710605551674, 0.38871814595653387, 7.752607029525372e-10, [0.8605123059995682, 0.6626748489838402, 0.5487639841112627], [0.001063778976724205, 0.00181988810148079, NaN], [0.8605123059995682, 0.6626748489838402, 0.5487639841112627], [0.001063778976724205, 0.00181988810148079, NaN] # MI
0.29, 0.04657142857142857, -3.074658815684599, 0.3887181456347, -3.7239422246733105e-9, [0.8605123062916356, 0.6626748482426731, 0.5487639894233968], [0.001063779147701101, 0.0018198896365757972, NaN], [0.8605123062916356, 0.6626748482426731, 0.5487639894233968], [0.001063779147701101, 0.0018198896365757972, NaN] # MI
0.29, 0.04851020408163265, -3.0940465707234583, 0.3887181463998477, -5.326260899996613e-10, [0.860512305799516, 0.6626748510265124, 0.5487639783058522], [0.0010637789275476698, 0.0018198858233943193, NaN], [0.860512305799516, 0.6626748510265124, 0.5487639783058522], [0.0010637789275476698, 0.0018198858233943193, NaN] # MI
0.29, 0.05044897959183674, -3.1134343258121597, 0.3887181463338003, -2.218689035073144e-9, [0.8605123057926829, 0.6626748512740891, 0.5487639762126278], [0.0010637788563802213, 0.0018198852490022939, NaN], [0.8605123057926829, 0.6626748512740891, 0.5487639762126278], [0.0010637788563802213, 0.0018198852490022939, NaN] # MI
0.29, 0.052387755102040814, -3.1328220809484026, 0.38871814611419664, -6.947213008418962e-10, [0.8605123058760172, 0.6626748504833782, 0.5487639820410721], [0.0010637790691902303, 0.001819886939176812, NaN], [0.8605123058760172, 0.6626748504833782, 0.5487639820410721], [0.0010637790691902303, 0.001819886939176812, NaN] # MI
0.29, 0.0543265306122449, -3.1522098360221595, 0.3887181464067475, -9.075392114766083e-10, [0.86051230577716, 0.6626748515853235, 0.548763977566395], [0.0010637789813220911, 0.0018198854808508685, NaN], [0.86051230577716, 0.6626748515853235, 0.548763977566395], [0.0010637789813220911, 0.0018198854808508685, NaN] # MI
0.29, 0.05626530612244898, -3.1715975911703964, 0.3887181457731932, 7.957278394532396e-11, [0.8605123061117175, 0.662674849453828, 0.5487639884008643], [0.0010637791634545578, 0.001819889040147805, NaN], [0.8605123061117175, 0.662674849453828, 0.5487639884008643], [0.0010637791634545578, 0.001819889040147805, NaN] # MI
0.29, 0.05820408163265306, -3.1909853462828446, 0.38871814569412444, 2.1000951413974258e-9, [0.8605123061862112, 0.6626748497557317, 0.5487639872633324], [0.0010637792140782752, 0.0018198885197622159, NaN], [0.8605123061862112, 0.6626748497557317, 0.5487639872633324], [0.0010637792140782752, 0.0018198885197622159, NaN] # MI
0.29, 0.060142857142857144, -3.2103731013722934, 0.38871814576932184, -4.173615653972935e-10, [0.8605123060864844, 0.6626748499024928, 0.5487639882719486], [0.0010637792216047668, 0.0018198888171947001, NaN], [0.8605123060864844, 0.6626748499024928, 0.5487639882719486], [0.0010637792216047668, 0.0018198888171947001, NaN] # MI
0.29, 0.06208163265306123, -3.2297608564721725, 0.3887181458828284, 9.748769174651875e-10, [0.8605123059602817, 0.6626748535159993, 0.5487639992421288], [0.0010637800363176488, 0.0018198901126856586, NaN], [0.8605123059602817, 0.6626748535159993, 0.5487639992421288], [0.0010637800363176488, 0.0018198901126856586, NaN] # MI
0.29, 0.0640204081632653, -3.249148611548171, 0.38871814614585354, 1.0327190139875707e-10, [0.8605123058533515, 0.6626748516098283, 0.5487639801613102], [0.0010637790572810804, 0.001819886096672944, NaN], [0.8605123058533515, 0.6626748516098283, 0.5487639801613102], [0.0010637790572810804, 0.001819886096672944, NaN] # MI
0.29, 0.06595918367346938, -3.2685363666771123, 0.388718145722333, 3.5811532255544716e-10, [0.8605123060803734, 0.6626748503181531, 0.5487639883582482], [0.0010637792820140052, 0.0018198887043462742, NaN], [0.8605123060803734, 0.6626748503181531, 0.5487639883582482], [0.0010637792820140052, 0.0018198887043462742, NaN] # MI
0.29, 0.06789795918367347, -3.287924121717526, 0.38871814627372636, -5.525284789399097e-10, [0.8605123056991074, 0.6626748530818797, 0.5487639757899544], [0.0010637790315255354, 0.0018198844682422715, NaN], [0.8605123056991074, 0.6626748530818797, 0.5487639757899544], [0.0010637790315255354, 0.0018198844682422715, NaN] # MI
0.29, 0.06983673469387755, -3.307311876823348, 0.38871814638809665, 1.5192958428360273e-10, [0.860512305699109, 0.6626748532113083, 0.5487639766824689], [0.0010637790898453488, 0.001819884664789173, NaN], [0.860512305699109, 0.6626748532113083, 0.5487639766824689], [0.0010637790898453488, 0.001819884664789173, NaN] # MI
0.29, 0.07177551020408163, -3.326699631946629, 0.3887181461817566, 8.716453921911526e-11, [0.8605123057954083, 0.6626748525845289, 0.548763979407252], [0.0010637791632743447, 0.0018198855623958476, NaN], [0.8605123057954083, 0.6626748525845289, 0.548763979407252], [0.0010637791632743447, 0.0018198855623958476, NaN] # MI
0.29, 0.07371428571428572, -3.346087387111764, 0.3887181453899342, -1.222233248112797e-9, [0.8605123066171252, 0.6626748501384632, 0.548764003289392], [0.0010637798581743445, 0.0018198924661547234, NaN], [0.8605123066171252, 0.6626748501384632, 0.548764003289392], [0.0010637798581743445, 0.0018198924661547234, NaN] # MI
0.29, 0.0756530612244898, -3.365475142163946, 0.3887181459888096, -3.794507948133896e-11, [0.8605123059118069, 0.6626748523816864, 0.5487639821365055], [0.001063779214422109, 0.0018198863150313946, NaN], [0.8605123059118069, 0.6626748523816864, 0.5487639821365055], [0.001063779214422109, 0.0018198863150313946, NaN] # MI
0.29, 0.07759183673469387, -3.3848628972262613, 0.388718146363517, -3.334360248267643e-10, [0.8605123056801727, 0.6626748541048513, 0.5487639767178688], [0.0010637791494809276, 0.0018198843159688578, NaN], [0.8605123056801727, 0.6626748541048513, 0.5487639767178688], [0.0010637791494809276, 0.0018198843159688578, NaN] # MI
0.29, 0.07953061224489796, -3.4042506523745706, 0.3887181460153777, -4.1779621931521983e-10, [0.8605123058478478, 0.6626748546934379, 0.5487639946560946], [0.0010637799515826156, 0.001819888984917256, NaN], [0.8605123058478478, 0.6626748546934379, 0.5487639946560946], [0.0010637799515826156, 0.001819888984917256, NaN] # MI
0.29, 0.08146938775510204, -3.4236384074741237, 0.3887181460784874, -1.0793815010122755e-10, [0.8605123058389479, 0.662674854449263, 0.5487639927807413], [0.0010637798065041843, 0.0018198876252465816, NaN], [0.8605123058389479, 0.662674854449263, 0.5487639927807413], [0.0010637798065041843, 0.0018198876252465816, NaN] # MI
0.29, 0.08340816326530612, -3.443026162613731, 0.3887181454604587, 1.9596573585980017e-10, [0.8605123063192831, 0.6626748511278026, 0.5487639933003541], [0.0010637795574153174, 0.0018198896015102807, NaN], [0.8605123063192831, 0.6626748511278026, 0.5487639933003541], [0.0010637795574153174, 0.0018198896015102807, NaN] # MI
0.29, 0.08534693877551021, -3.462413917630472, 0.38871814634207413, -3.118317851890971e-11, [0.8605123056300663, 0.66267485485582, 0.5487639767163606], [0.0010637792332789553, 0.0018198840378802381, NaN], [0.8605123056300663, 0.66267485485582, 0.5487639767163606], [0.0010637792332789553, 0.0018198840378802381, NaN] # MI
0.29, 0.08728571428571429, -3.4818016727448065, 0.3887181462399327, -1.8547273643652356e-11, [0.8605123056896987, 0.6626748545220528, 0.5487639782795357], [0.0010637792967824954, 0.0018198845516760407, NaN], [0.8605123056896987, 0.6626748545220528, 0.5487639782795357], [0.0010637792967824954, 0.0018198845516760407, NaN] # MI
0.29, 0.08922448979591836, -3.5011894278513265, 0.3887181462167535, -6.364733852737946e-11, [0.860512305640329, 0.66267485496505, 0.5487639799463269], [0.0010637793815975003, 0.0018198846529056615, NaN], [0.860512305640329, 0.66267485496505, 0.5487639799463269], [0.0010637793815975003, 0.0018198846529056615, NaN] # MI
0.29, 0.09116326530612245, -3.520577182971816, 0.3887181460271911, -4.2545193982383325e-10, [0.8605123057614981, 0.6626748549672467, 0.5487639855673028], [0.0010637796153080321, 0.0018198861437062573, NaN], [0.8605123057614981, 0.6626748549672467, 0.5487639855673028], [0.0010637796153080321, 0.0018198861437062573, NaN] # MI
