# Hubbard model DMRG. L=10, N=10, nmax=4
# NOTE: Different DMRG settings have been used for MI and SF. Check the code.
# J, μ, E, n_variance, <a_i> [calculated 2025-02-12T15:48:24.307 @site  i=5]
0.05384615384615385, 0.5128205128205128, -5.232174820634048, 0.02298607240593853, -3.644720740532217e-8 # MI
0.05384615384615385, 0.5384615384615384, -5.4885850770409, 0.02298607221083615, -1.4475980511220464e-7 # MI
0.05384615384615385, 0.5641025641025641, -5.744995333451093, 0.022986072914190414, -2.2024749817768428e-7 # MI
0.05384615384615385, 0.5897435897435898, -6.00140558981258, 0.022986071685529685, 1.6232079900327765e-6 # MI
0.05384615384615385, 0.6153846153846154, -6.257815845672602, 0.022986072635439392, 3.296444148514519e-6 # MI
0.05384615384615385, 0.6410256410256411, -6.514124008730124, 0.02299036924282638, -0.004254795814553646 # MI
0.05384615384615385, 0.6666666666666666, -6.770633393933975, 0.0229847824806535, -0.0009577408902348426 # MI
0.05384615384615385, 0.6923076923076923, -7.026935585963256, 0.023098830187401997, -0.016303808786822638 # MI
0.05384615384615385, 0.717948717948718, -7.2831628295228645, 0.023051356300359593, 0.015124836267967649 # MI
0.05384615384615385, 0.7435897435897436, -7.538222085852855, 0.02490219511256897, -0.053314139788610486 # MI
0.05384615384615385, 0.7692307692307693, -7.7626057527005985, 0.05812380550209806, 0.013576121398178301 # MI
0.05384615384615385, 0.7948717948717948, -8.047230848217252, 0.1384528879763125, 0.35868271730395784 # MI
0.05384615384615385, 0.8205128205128205, -8.326308931159732, 0.17497686579726923, 0.34210961783489907 # MI
0.05384615384615385, 0.8461538461538461, -8.632913383470216, 0.18561791757277857, -0.006927215642081482 # SF
0.05384615384615385, 0.8717948717948718, -8.949762281499856, 0.24282547661989873, 0.019869810344483055 # SF
0.05384615384615385, 0.8974358974358975, -9.282983661281285, 0.24323481803408664, -0.09457998045705021 # SF
0.05384615384615385, 0.9230769230769231, -9.634301231516233, 0.26277512719977425, -0.013204568047037856 # SF
0.05384615384615385, 0.9487179487179487, -9.993269455464164, 0.262856841243885, -0.05206169388230388 # SF
0.05384615384615385, 0.9743589743589743, -10.375474116258799, 0.2738676336455921, -0.0058802284364741116 # SF
0.05384615384615385, 1.0, -10.760166126459875, 0.2740957556402992, 0.20746997446519747 # SF
0.06282051282051282, 0.0, -0.4101125885801716, 0.2526662167851973, 0.2532919828643378 # SF
0.06282051282051282, 0.02564102564102564, -0.5637278715017462, 0.24264269871002098, -0.3082067217023304 # SF
0.06282051282051282, 0.05128205128205128, -0.7347616891908402, 0.1810094263206281, -0.08036684216727356 # SF
0.06282051282051282, 0.07692307692307693, -0.9328864177036872, 0.17074860472393893, -0.04298597286491979 # SF
0.06282051282051282, 0.10256410256410256, -1.132467427274857, 0.21604127548362762, -0.011960148440520174 # MI
0.06282051282051282, 0.1282051282051282, -1.372232756951282, 0.1395107953785567, 0.29091636700278495 # MI
0.06282051282051282, 0.15384615384615385, -1.557618844355736, 0.18027457061715957, 0.076359133714789 # MI
0.06282051282051282, 0.1794871794871795, -1.9351788551607252, 0.03367923273655271, 0.06611916423604515 # MI
0.06282051282051282, 0.20512820512820512, -2.0983970181178977, 0.09151584547376468, 0.23915663802964723 # MI
0.06282051282051282, 0.23076923076923078, -2.448515312680852, 0.0318277829759388, 0.0337855567496811 # MI
0.06282051282051282, 0.2564102564102564, -2.7051139625220864, 0.031173553313056157, -0.0013265331369775527 # MI
0.06282051282051282, 0.28205128205128205, -2.9617796167614183, 0.03118078983526751, -0.001127903089203319 # MI
0.06282051282051282, 0.3076923076923077, -3.2173958064695762, 0.03117581791739843, -0.0038406542454125525 # MI
0.06282051282051282, 0.3333333333333333, -3.4746429437759425, 0.031178791953310414, 5.42448756011262e-6 # MI
0.06282051282051282, 0.358974358974359, -3.7310532265104888, 0.031178789819754416, 2.555285673215191e-7 # MI
0.06282051282051282, 0.38461538461538464, -3.987463483018739, 0.031178797183538443, -1.3208016562738961e-8 # MI
0.06282051282051282, 0.41025641025641024, -4.243873739431571, 0.031178797078946996, 1.9307080981500075e-10 # MI
0.06282051282051282, 0.4358974358974359, -4.500283995854886, 0.031178795420236716, -7.564710396632343e-8 # MI
0.06282051282051282, 0.46153846153846156, -4.756694266979744, 0.031178816494440875, -4.847369434832296e-6 # MI
0.06282051282051282, 0.48717948717948717, -5.0131045086601755, 0.031178800132668938, -5.162718114682752e-8 # MI
0.06282051282051282, 0.5128205128205128, -5.269514765068438, 0.031178802889670898, -6.955087188635882e-7 # MI
0.06282051282051282, 0.5384615384615384, -5.525925050914754, 0.031178817839540907, -1.9142265237023243e-5 # MI
0.06282051282051282, 0.5641025641025641, -5.78232980743784, 0.031190411281106223, 0.0013602898438422337 # MI
0.06282051282051282, 0.5897435897435898, -6.038745508182721, 0.031178868280755667, -6.829685699842426e-5 # MI
0.06282051282051282, 0.6153846153846154, -6.295155805488719, 0.031178872372020106, -1.7674298476801418e-5 # MI
0.06282051282051282, 0.6410256410256411, -6.551510674609861, 0.03118394127086188, -0.004057207032526132 # MI
0.06282051282051282, 0.6666666666666666, -6.807970127286725, 0.031182791878919702, -0.001240656833852029 # MI
0.06282051282051282, 0.6923076923076923, -7.064323708825084, 0.03115925273418818, 0.009875017149627229 # MI
0.06282051282051282, 0.717948717948718, -7.318649692765207, 0.03396495152032353, 0.08717070824434497 # MI
0.06282051282051282, 0.7435897435897436, -7.573910650313056, 0.054180457647432956, 0.22779761777017005 # MI
0.06282051282051282, 0.7692307692307693, -7.82594283568629, 0.12476937904364216, 0.2171740368739281 # MI
0.06282051282051282, 0.7948717948717948, -8.111783201954731, 0.16622829212832357, -0.4254621561959133 # MI
0.06282051282051282, 0.8205128205128205, -8.421921996346509, 0.19373713765651934, -0.00488717139114165 # SF
0.06282051282051282, 0.8461538461538461, -8.734970351106579, 0.24892046527884037, 0.02436752944512548 # SF
0.06282051282051282, 0.8717948717948718, -9.067706192851855, 0.24982447185039902, -0.15049366442551013 # SF
0.06282051282051282, 0.8974358974358975, -9.410112446695733, 0.2694952667646724, -0.08983957235328183 # SF
0.06282051282051282, 0.9230769230769231, -9.769199787092665, 0.2696830055674253, -0.0009484342006058054 # SF
0.06282051282051282, 0.9487179487179487, -10.136647101448588, 0.2813080478617471, 0.04763640700739816 # SF
0.06282051282051282, 0.9743589743589743, -10.51701446464091, 0.2820623532514559, 0.3663760686235293 # SF
0.06282051282051282, 1.0, -10.912479957577196, 0.2773112685561001, 0.05655080001143523 # SF
0.07179487179487179, 0.0, -0.47538823552160786, 0.25501993101393494, 0.27919651872421664 # SF
0.07179487179487179, 0.02564102564102564, -0.6302322294020062, 0.25171428363667286, 0.10418209130980206 # SF
0.07179487179487179, 0.05128205128205128, -0.8064999256260895, 0.23376215394275834, 0.27297168480265677 # SF
0.07179487179487179, 0.07692307692307693, -0.9890711718113002, 0.23782411997761738, -0.18878905387198125 # SF
0.07179487179487179, 0.10256410256410256, -1.1640798040898552, 0.19978774978975433, 0.3492785046480992 # MI
0.07179487179487179, 0.1282051282051282, -1.3893805834841784, 0.21299703849593943, 0.29568297537397153 # MI
0.07179487179487179, 0.15384615384615385, -1.6407665849375173, 0.04301915137228052, 0.028642300439553542 # MI
0.07179487179487179, 0.1794871794871795, -1.97749021792509, 0.0409117541357773, 0.03017393467025621 # MI
0.07179487179487179, 0.20512820512820512, -2.1803035242437714, 0.04516472274805683, 0.07843643834296742 # MI
0.07179487179487179, 0.23076923076923078, -2.49052431176824, 0.04059669057574811, 0.010880444023564431 # MI
0.07179487179487179, 0.2564102564102564, -2.74812329921372, 0.0405392528932178, 0.00981083406747381 # MI
0.07179487179487179, 0.28205128205128205, -3.004253452492265, 0.040790568082066936, 0.02165455784615388 # MI
0.07179487179487179, 0.3076923076923077, -3.2611793136531224, 0.04055654016608723, 1.2266107490525426e-5 # MI
0.07179487179487179, 0.3333333333333333, -3.5175895664793115, 0.04055654723231106, -1.1807645257050322e-5 # MI
0.07179487179487179, 0.358974358974359, -3.7739789943762494, 0.0405566745166821, -0.00012616121400657227 # MI
0.07179487179487179, 0.38461538461538464, -4.030410078999217, 0.040556538877189574, 8.16239176952274e-6 # MI
0.07179487179487179, 0.41025641025641024, -4.286820340046388, 0.04055653506339585, -1.0528778712634337e-8 # MI
0.07179487179487179, 0.4358974358974359, -4.543230596441037, 0.04055653450048724, -1.0621272606992143e-7 # MI
0.07179487179487179, 0.46153846153846156, -4.799640852842124, 0.0405565363739524, 1.4116311438424393e-8 # MI
0.07179487179487179, 0.48717948717948717, -5.056051109266008, 0.040556535147418415, 4.601936543096409e-7 # MI
0.07179487179487179, 0.5128205128205128, -5.312461365674123, 0.040556535392240356, -8.304412922786577e-7 # MI
0.07179487179487179, 0.5384615384615384, -5.568871621922762, 0.04055653522293978, 7.953760879809152e-6 # MI
0.07179487179487179, 0.5641025641025641, -5.825281878472369, 0.04055653717790708, 1.965339626059038e-6 # MI
0.07179487179487179, 0.5897435897435898, -6.081692130454957, 0.040556538685368126, 9.295271333529445e-5 # MI
0.07179487179487179, 0.6153846153846154, -6.337961370820424, 0.04062427794794998, -0.016336373645106657 # MI
0.07179487179487179, 0.6410256410256411, -6.59440667029112, 0.040575945858338125, 0.007625501367649056 # MI
0.07179487179487179, 0.6666666666666666, -6.850895510059362, 0.04058732448609437, -0.010003827673567573 # MI
0.07179487179487179, 0.6923076923076923, -7.1069428070229295, 0.041746359693006996, -0.05915053854283888 # MI
0.07179487179487179, 0.717948717948718, -7.355731249420042, 0.1124420554476473, 0.3134705883609825 # MI
0.07179487179487179, 0.7435897435897436, -7.619070440118042, 0.07327240349346975, -0.11826459986425424 # MI
0.07179487179487179, 0.7692307692307693, -7.904061825090748, 0.16409727738118773, 0.13389607758414002 # MI
0.07179487179487179, 0.7948717948717948, -8.215403590964314, 0.20257103875210336, -0.015912242132496607 # SF
0.07179487179487179, 0.8205128205128205, -8.523155221267901, 0.20549868899788892, 0.16168100822667072 # SF
0.07179487179487179, 0.8461538461538461, -8.857606848787462, 0.2557685837460082, 0.008980167934027736 # SF
0.07179487179487179, 0.8717948717948718, -9.19066336028594, 0.26614009892045143, 0.4040180028120586 # SF
0.07179487179487179, 0.8974358974358975, -9.549242420965781, 0.2771821934877221, -0.002391700786220432 # SF
0.07179487179487179, 0.9230769230769231, -9.904574338171706, 0.2871382821660764, 0.41425454382861765 # SF
0.07179487179487179, 0.9487179487179487, -10.287172100012913, 0.2893974325925637, 0.0007567523892731458 # SF
0.07179487179487179, 0.9743589743589743, -10.67177155572479, 0.28940621674152744, -0.031046401618940834 # SF
0.07179487179487179, 1.0, -11.069584309114799, 0.2869231116839601, 0.004607073489369294 # SF
0.08076923076923077, 0.0, -0.5450943177732239, 0.2543431175881955, 0.04344328460643139 # SF
0.08076923076923077, 0.02564102564102564, -0.6960657469513558, 0.25742424264111985, 0.06144014064011354 # SF
0.08076923076923077, 0.05128205128205128, -0.8733767582735759, 0.24560218728130612, -0.18741086772059468 # SF
0.08076923076923077, 0.07692307692307693, -1.065078490113038, 0.20970088771688422, -0.29700359275044425 # SF
0.08076923076923077, 0.10256410256410256, -1.2748020637865505, 0.18966851339533408, 0.030566461497731585 # SF
0.08076923076923077, 0.1282051282051282, -1.4805339163958555, 0.11778158923870463, -0.1720664626309219 # MI
0.08076923076923077, 0.15384615384615385, -1.7525007479318742, 0.09463349421220268, -0.28613016874891906 # MI
0.08076923076923077, 0.1794871794871795, -2.013712233983494, 0.08863320855895207, -0.26176093414238144 # MI
0.08076923076923077, 0.20512820512820512, -2.2751648209494126, 0.05883938034661618, -0.1301753693224214 # MI
0.08076923076923077, 0.23076923076923078, -2.464954397167909, 0.09454016595138992, -0.22260138510948063 # MI
0.08076923076923077, 0.2564102564102564, -2.7965855331305236, 0.05110920460892021, -0.01328048634810523 # MI
0.08076923076923077, 0.28205128205128205, -3.0532603193485137, 0.05108223557322766, -5.718965989313452e-5 # MI
0.08076923076923077, 0.3076923076923077, -3.309670646961494, 0.051082763847929424, 1.8894565744874947e-5 # MI
0.08076923076923077, 0.3333333333333333, -3.5660809074146003, 0.051082747551925545, 3.462887464245032e-6 # MI
0.08076923076923077, 0.358974358974359, -3.82249116396193, 0.051082752114864904, 9.251387623648555e-7 # MI
0.08076923076923077, 0.38461538461538464, -4.078901420366215, 0.05108275106876037, -2.1695445109694267e-8 # MI
0.08076923076923077, 0.41025641025641024, -4.335311676731356, 0.05108275163463172, 3.7735011026463046e-7 # MI
0.08076923076923077, 0.4358974358974359, -4.591721933184662, 0.05108275154423514, -1.302001683378339e-6 # MI
0.08076923076923077, 0.46153846153846156, -4.848132189581811, 0.05108275179781274, -3.0967550652978164e-7 # MI
0.08076923076923077, 0.48717948717948717, -5.1045424459942605, 0.05108275169254228, -5.368322748237071e-7 # MI
0.08076923076923077, 0.5128205128205128, -5.360952697659926, 0.05108273851123246, 2.6706650304311832e-5 # MI
0.08076923076923077, 0.5384615384615384, -5.617362958750619, 0.051082751934678816, -8.51387941135292e-6 # MI
0.08076923076923077, 0.5641025641025641, -5.8737728002369325, 0.05108313794920871, 0.0006443854284449998 # MI
0.08076923076923077, 0.5897435897435898, -6.127904195612541, 0.054773083943268075, 0.0898268562338733 # MI
0.08076923076923077, 0.6153846153846154, -6.386364732190449, 0.05128916902815006, -0.030315543114186674 # MI
0.08076923076923077, 0.6410256410256411, -6.63983023996181, 0.05121072783054115, 0.011959703296528155 # MI
0.08076923076923077, 0.6666666666666666, -6.89006681724462, 0.08857386315106619, 0.3006390326502369 # MI
0.08076923076923077, 0.6923076923076923, -7.153504711884612, 0.07853431565611357, 0.26774115626831324 # MI
0.08076923076923077, 0.717948717948718, -7.425021468059555, 0.18222923023549176, -0.05393663802900056 # MI
0.08076923076923077, 0.7435897435897436, -7.707695889918585, 0.1863681303482534, 0.023328597624461062 # MI
0.08076923076923077, 0.7692307692307693, -8.013238445471746, 0.21196805687495268, -0.0004057256755447387 # SF
0.08076923076923077, 0.7948717948717948, -8.317990885024775, 0.25762879611278966, -0.28247963440329604 # SF
0.08076923076923077, 0.8205128205128205, -8.65084259275939, 0.2631890573669413, -0.000711639179325829 # SF
0.08076923076923077, 0.8461538461538461, -8.984064932345202, 0.2634614567184026, 0.08231710767278394 # SF
0.08076923076923077, 0.8717948717948718, -9.333200403394152, 0.28517921606698815, 0.017330759005802495 # SF
0.08076923076923077, 0.8974358974358975, -9.692180227319549, 0.28518785951157666, -0.00981664601900101 # SF
0.08076923076923077, 0.9230769230769231, -10.057424367092, 0.29798408566926504, 0.05582084635670225 # SF
0.08076923076923077, 0.9487179487179487, -10.442065427407783, 0.29799910070300983, 0.0002326461989223126 # SF
0.08076923076923077, 0.9743589743589743, -10.826437695625007, 0.298392146316127, 0.19581284703065477 # SF
0.08076923076923077, 1.0, -11.232076435363707, 0.2971216230164604, -0.0009922173722054248 # SF
0.08974358974358974, 0.0, -0.6083693259961309, 0.2615993704164365, -0.23644251764331153 # SF
0.08974358974358974, 0.02564102564102564, -0.7683006381712529, 0.2571360443057745, -0.16521921845782547 # SF
0.08974358974358974, 0.05128205128205128, -0.9478265598562909, 0.24610083546633377, -0.13628074207848437 # SF
0.08974358974358974, 0.07692307692307693, -1.1382433118546942, 0.2012359148499112, -0.1456225052322987 # SF
0.08974358974358974, 0.10256410256410256, -1.3438674909530535, 0.19313437544357215, -0.2406285496548573 # SF
0.08974358974358974, 0.1282051282051282, -1.5384448263446024, 0.10284202345930893, -0.22559261582203088 # MI
0.08974358974358974, 0.15384615384615385, -1.7987534183386105, 0.10118967511341148, 0.16592407864474606 # MI
0.08974358974358974, 0.1794871794871795, -2.0237882112629486, 0.11270119279044821, 0.15228621995559502 # MI
0.08974358974358974, 0.20512820512820512, -2.3369334518488993, 0.06367716570025883, 0.04852178854802384 # MI
0.08974358974358974, 0.23076923076923078, -2.593821983281391, 0.06329363790947529, -0.025325397441920285 # MI
0.08974358974358974, 0.2564102564102564, -2.850606133491662, 0.06267695639195692, -0.003540786266132925 # MI
0.08974358974358974, 0.28205128205128205, -3.1071953230969998, 0.0627025146719773, -0.0013863830916255755 # MI
0.08974358974358974, 0.3076923076923077, -3.3636078576078403, 0.06272955199166275, 0.0022886489019879573 # MI
0.08974358974358974, 0.3333333333333333, -3.6200448565659302, 0.06271244143548538, -1.2160540516609582e-5 # MI
0.08974358974358974, 0.358974358974359, -3.8764551134175207, 0.06271245093197608, 3.4439269743123084e-7 # MI
0.08974358974358974, 0.38461538461538464, -4.132864493964278, 0.06270696894087102, 0.00044680030675113005 # MI
0.08974358974358974, 0.41025641025641024, -4.389275626133546, 0.06271244958048716, -2.6923649418598915e-7 # MI
0.08974358974358974, 0.4358974358974359, -4.645685882602928, 0.06271245551076898, -8.367761468256477e-7 # MI
0.08974358974358974, 0.46153846153846156, -4.9020961390081155, 0.06271245261157121, -6.431043053684627e-7 # MI
0.08974358974358974, 0.48717948717948717, -5.158506395417081, 0.06271245404241288, -1.8493476045272705e-6 # MI
0.08974358974358974, 0.5128205128205128, -5.414916651799677, 0.06271245440388062, -6.0989280181523736e-6 # MI
0.08974358974358974, 0.5384615384615384, -5.671326906225483, 0.06271246055849455, 5.1614231837235e-5 # MI
0.08974358974358974, 0.5641025641025641, -5.92773172920965, 0.06271618206646323, -0.0028378799417520945 # MI
0.08974358974358974, 0.5897435897435898, -6.184143127530435, 0.06271236382832801, -0.0018327971717299427 # MI
0.08974358974358974, 0.6153846153846154, -6.440447147310971, 0.06274298900194863, -0.028297569425655797 # MI
0.08974358974358974, 0.6410256410256411, -6.695459498126346, 0.06539717728585837, 0.09146018042776315 # MI
0.08974358974358974, 0.6666666666666666, -6.941994720811097, 0.19574581304848415, -0.16789675355542022 # MI
0.08974358974358974, 0.6923076923076923, -7.222271998579161, 0.19178926487511538, -0.22265815172060502 # MI
0.08974358974358974, 0.717948717948718, -7.507480241121069, 0.19965971830974438, 0.14729202407392372 # MI
0.08974358974358974, 0.7435897435897436, -7.815199793806697, 0.2218229664489928, -0.018163212277828043 # SF
0.08974358974358974, 0.7692307692307693, -8.12293269462159, 0.22198298046575493, -0.028296460509539975 # SF
0.08974358974358974, 0.7948717948717948, -8.44783538176528, 0.27113766107291526, -0.014955663905901095 # SF
0.08974358974358974, 0.8205128205128205, -8.781173846207391, 0.2711506466324307, -0.00720802908964074 # SF
0.08974358974358974, 0.8461538461538461, -9.119486826476884, 0.2898836625555108, 0.3545364763891814 # SF
0.08974358974358974, 0.8717948717948718, -9.479878020852887, 0.29361098066420066, 0.0005657989896129661 # SF
0.08974358974358974, 0.8974358974358975, -9.838559711110012, 0.2945328603774069, 0.17960799623524226 # SF
0.08974358974358974, 0.9230769230769231, -10.216478984664713, 0.30701897991987837, -0.00378751163720423 # SF
0.08974358974358974, 0.9487179487179487, -10.601094682862513, 0.3070190759546696, 0.0005549966147673887 # SF
0.08974358974358974, 0.9743589743589743, -10.989292763199403, 0.3078304266897276, 0.10749574669916656 # SF
0.08974358974358974, 1.0, -11.39928206821423, 0.3078050283455327, -0.09221003308698807 # SF
0.09871794871794871, 0.0, -0.6829909437138764, 0.2618891274543271, 0.05458568802883881 # SF
0.09871794871794871, 0.02564102564102564, -0.8394651563110698, 0.2609230612911905, -0.019625098487099906 # SF
0.09871794871794871, 0.05128205128205128, -1.0153959259020346, 0.24011160701538792, -0.30298807955403795 # SF
0.09871794871794871, 0.07692307692307693, -1.2116048702316184, 0.20483762064731714, 0.027807526108416702 # SF
0.09871794871794871, 0.10256410256410256, -1.416674088046319, 0.20467128223238185, -0.0609481766042377 # SF
0.09871794871794871, 0.1282051282051282, -1.6392298804686782, 0.1878509232689095, 0.039257316830733836 # SF
0.09871794871794871, 0.15384615384615385, -1.8545818608419682, 0.14172146032423794, -0.299603251664509 # MI
0.09871794871794871, 0.1794871794871795, -2.1294963435071717, 0.09768277633668931, -0.22958800335498056 # MI
0.09871794871794871, 0.20512820512820512, -2.389357302408842, 0.08427109752465711, 0.15428766704357935 # MI
0.09871794871794871, 0.23076923076923078, -2.6524736604692576, 0.0754597063135568, -0.019047623043320208 # MI
0.09871794871794871, 0.2564102564102564, -2.910159660579854, 0.07538620361371162, -0.0011569650669782606 # MI
0.09871794871794871, 0.28205128205128205, -3.166223667123749, 0.07522924569644951, -0.009626260196134861 # MI
0.09871794871794871, 0.3076923076923077, -3.4225026967598993, 0.07552116510823947, 0.019065387852733755 # MI
0.09871794871794871, 0.3333333333333333, -3.6790504875402683, 0.07534600352207155, 0.008620626795209176 # MI
0.09871794871794871, 0.358974358974359, -3.9358090869835425, 0.07539148494640036, 3.4589515720501233e-5 # MI
0.09871794871794871, 0.38461538461538464, -4.192219344059287, 0.07539155575549872, 2.4940061212105697e-6 # MI
0.09871794871794871, 0.41025641025641024, -4.448629600848274, 0.07539155309707124, -1.8833088766657974e-6 # MI
0.09871794871794871, 0.4358974358974359, -4.705039857205254, 0.07539152656334247, -4.229825537511016e-6 # MI
0.09871794871794871, 0.46153846153846156, -4.961448499928718, 0.07539041601010843, -0.0013242614077759762 # MI
0.09871794871794871, 0.48717948717948717, -5.21786036926665, 0.0753915265861953, 3.5643391037723175e-5 # MI
0.09871794871794871, 0.5128205128205128, -5.474270626325213, 0.07539152526420789, -1.0904474302185776e-5 # MI
0.09871794871794871, 0.5384615384615384, -5.730536817713043, 0.07546448210183043, -0.018172908308931233 # MI
0.09871794871794871, 0.5641025641025641, -5.987091129759061, 0.07539155314549495, 0.000365321092900899 # MI
0.09871794871794871, 0.5897435897435898, -6.2433742655942694, 0.07530876368461792, -0.007172584848621171 # MI
0.09871794871794871, 0.6153846153846154, -6.497802466095304, 0.08640449519933213, -0.1880479166787883 # MI
0.09871794871794871, 0.6410256410256411, -6.752023586939834, 0.20838924089747124, 0.10660118708726803 # MI
0.09871794871794871, 0.6666666666666666, -7.0095241049433765, 0.22104566410524717, -0.2493835862435532 # MI
0.09871794871794871, 0.6923076923076923, -7.31656957006902, 0.20889559657552192, -0.250567291391558 # SF
0.09871794871794871, 0.717948717948718, -7.621292063422489, 0.23228541851981843, -0.006411308039605223 # SF
0.09871794871794871, 0.7435897435897436, -7.928755282315523, 0.23327618465444488, 0.10675183687260748 # SF
0.09871794871794871, 0.7692307692307693, -8.24839014877057, 0.2794141495103173, -0.0562824297009591 # SF
0.09871794871794871, 0.7948717948717948, -8.581777849610193, 0.2795636802694499, -0.0003476872520665419 # SF
0.09871794871794871, 0.8205128205128205, -8.915102661903495, 0.27964874932749284, 0.04645429245089627 # SF
0.09871794871794871, 0.8461538461538461, -9.271115694466731, 0.3023841853714786, -0.0004768421091429789 # SF
0.09871794871794871, 0.8717948717948718, -9.630089972307626, 0.3023842095028826, 0.0016310319569520432 # SF
0.09871794871794871, 0.8974358974358975, -9.99472860766697, 0.3163236990538594, -0.08474080546943084 # SF
0.09871794871794871, 0.9230769230769231, -10.379395227976566, 0.31636712615904194, 0.00014273299640310416 # SF
0.09871794871794871, 0.9487179487179487, -10.76365863431557, 0.31668534176617635, -0.15365008987845383 # SF
0.09871794871794871, 0.9743589743589743, -11.158717080443179, 0.3196706925373318, -0.39066577686584764 # SF
0.09871794871794871, 1.0, -11.571791746161727, 0.3185782481928441, 5.683307112456744e-7 # SF
0.1076923076923077, 0.0, -0.7570549992654396, 0.2646765758142783, 0.11136767163550085 # SF
0.1076923076923077, 0.02564102564102564, -0.9167943769809259, 0.25917286965380576, -0.2507674271221455 # SF
0.1076923076923077, 0.05128205128205128, -1.086046647597338, 0.22814922930233295, 0.2365760231882214 # SF
0.1076923076923077, 0.07692307692307693, -1.2873626172305146, 0.21296420953736295, -0.03318045597588675 # SF
0.1076923076923077, 0.10256410256410256, -1.4923361236833843, 0.21249864800540252, 0.08160911677985334 # SF
0.1076923076923077, 0.1282051282051282, -1.713944614373709, 0.19866842446573318, -0.017989099067160126 # SF
0.1076923076923077, 0.15384615384615385, -1.920314867382212, 0.11724059042551449, -0.08139474427517962 # MI
0.1076923076923077, 0.1794871794871795, -2.1664609725942428, 0.15791089715189033, -0.15974968202435075 # MI
0.1076923076923077, 0.20512820512820512, -2.4430976122487222, 0.11408602778156673, -0.258222238858299 # MI
0.1076923076923077, 0.23076923076923078, -2.718350490058787, 0.08915367819319053, 0.01687495150870052 # MI
0.1076923076923077, 0.2564102564102564, -2.973305567759766, 0.08924960903951984, 0.034133148093346374 # MI
0.1076923076923077, 0.28205128205128205, -3.2293870064709815, 0.08899914716795254, -0.03295711662024241 # MI
0.1076923076923077, 0.3076923076923077, -3.4876329249015403, 0.08904260945854436, 0.001067972525290111 # MI
0.1076923076923077, 0.3333333333333333, -3.7440488304117556, 0.08905457661756966, 0.00011667413908251727 # MI
0.1076923076923077, 0.358974358974359, -4.000459144043447, 0.08905449103176055, 9.156956007343649e-6 # MI
0.1076923076923077, 0.38461538461538464, -4.256852790144853, 0.0890687567323083, -0.0015980702751139308 # MI
0.1076923076923077, 0.41025641025641024, -4.513279657044842, 0.08905447931136345, -1.409581923004498e-5 # MI
0.1076923076923077, 0.4358974358974359, -4.769689512785529, 0.08905466495059966, -0.0007922853530710595 # MI
0.1076923076923077, 0.46153846153846156, -5.026100170266451, 0.08905447450831439, -8.596274612498902e-6 # MI
0.1076923076923077, 0.48717948717948717, -5.282510426166142, 0.08905447428316582, -3.646406920509555e-5 # MI
0.1076923076923077, 0.5128205128205128, -5.538900212011593, 0.08909846973755675, -0.0070163630657641834 # MI
0.1076923076923077, 0.5384615384615384, -5.777979910003027, 0.11426338972731132, 0.2767551393836601 # MI
0.1076923076923077, 0.5641025641025641, -6.0517408234711105, 0.08905329915941262, -0.0001761344151004882 # MI
0.1076923076923077, 0.5897435897435898, -6.29565160331113, 0.16067089283857494, 0.37554802841555956 # MI
0.1076923076923077, 0.6153846153846154, -6.564513244725613, 0.19096520283797447, 0.31053296651840007 # MI
0.1076923076923077, 0.6410256410256411, -6.843598755749154, 0.21291742161251492, 0.2872872522793883 # MI
0.1076923076923077, 0.6666666666666666, -7.127209952123824, 0.2232209951179065, 0.33325231670829314 # SF
0.1076923076923077, 0.6923076923076923, -7.431203207729253, 0.24301070012451054, 0.004274096954626655 # SF
0.1076923076923077, 0.717948717948718, -7.738864890482419, 0.24310406313740596, 0.03360801102220681 # SF
0.1076923076923077, 0.7435897435897436, -8.05080175216154, 0.27842704122946627, 0.38119318991249146 # SF
0.1076923076923077, 0.7692307692307693, -8.385821426393692, 0.288357495675563, -0.0002139295883460411 # SF
0.1076923076923077, 0.7948717948717948, -8.716339220778622, 0.2947010619269288, -0.3714623165432518 # SF
0.1076923076923077, 0.8205128205128205, -9.065686673511632, 0.3114066935617421, -0.038905705922241754 # SF
0.1076923076923077, 0.8461538461538461, -9.424689687677025, 0.3114360920910273, 0.0014739855826348854 # SF
0.1076923076923077, 0.8717948717948718, -9.782730602975164, 0.31439874541097446, -0.31529089117495296 # SF
0.1076923076923077, 0.8974358974358975, -10.161347849178249, 0.325963873800029, -0.0008447608017928968 # SF
0.1076923076923077, 0.9230769230769231, -10.545963260392632, 0.32596384985387417, -4.0230811526063206e-5 # SF
0.1076923076923077, 0.9487179487179487, -10.92855573778848, 0.33046986888296326, 0.4283193454685709 # SF
0.1076923076923077, 0.9743589743589743, -11.338061108032107, 0.32961962970217895, -0.0007117357049609461 # SF
0.1076923076923077, 1.0, -11.74831751091569, 0.3296196383749219, -0.0012704228194357046 # SF
0.11666666666666667, 0.0, -0.8318001414002225, 0.2683172122842857, -0.026724310285613482 # SF
0.11666666666666667, 0.02564102564102564, -0.9959968845696098, 0.26159251112844994, -0.026543955261800246 # SF
0.11666666666666667, 0.05128205128205128, -1.1743749779497408, 0.25966787890642745, -0.15892771549734508 # SF
0.11666666666666667, 0.07692307692307693, -1.3618246955576498, 0.23857698573729846, -0.3183729819745348 # SF
