# Fit results on Γ. Minimum size considered: LMin = 20.
# J, rMin, rMax, K_∞, e_K_∞, chi2n
0.2357142857142857, 6, 12, 0.6137917477249563, 0.0077726295379773325, 0.4348307336960349
0.2357142857142857, 6, 14, 0.5810197234199725, 0.006481781685434875, 17.328225792361494
0.2357142857142857, 6, 16, 0.49435406684495714, 0.004657363436685482, 147.3292851299439
0.2357142857142857, 6, 18, 0.5073554857099186, 0.004159409715769425, 156.1936521725736
0.2357142857142857, 8, 12, 0.6019266410332422, 0.011913449957116566, 0.6075501591907934
0.2357142857142857, 8, 14, 0.5526179709062932, 0.008943904421385552, 17.05956415264307
0.2357142857142857, 8, 16, 0.458591494766231, 0.005723937709035488, 99.08488656398659
0.2357142857142857, 8, 18, 0.47721652074117, 0.004968303168474486, 117.09436593813469
0.24285714285714285, 2, 12, 0.6926330138249378, 0.0011609618062109798, 102.37974532771783
0.24285714285714285, 2, 14, 0.6808808448936796, 0.0008341240262546126, 116.43482366473768
0.24285714285714285, 2, 16, 0.6728163867593786, 0.0007775899335368056, 137.0892817817251
0.24285714285714285, 2, 18, 0.6688213836676234, 0.0007414288338038495, 182.6418212324215
0.24285714285714285, 4, 12, 0.6201724644739407, 0.004832532641814283, 12.45334481523266
0.24285714285714285, 4, 14, 0.6003788455630741, 0.0042724725915876845, 17.610872402407097
0.24285714285714285, 4, 16, 0.556709664556347, 0.0036870300751528713, 76.34565027619165
0.24285714285714285, 4, 18, 0.5601342378390816, 0.003500136181219794, 90.64153408308424
0.24285714285714285, 6, 12, 0.5776727577319173, 0.010616204611319683, 2.8109915215792274
0.24285714285714285, 6, 14, 0.5335342701864109, 0.008192459300962684, 11.18316162689045
0.24285714285714285, 6, 16, 0.46889630050526626, 0.006339298962220804, 49.57429249158989
0.24285714285714285, 6, 18, 0.4768337469394343, 0.005808284833911417, 70.4222782573941
0.24285714285714285, 8, 12, 0.556918627292709, 0.017810119123345, 0.8900588872245776
0.24285714285714285, 8, 14, 0.49641389913255507, 0.011764065992967, 7.816339003295855
0.24285714285714285, 8, 16, 0.4345346828110874, 0.008667975817199549, 30.623473386517198
0.24285714285714285, 8, 18, 0.44245430638956373, 0.007455502831591219, 53.8921103300119
0.25, 2, 12, 0.6645915713038932, 0.0005895330399789569, 800.000817527731
0.25, 2, 14, 0.667709050743601, 0.0004934990618275372, 897.5211371180494
0.25, 2, 16, 0.6573535039595049, 0.00044352786285597047, 603.5930886807035
0.25, 2, 18, 0.6476874580585569, 0.00038077989119625366, 521.9499814455371
0.25, 4, 12, 0.589375872258934, 0.0017938619183747867, 48.173326237953816
0.25, 4, 14, 0.585184042631153, 0.0016372665614557062, 42.54103875119721
0.25, 4, 16, 0.56568267721376, 0.001473283351998309, 416.3163132455762
0.25, 4, 18, 0.562902463426178, 0.0013220713313078685, 430.6808179931535
0.25, 6, 12, 0.546936702839947, 0.0035997312702829407, 8.262176279825182
0.25, 6, 14, 0.5442281932820798, 0.003142742329365262, 15.551751590540587
0.25, 6, 16, 0.5024144352553143, 0.002631940421878974, 391.05855001088787
0.25, 6, 18, 0.5041143393079629, 0.0023229526896179657, 399.6343578778813
0.25, 8, 12, 0.5206339965241441, 0.006799729938674954, 2.2214230961765047
0.25, 8, 14, 0.5157639159591157, 0.005645816451170846, 10.832624302628172
0.25, 8, 16, 0.4340063548764307, 0.004066487832064628, 208.38793571377522
0.25, 8, 18, 0.44311760114965004, 0.0035119456847127746, 236.49665777763417
0.2571428571428571, 2, 12, 0.5899366582255148, 0.0005854521276266062, 1291.2981105717056
0.2571428571428571, 2, 14, 0.6141859091343181, 0.00046929059838555197, 3070.4416771915476
0.2571428571428571, 2, 16, 0.6180144138284324, 0.00043641889139552645, 3635.9961244399788
0.2571428571428571, 2, 18, 0.626228038361492, 0.0003845018569318665, 4559.509483093347
0.2571428571428571, 4, 12, 0.5006833418504089, 0.002079546139095072, 245.80761323868052
0.2571428571428571, 4, 14, 0.5146494689426434, 0.0018801616502580627, 355.2208180258094
0.2571428571428571, 4, 16, 0.5221531179277866, 0.0017383970877513325, 406.1966739293449
0.2571428571428571, 4, 18, 0.5189236251412213, 0.001681042144235075, 379.2863229222952
0.2571428571428571, 6, 12, 0.42794833696070955, 0.0044603574999714365, 79.04464184139047
0.2571428571428571, 6, 14, 0.4521424855131037, 0.003950544716849829, 129.55230331251275
0.2571428571428571, 6, 16, 0.47966648923526756, 0.0033208776134048316, 177.80744866206504
0.2571428571428571, 6, 18, 0.47629749181710046, 0.0031423679335085245, 176.80177672810547
0.2571428571428571, 8, 12, 0.3783310441079433, 0.007791596166524283, 32.34988077839068
0.2571428571428571, 8, 14, 0.4259116764971659, 0.006469560758704948, 70.8575101965005
0.2571428571428571, 8, 16, 0.4814324794127739, 0.004670587862505698, 112.35018717158023
0.2571428571428571, 8, 18, 0.47643629011021554, 0.004289990715102124, 129.72036632368489
0.2642857142857143, 2, 12, 0.5867909694993343, 0.0008487659152037344, 1267.8617766003626
0.2642857142857143, 2, 14, 0.5840691401555459, 0.0007215946958831947, 2027.2756517848795
0.2642857142857143, 2, 16, 0.585478287139262, 0.0006273365384715146, 2054.71352210167
0.2642857142857143, 2, 18, 0.5868446374190216, 0.0005427187356330617, 1869.811184754687
0.2642857142857143, 4, 12, 0.5046191635316368, 0.002624213418085591, 309.8129060143719
0.2642857142857143, 4, 14, 0.5188937608544857, 0.0021259693392284692, 375.3952843958922
0.2642857142857143, 4, 16, 0.5249445710056827, 0.0017956565028933208, 359.6459721634193
0.2642857142857143, 4, 18, 0.5267195122881214, 0.0015464191083120944, 295.69618272741553
0.2642857142857143, 6, 12, 0.42883137769785823, 0.005755493853594344, 113.9844627830989
0.2642857142857143, 6, 14, 0.45947975402646574, 0.004578454426307223, 139.54308044494755
0.2642857142857143, 6, 16, 0.47179192863610475, 0.0037842575284584576, 129.06249420532566
0.2642857142857143, 6, 18, 0.4751882919489255, 0.003250694599871038, 95.56934352906343
0.2642857142857143, 8, 12, 0.3652003114782206, 0.010832670811759839, 45.363587001064744
0.2642857142857143, 8, 14, 0.42088622545698345, 0.008041119327313356, 63.798195478034316
0.2642857142857143, 8, 16, 0.44388819168603255, 0.006195724035970835, 58.87534246161334
0.2642857142857143, 8, 18, 0.45167174807015015, 0.005121616073773411, 45.39932912153229
0.2714285714285714, 2, 12, 0.5915643926629189, 0.0008673594225184547, 244.84120829775293
0.2714285714285714, 2, 14, 0.5780510598629258, 0.0007003827942139354, 433.1758794013541
0.2714285714285714, 2, 16, 0.57331063599368, 0.0006091535859762576, 543.1610915963386
0.2714285714285714, 2, 18, 0.5732040871030216, 0.0005729140950363467, 806.1312391724291
0.2714285714285714, 4, 12, 0.5052046508660629, 0.0025952729268449897, 81.00653845449015
0.2714285714285714, 4, 14, 0.5045767233776942, 0.002040872776339942, 107.50322508263707
0.2714285714285714, 4, 16, 0.5070029019498717, 0.0017487588227052668, 131.69954742908575
0.2714285714285714, 4, 18, 0.5095316390678715, 0.0016374433654482961, 144.49812898627246
0.2714285714285714, 6, 12, 0.43895366851159523, 0.005701221338758145, 26.44075406365161
0.2714285714285714, 6, 14, 0.44689677937490585, 0.004446602882247288, 37.78478967064512
0.2714285714285714, 6, 16, 0.4538140010326121, 0.0037451357230209757, 47.39623486006015
0.2714285714285714, 6, 18, 0.45907378859395614, 0.0035015628996171726, 51.18120557233181
0.2714285714285714, 8, 12, 0.3925500880313165, 0.01094819564095314, 10.092453326294013
0.2714285714285714, 8, 14, 0.4118919386749615, 0.007829537566999039, 18.425818121323957
0.2714285714285714, 8, 16, 0.4264279708068936, 0.006157977666982962, 25.150078735851675
0.2714285714285714, 8, 18, 0.43592772342530367, 0.005628626980994413, 29.29381218727883
0.2785714285714286, 2, 12, 0.5924122924750008, 0.0007453945793453276, 202.07279820370013
0.2785714285714286, 2, 14, 0.5792323658174977, 0.0006880659632187129, 1052.9698204924223
0.2785714285714286, 2, 16, 0.5618682387969516, 0.0006393308528270841, 3254.448400319183
0.2785714285714286, 2, 18, 0.5527354485328688, 0.0006051087558301406, 4664.366568703532
0.2785714285714286, 4, 12, 0.5076581804757635, 0.002272250035184561, 91.09130343257901
0.2785714285714286, 4, 14, 0.48970350874476215, 0.0019778662185470862, 342.60552247983435
0.2785714285714286, 4, 16, 0.4773266381814021, 0.001795588576462594, 758.7660017362857
0.2785714285714286, 4, 18, 0.4794191617245908, 0.0016759131197912175, 841.614062335572
0.2785714285714286, 6, 12, 0.44702924096738433, 0.00501860591988011, 30.324075014998026
0.2785714285714286, 6, 14, 0.4290522213809814, 0.0041895466637254285, 114.37151486373247
0.2785714285714286, 6, 16, 0.4113124955894974, 0.003694972186577095, 278.701374230483
0.2785714285714286, 6, 18, 0.41684359198264265, 0.00340983127955839, 307.15887022020945
0.2785714285714286, 8, 12, 0.4058875142557994, 0.009787377284405171, 10.886874122122684
0.2785714285714286, 8, 14, 0.3874517647039099, 0.007549994249754406, 52.31060513466995
0.2785714285714286, 8, 16, 0.35977186815105155, 0.006311217079487037, 166.13909509139253
0.2785714285714286, 8, 18, 0.37323914602039615, 0.005660301869326701, 201.08363496311455
0.2857142857142857, 2, 12, 0.593806711393525, 0.0007664366565385301, 71.42162980311633
0.2857142857142857, 2, 14, 0.5855051246526424, 0.000731441467599093, 325.93917699674756
0.2857142857142857, 2, 16, 0.5746177200123086, 0.0006869367215728923, 947.0787415827567
0.2857142857142857, 2, 18, 0.5693822306811865, 0.000628471488920231, 2415.9278617164387
0.2857142857142857, 4, 12, 0.517661561290773, 0.0021413750870091855, 39.72737761655938
0.2857142857142857, 4, 14, 0.5010854664527449, 0.0018840316956548833, 136.92476486160086
0.2857142857142857, 4, 16, 0.4834397513346518, 0.001682452190392217, 344.1272854839983
0.2857142857142857, 4, 18, 0.4667620473697353, 0.0015103510679910965, 869.0922840993769
0.2857142857142857, 6, 12, 0.4610825727238937, 0.004960242436943908, 12.466179350964426
0.2857142857142857, 6, 14, 0.44354847264635155, 0.0041527707422371945, 49.91817155462487
0.2857142857142857, 6, 16, 0.4206086767477679, 0.003567217299527202, 141.81805819209185
0.2857142857142857, 6, 18, 0.406015164118521, 0.0031502522353121973, 315.902722806777
0.2857142857142857, 8, 12, 0.42614229441619783, 0.010084754055929023, 4.0540056533685265
0.2857142857142857, 8, 14, 0.40779121303521176, 0.00778028003337592, 21.79215821831182
0.2857142857142857, 8, 16, 0.3747017609246795, 0.006297169662217894, 74.71209408666179
0.2857142857142857, 8, 18, 0.3595631229903021, 0.005395457692767447, 160.95090702634735
0.29285714285714287, 2, 12, 0.5848241141152702, 0.000667081383167957, 35.330519295222544
0.29285714285714287, 2, 14, 0.5790185200697179, 0.0006380520035258319, 136.07374333049506
0.29285714285714287, 2, 16, 0.5721178881330992, 0.0006074450093233362, 425.31465994390885
0.29285714285714287, 2, 18, 0.5713021309280296, 0.0005746138454695775, 733.9345104956186
0.29285714285714287, 4, 12, 0.5219985332386187, 0.0018636141795609481, 16.510458653947246
0.29285714285714287, 4, 14, 0.5107449966527876, 0.001651625751195818, 57.50150562768523
0.29285714285714287, 4, 16, 0.49921242130313936, 0.0014951203639181282, 145.8991360333642
0.29285714285714287, 4, 18, 0.49126214563153947, 0.0013657469716141198, 307.8825666229543
0.29285714285714287, 6, 12, 0.4747076434305427, 0.0043222546688721835, 7.205649866733846
0.29285714285714287, 6, 14, 0.46322682911739665, 0.0036454485984293975, 26.05171727584132
0.29285714285714287, 6, 16, 0.44761493436782773, 0.003163388027451892, 75.67968853158885
0.29285714285714287, 6, 18, 0.44009987050599286, 0.0028164810395439723, 147.4365673064628
0.29285714285714287, 8, 12, 0.44579884686706545, 0.008849477726596177, 2.45115473836257
0.29285714285714287, 8, 14, 0.43507704958076265, 0.0068898552247805825, 11.928499704325073
0.29285714285714287, 8, 16, 0.41261555372844505, 0.00563211453989256, 43.21907284139526
0.29285714285714287, 8, 18, 0.4061466157530334, 0.004855720403869713, 78.99906200281637
0.3, 2, 12, 0.5748046190685229, 0.0006159301111892003, 38.33037272250138
0.3, 2, 14, 0.5711401564532109, 0.0005886390152942716, 78.79302497690558
0.3, 2, 16, 0.5666010629194895, 0.0005626694534931044, 251.67317544647204
0.3, 2, 18, 0.5670305808360665, 0.00053839900253724, 241.10231391140468
0.3, 4, 12, 0.5229656063516452, 0.0020289612241918956, 6.2679628224517625
0.3, 4, 14, 0.5163051163033205, 0.0018270357440860838, 21.376864743388552
0.3, 4, 16, 0.509635505116597, 0.0016815066971974603, 62.84176693659219
0.3, 4, 18, 0.5101677938877832, 0.0015762765378904233, 87.35798964515884
0.3, 6, 12, 0.48535427886197496, 0.004573491430685246, 2.0210888022859774
0.3, 6, 14, 0.4802041534293404, 0.003921027937175932, 7.452481659588791
0.3, 6, 16, 0.47117629974568026, 0.0034666445060578116, 31.381532898228443
0.3, 6, 18, 0.4735649740100239, 0.003162807441655693, 40.7890015832
0.3, 8, 12, 0.46155227993912845, 0.009285272435977326, 0.5871575976405922
0.3, 8, 14, 0.4592112367644381, 0.007345895035869162, 3.301773937772379
0.3, 8, 16, 0.4451977927933692, 0.0061213224792222255, 20.526214927518257
0.3, 8, 18, 0.45038660915078954, 0.005395572310326743, 23.35359551069219
0.30714285714285716, 2, 12, 0.5592282236662655, 0.0005652238770047694, 45.137239214474846
0.30714285714285716, 2, 14, 0.555693968219014, 0.0005399657545631166, 72.6992171266964
0.30714285714285716, 2, 16, 0.5511604957594358, 0.0005165896621235528, 221.63328916329243
0.30714285714285716, 2, 18, 0.5506844821062459, 0.000496708926017576, 187.62669717689224
0.30714285714285716, 4, 12, 0.50851570603343, 0.001868775533094192, 7.581681704311611
0.30714285714285716, 4, 14, 0.5018888222582045, 0.0016821806013370202, 20.162577858215077
0.30714285714285716, 4, 16, 0.4950732518163286, 0.0015494615682455615, 58.09911533314786
0.30714285714285716, 4, 18, 0.4947513327977159, 0.0014544972634106335, 74.31628015759931
0.30714285714285716, 6, 12, 0.4709197128401573, 0.004224603493930311, 2.4292475951206
0.30714285714285716, 6, 14, 0.4655167736152825, 0.003622459675394983, 7.063821870170051
0.30714285714285716, 6, 16, 0.4564473868218198, 0.003205061541108143, 29.270841648272686
0.30714285714285716, 6, 18, 0.4577952523358961, 0.0029270486111079874, 36.25259342416413
0.30714285714285716, 8, 12, 0.4467524048033614, 0.008591337401823428, 0.7157201555752819
0.30714285714285716, 8, 14, 0.44388096693719037, 0.006804272402749948, 3.084352267307783
0.30714285714285716, 8, 16, 0.4301338392422373, 0.005673696222837859, 19.279583606311995
0.30714285714285716, 8, 18, 0.4340769976112062, 0.0050069767162140705, 21.15780889501381
0.3142857142857143, 2, 12, 0.5452036469660493, 0.0005211077585641911, 51.49245011125216
0.3142857142857143, 2, 14, 0.5418562752232062, 0.0004975214682045017, 71.27610578989689
0.3142857142857143, 2, 16, 0.5374333956882098, 0.00047628311420630054, 204.25401600666189
0.3142857142857143, 2, 18, 0.5364187097539783, 0.000459775862333216, 159.13680486326402
0.3142857142857143, 4, 12, 0.4961416609803398, 0.0017280984896665744, 8.892598514228641
0.3142857142857143, 4, 14, 0.48963416507624596, 0.0015549813432700623, 19.663770551638382
0.3142857142857143, 4, 16, 0.48280745469567987, 0.0014335639886189173, 55.135130813553445
0.3142857142857143, 4, 18, 0.48190998057718554, 0.0013475057332287077, 64.76151425462261
0.3142857142857143, 6, 12, 0.45891440945480877, 0.003917971935486579, 2.8351021749447956
0.3142857142857143, 6, 14, 0.45339917802605156, 0.0033602492058704947, 6.872955367046064
0.3142857142857143, 6, 16, 0.44440720740821354, 0.0029756183580907113, 27.81913015174903
0.3142857142857143, 6, 18, 0.445026253957901, 0.0027200931713654655, 32.803321548278106
0.3142857142857143, 8, 12, 0.43471669138771174, 0.007978685353632442, 0.8444790266442852
0.3142857142857143, 8, 14, 0.43152676613503904, 0.006326822609999028, 2.9536951784324827
0.3142857142857143, 8, 16, 0.4181245868326765, 0.005279786644643064, 18.433883158231293
0.3142857142857143, 8, 18, 0.42116537410098703, 0.004664268307590782, 19.511196376446964
0.32142857142857145, 2, 12, 0.5323882055708052, 0.00048338734830577387, 56.85060423394247
0.32142857142857145, 2, 14, 0.5292494785944432, 0.00046115954043705117, 71.87606194282915
0.32142857142857145, 2, 16, 0.524994583643779, 0.00044161913740622965, 193.70650939934274
0.32142857142857145, 2, 18, 0.5236778114727418, 0.0004276497121237375, 145.6869020268323
0.32142857142857145, 4, 12, 0.48532311493466757, 0.0016066853671421301, 10.126762515308924
0.32142857142857145, 4, 14, 0.47899322780352416, 0.0014450833085500512, 19.508602802328365
0.32142857142857145, 4, 16, 0.4722421962126101, 0.0013331343074548918, 53.13311551916746
0.32142857142857145, 4, 18, 0.4709595351689746, 0.0012544768158325628, 57.49793634311254
0.32142857142857145, 6, 12, 0.4486967112365962, 0.0036515228645758566, 3.220739961789993
0.32142857142857145, 6, 14, 0.4431794353214987, 0.0031318478453119187, 6.794549463582334
0.32142857142857145, 6, 16, 0.4343451111591483, 0.002775181666646458, 26.786510055418717
0.32142857142857145, 6, 18, 0.43444045641049234, 0.0025388268227100556, 30.125412341887298
0.32142857142857145, 8, 12, 0.42469096792500943, 0.00744505725089933, 0.9676557143876785
0.32142857142857145, 8, 14, 0.4213268169248639, 0.005908698509786897, 2.874146375297456
0.32142857142857145, 8, 16, 0.40831614326000715, 0.0049338511297628935, 17.816875701277823
0.32142857142857145, 8, 18, 0.41068507289513145, 0.00436257236648427, 18.23633389823392
0.32857142857142857, 2, 12, 0.4916359264278291, 0.00034615661403295287, 151.1523718829524
0.32857142857142857, 2, 14, 0.48638684808073146, 0.00031789609957058785, 240.9520459674919
0.32857142857142857, 2, 16, 0.4817765179656066, 0.0003003338700846819, 437.3457582707322
0.32857142857142857, 2, 18, 0.47967639361005715, 0.00029465802566780176, 686.2011307979193
0.32857142857142857, 4, 12, 0.44991831162839374, 0.0009845834173066467, 6.388148888950486
0.32857142857142857, 4, 14, 0.4419487641879296, 0.0008534754826611822, 24.04798086809642
0.32857142857142857, 4, 16, 0.43446209380888556, 0.0007882132886056123, 70.05409268195467
0.32857142857142857, 4, 18, 0.42868485525522976, 0.0007443810245021358, 143.74687949929054
0.32857142857142857, 6, 12, 0.41872105178808994, 0.002048973327816734, 0.6403692705191797
0.32857142857142857, 6, 14, 0.40979467118069796, 0.0017235864312461538, 6.465630900479182
0.32857142857142857, 6, 16, 0.39868467509526395, 0.0015442993191278767, 30.085893253861457
0.32857142857142857, 6, 18, 0.3911604519097269, 0.0014347451111113103, 56.50179813679407
0.32857142857142857, 8, 12, 0.3968114202871473, 0.0037577432328422685, 0.18612393015391698
0.32857142857142857, 8, 14, 0.387483611012209, 0.003013125359091862, 3.0080172203898043
0.32857142857142857, 8, 16, 0.3715089409557733, 0.002568044672028952, 19.161797675670424
0.32857142857142857, 8, 18, 0.3632572827365176, 0.0023422211694206115, 30.371203986082868
0.3357142857142857, 2, 12, 0.48139172447990675, 0.0003647300710089114, 360.21108855425337
0.3357142857142857, 2, 14, 0.47687563203439337, 0.00034010868378513305, 478.9213175932033
0.3357142857142857, 2, 16, 0.4720710793599496, 0.000322849563002782, 722.2209627815901
0.3357142857142857, 2, 18, 0.4698848534870859, 0.00031759316177513004, 1025.113225572715
0.3357142857142857, 4, 12, 0.43652685826211196, 0.0011109934616931128, 21.072764290040467
0.3357142857142857, 4, 14, 0.4282393817253359, 0.0009763173847959894, 50.357877379438165
0.3357142857142857, 4, 16, 0.41979960276544565, 0.0009056769482057201, 116.25678504229208
0.3357142857142857, 4, 18, 0.41309018457135527, 0.0008579339547249398, 239.45481179730893
0.3357142857142857, 6, 12, 0.4023676947748606, 0.0023565217020323787, 3.67328973998264
0.3357142857142857, 6, 14, 0.39255955296495454, 0.0020171519364292146, 14.40537414748414
0.3357142857142857, 6, 16, 0.37973621528737145, 0.0018174249034889633, 48.431020842074176
0.3357142857142857, 6, 18, 0.37140752222311, 0.0016924205774324248, 97.62143101665299
0.3357142857142857, 8, 12, 0.3782294660801245, 0.00434055178420382, 1.0048277838594744
