# Fit results on Γ. Minimum size considered: LMin = 20.
# J, rMin, rMax, K_∞, e_K_∞, chi2n
0.24285714285714285, 4, 14, 0.8911894489567344, 0.0032590310337796548, 156.34493637008757
0.24285714285714285, 6, 16, 0.9465647044553288, 0.006529180852644016, 45.635450772403885
0.24285714285714285, 8, 18, 0.9539997557273319, 0.010925737434525776, 35.81687234194608
0.25, 2, 12, 0.8035256470173889, 0.0011501082929665466, 43.500512614024494
0.25, 4, 14, 0.7980679692376539, 0.003267063056695818, 120.63891070174176
0.25, 6, 16, 0.8242827216116422, 0.006549865019518739, 36.324757355318944
0.25, 8, 18, 0.8109264438618338, 0.011011271926911563, 27.2893407586109
0.2571428571428571, 2, 12, 0.7508674861086793, 0.00110977886501906, 27.43316730610895
0.2571428571428571, 4, 14, 0.7242845289623182, 0.0031624964453352117, 96.75765145853684
0.2571428571428571, 6, 16, 0.7292283892625019, 0.006351454938652552, 30.08762765497748
0.2571428571428571, 8, 18, 0.7016718025166024, 0.010725284317353912, 21.625564447694046
0.2642857142857143, 2, 12, 0.7078546177292802, 0.0010463597717632854, 17.77013446242307
0.2642857142857143, 4, 14, 0.6666913841357754, 0.0029912916728132904, 78.40986112405662
0.2642857142857143, 6, 16, 0.6565647276367598, 0.006023239486233181, 25.174930981555296
0.2642857142857143, 8, 18, 0.6198008737127526, 0.010183493719094099, 17.79693999746357
0.2714285714285714, 2, 12, 0.6726637358267901, 0.0009724454851207065, 12.625863190655139
0.2714285714285714, 4, 14, 0.6219040418683642, 0.002784711810096165, 64.92281785075154
0.2714285714285714, 6, 16, 0.6013159374068994, 0.005627219570322394, 21.112266713382077
0.2714285714285714, 8, 18, 0.559909718939575, 0.009506924615120338, 14.755468018276494
0.2785714285714286, 2, 12, 0.6435967018806253, 0.0008946070695136315, 10.652516432806399
0.2785714285714286, 4, 14, 0.5871033386814009, 0.0025657826143366544, 54.783393048323454
0.2785714285714286, 6, 16, 0.5595386296572635, 0.005210478786995388, 17.946799127236567
0.2785714285714286, 8, 18, 0.5159465746974933, 0.008799779733183102, 12.561186833607138
0.2857142857142857, 2, 12, 0.61923237604699, 0.0008186816113914604, 10.900874774951953
0.2857142857142857, 4, 14, 0.5598889340952027, 0.002351790331806171, 46.99107801952929
0.2857142857142857, 6, 16, 0.5279269592914889, 0.004799047705338146, 15.464829741095725
0.2857142857142857, 8, 18, 0.48369379632344833, 0.008102520173063607, 10.927913642654357
0.29285714285714287, 2, 12, 0.5984541399258739, 0.0007485972673159362, 12.690438771326974
0.29285714285714287, 4, 14, 0.5382425939574067, 0.00215321037402006, 41.09250752632769
0.29285714285714287, 6, 16, 0.5037101403010767, 0.00441022671599725, 13.48825624459477
0.29285714285714287, 8, 18, 0.45992392505186636, 0.0074434171180479776, 9.613331927456398
0.3, 2, 12, 0.580388533828136, 0.0006863691453219174, 15.331247629317021
0.3, 4, 14, 0.5206463680246282, 0.0019751367815658756, 36.715833594379454
0.3, 6, 16, 0.4847236253374477, 0.004059728685159042, 11.970922922103554
0.3, 8, 18, 0.4419545200941434, 0.0068484272322169235, 8.611837407158648
0.30714285714285716, 2, 12, 0.5644019239011595, 0.0006313111224553416, 18.3914858818358
0.30714285714285716, 4, 14, 0.5060074445779396, 0.0018166524007690026, 33.67655357389502
0.30714285714285716, 6, 16, 0.4694939587627817, 0.0037460278371214974, 10.85399568362091
0.30714285714285716, 8, 18, 0.4280900188728669, 0.0063147369030172665, 7.882433445367277
0.3142857142857143, 2, 12, 0.5500124814450994, 0.0005836026090255702, 21.443177003059144
0.3142857142857143, 4, 14, 0.49358985061899413, 0.0016789132818727766, 31.278477181859238
0.3142857142857143, 6, 16, 0.45703464630705504, 0.0034733435797347596, 9.988969681558759
0.3142857142857143, 8, 18, 0.4170936001146503, 0.005857122677478205, 7.324414945955485
0.32142857142857145, 2, 12, 0.5368964071429813, 0.00054247227756005, 24.11520668469357
0.32142857142857145, 4, 14, 0.4828060875382689, 0.0015603335023507872, 29.54498868993965
0.32142857142857145, 6, 16, 0.4465614264837686, 0.003236400785001093, 9.3318305717148
0.32142857142857145, 8, 18, 0.40801269429121834, 0.005462293272130371, 6.88750806039052
0.32857142857142857, 2, 12, 0.5247998803003747, 0.0005070997744811177, 26.30656292050128
0.32857142857142857, 4, 14, 0.47324990955719004, 0.001457672519814751, 28.227156094531455
0.32857142857142857, 6, 16, 0.437517269538615, 0.003031303883573659, 8.854995477976239
0.32857142857142857, 8, 18, 0.40039194652864696, 0.005118327669008517, 6.55861939764805
0.3357142857142857, 2, 12, 0.513555281347964, 0.00047712837186756165, 27.861685843378407
0.3357142857142857, 4, 14, 0.4646315980184206, 0.0013694773997334644, 27.22892074881241
0.3357142857142857, 6, 16, 0.42956374860947655, 0.0028527266903109385, 8.47448068759505
0.3357142857142857, 8, 18, 0.3937457176534184, 0.004821593765346713, 6.309647578075229
0.34285714285714286, 2, 12, 0.5030202588578653, 0.00045158201185230404, 28.783434495434037
0.34285714285714286, 4, 14, 0.4567361935830853, 0.0012940682261543513, 26.498801690654346
0.34285714285714286, 6, 16, 0.42241763395605014, 0.002699359320085833, 8.199353323905937
0.34285714285714286, 8, 18, 0.3878472592591892, 0.004568098407692324, 6.115365922573676
0.35, 2, 12, 0.4931006130731161, 0.00042971858839630417, 29.203558024047297
0.35, 4, 14, 0.4494479214410829, 0.0012295768479037624, 25.87700356441924
0.35, 6, 16, 0.4159002624152092, 0.002567815137064565, 7.985903232594
0.35, 8, 18, 0.3824842302567622, 0.004347458720717268, 5.967149384570725
