# Hubbard model DMRG. This file contains many sizes. nmax=4, μ0=0.4, nsweeps=20, cutoff=[1.0e-8]
# L; J; E; Γ; eΓ; [calculated 2025-02-16T00:19:39.281]
30; 0.1; -13.146386738502304; [0.39111688242681697, 0.07891045356336104, 0.019112092979886346, 0.0048270179305816615, 0.001228105281606448, 0.0003127979052664107, 7.967649224261505e-5, 2.0294862721084695e-5]; [2.2040313339351013e-8, 4.744402825941476e-8, 2.5462196864212554e-7, 1.4213416182841124e-7, 3.983604340944828e-8, 7.329736938169171e-9, 1.471546298682484e-9, 1.471546298682484e-9];
30; 0.10714285714285714; -13.313538561006194; [0.4174904869442539, 0.09543176043566458, 0.026193384278657805, 0.007513210519406347, 0.0021727005978160563, 0.0006291289182333803, 0.0001821925359193954, 5.275931610337474e-5]; [6.640329418159268e-8, 8.115557176437756e-8, 7.408789193698878e-8, 4.209152190768325e-8, 1.2717935883354469e-8, 3.2439183272796126e-9, 7.040435590607286e-10, 7.040435590607286e-10];
30; 0.11428571428571428; -13.491466032191894; [0.4434949207375943, 0.11374720406112394, 0.034970688874563345, 0.011378889536159169, 0.0037776974550529393, 0.0012647823209661264, 0.00042519215564346173, 0.0001432617958452299]; [1.8584181355086667e-7, 2.729843483172333e-7, 1.650806207819208e-7, 7.66434872696937e-8, 3.1335877342471144e-8, 1.148548978546038e-8, 3.574757560194329e-9, 3.574757560194329e-9];
30; 0.12142857142857143; -13.679999867950434; [0.469091765958693, 0.13381889130550076, 0.045638616307977546, 0.016658439998755565, 0.006269043514281548, 0.002391433793807073, 0.0009175960264103302, 0.0003529431337358005]; [4.6172898968317943e-7, 7.136781906175861e-7, 4.3832493935619646e-7, 2.3369558631430363e-7, 1.0672865274179408e-7, 4.13049864209634e-8, 1.0499908681207306e-8, 1.0499908681207306e-8];
30; 0.12857142857142856; -13.878952585417458; [0.4942381285590612, 0.15555500408535486, 0.058374066188004045, 0.023425286564916856, 0.009688828143845184, 0.00406158654414408, 0.0017125263865747304, 0.0007238061375926801]; [1.0060524850697679e-6, 1.7533146714170858e-6, 1.1996014423356316e-6, 6.832187765421823e-7, 3.3401248573078194e-7, 1.385428702302576e-7, 4.213250255043891e-8, 4.213250255043891e-8];
30; 0.1357142857142857; -14.088120642452777; [0.5188916729886798, 0.1788959737938753, 0.07331504107011262, 0.03214470022298283, 0.014556116811342067, 0.006693431281095076, 0.0030996606176103563, 0.001439851223135652]; [2.159869211339098e-6, 4.282005717557886e-6, 3.1016902080851793e-6, 1.9538462147426962e-6, 1.0715623529588473e-6, 4.856837576208431e-7, 1.3565813917138818e-7, 1.3565813917138818e-7];
30; 0.14285714285714285; -14.307281298313836; [0.5430056672650453, 0.2037152893843337, 0.090574419194201, 0.04304700633997363, 0.021126286873642146, 0.010529063431178333, 0.00528496436642027, 0.00266085947799312]; [4.037232389375147e-6, 8.797131723826883e-6, 6.891734998889664e-6, 4.637166452920926e-6, 2.7708195035873995e-6, 1.3228745007358526e-6, 3.8716731268686906e-7, 3.8716731268686906e-7];
30; 0.15; -14.536191599380713; [0.566530238440872, 0.22987398728125277, 0.11016434974235056, 0.05640468934679432, 0.02986407084278313, 0.01608536278008028, 0.008737096094993381, 0.004763728999899758]; [7.3490632551873585e-6, 1.7803211587195304e-5, 1.4826595014805117e-5, 1.0518091376012656e-5, 6.688897809524087e-6, 3.4064687731362974e-6, 1.0630871516926698e-6, 1.0630871516926698e-6];
30; 0.15714285714285714; -14.774589179837797; [0.5894141556335152, 0.2571932283664301, 0.1321053357710507, 0.07240883868218306, 0.04103271358049387, 0.023658873125129796, 0.013759186602646542, 0.00803230094459608]; [1.2684093225874502e-5, 3.379017436610487e-5, 3.0127900417608686e-5, 2.2170546040953728e-5, 1.4607015082877739e-5, 7.736166583867377e-6, 2.5265806213486587e-6, 2.5265806213486587e-6];
30; 0.16428571428571428; -15.02219116392247; [0.6116048318144048, 0.2854750685323772, 0.15631323405932426, 0.09116986507728769, 0.055012880583986346, 0.03384215723191164, 0.021038219069577004, 0.013144441582363449]; [2.0621593532086883e-5, 5.931110535284704e-5, 5.739557012852831e-5, 4.253305449224153e-5, 2.916539846827813e-5, 1.6465342779327105e-5, 5.661232098544644e-6, 5.661232098544644e-6];
30; 0.17142857142857143; -15.27869250425821; [0.6330455353625146, 0.3144896315707157, 0.18262990186608363, 0.11280908750375053, 0.07204895034529278, 0.04690850211469507, 0.030862926557263182, 0.02040517848259923]; [3.173357003048154e-5, 0.00010022314038019814, 0.00010181802671469264, 7.896998547080629e-5, 5.545285841602277e-5, 3.2065376723417597e-5, 1.1369012210126516e-5, 1.1369012210126516e-5];
30; 0.17857142857142858; -15.543767175570459; [0.6536793076230669, 0.34397299134015635, 0.21081243620211676, 0.13721258150690463, 0.09222756008975662, 0.06318881355582559, 0.043784541299948444, 0.030514665209286848]; [4.619040641310422e-5, 0.00015895082728003578, 0.00016707675809050581, 0.00013617981293929203, 9.675347378423203e-5, 5.6886637060318666e-5, 2.1132628836692313e-5, 2.1132628836692313e-5];
30; 0.18571428571428572; -15.82985997651903; [0.6899995371479883, 0.40260730596277267, 0.2800478384062713, 0.21193997432811085, 0.1693073571731928, 0.14049994374429642, 0.1193327356487166, 0.10213013813325361]; [0.0012513147036642275, 0.0021617889766378734, 0.0026720605786826053, 0.002883393150136891, 0.0028808402770254564, 0.0025409052920201173, 0.0018634027764267427, 0.0018634027764267427];
30; 0.19285714285714287; -16.206779864283924; [0.7919644944386689, 0.5586653944057366, 0.46607012408363907, 0.4114696598042048, 0.374032231589475, 0.34790920202602515, 0.3296207015649813, 0.3147676124370068]; [0.005774193069602082, 0.010103052966376598, 0.010843971935240374, 0.00814156207665862, 0.004047901471207011, 0.0008140207837689777, 0.00033765032526077865, 0.00033765032526077865];
30; 0.2; -16.55178122962775; [0.836775917925767, 0.6134243504423839, 0.5233626180853629, 0.4695213173275605, 0.429875828945126, 0.3967886929530435, 0.36865481733331634, 0.3463008732468142]; [0.0028318266680210586, 0.004489731229759363, 0.004745287021682185, 0.0027714081084840563, 0.00095419608061544, 0.0016848820929028186, 0.0008810509742407353, 0.0008810509742407353];
30; 0.20714285714285716; -16.897888370186237; [0.8557868087447409, 0.6380223108775753, 0.5486957232654226, 0.49498494020438344, 0.45582681360003396, 0.4236682472355112, 0.39609892639564864, 0.3732694233446613]; [0.0020219947523691215, 0.003571950210717147, 0.004028951189179331, 0.0026884473671643003, 0.0005709175619393258, 0.0007036723956664426, 0.00047147404305678355, 0.00047147404305678355];
30; 0.21428571428571427; -17.265948666196405; [0.8941508138618405, 0.6831313713704945, 0.5938534214166457, 0.5384097572268296, 0.498775536815306, 0.4679893257821945, 0.4405013510024753, 0.4137897554905673]; [0.0020683717132268962, 0.0028367610296912873, 0.0016244948346096392, 0.0016380448009659996, 0.002951011087756602, 0.002213720066283115, 0.0004528240157166434, 0.0004528240157166434];
30; 0.22142857142857142; -17.632604777651668; [0.9053088048677769, 0.697731420556231, 0.6087950916295303, 0.5534962587274173, 0.5137911038362318, 0.4827464629213411, 0.4552019608086661, 0.4286415074225735]; [0.0017452041271115498, 0.0024048477447883927, 0.0014436813711441576, 0.0015357689474102887, 0.002617447372238352, 0.0019894886331257838, 0.00044872483815489316, 0.00044872483815489316];
30; 0.22857142857142856; -18.019354374609062; [0.9455393816506584, 0.740827810975599, 0.6508384130905296, 0.595363042250395, 0.555005151312827, 0.5225463300454459, 0.4955991423496184, 0.4704646156721728]; [0.0009185440626033402, 0.0009474452274986823, 0.0006154117928559347, 0.0008979269040605829, 0.0004867120146020562, 0.0007595333170711744, 0.0007807484186419413, 0.0007807484186419413];
30; 0.2357142857142857; -18.407100099576972; [0.9557933855330949, 0.7540767648997595, 0.6646289119310438, 0.6092775356691679, 0.5689327825010105, 0.5364578224378135, 0.5092967395413385, 0.48410116340674014]; [0.0007390299093362102, 0.0007606682218677393, 0.0006401427569354958, 0.000830017877936199, 0.00046234867380986214, 0.0007108078060015208, 0.0006851139187646142, 0.0006851139187646142];
30; 0.24285714285714285; -18.808239512240057; [0.9912479882596568, 0.7907938037040798, 0.700971204635456, 0.6448072025719604, 0.6037122428184726, 0.570714185272054, 0.5422000504237969, 0.5170379266921131]; [0.0004894774048716398, 0.0005989043734624563, 0.0006674173021142776, 0.0008493687447022876, 0.000711711174662961, 0.00012226959029707803, 0.00010409734968514497, 0.00010409734968514497];
30; 0.25; -19.214529923266568; [0.9992404717748566, 0.8015966846174615, 0.712318389769051, 0.6563240680193868, 0.6152678547345115, 0.5822550728385767, 0.553726744376099, 0.5283787492077131]; [0.00040295323135555326, 0.0005391599402950315, 0.0006594698531679918, 0.0008206902041379999, 0.0007200379134196014, 0.00018281289301670903, 0.0001372474706975887, 0.0001372474706975887];
30; 0.2571428571428571; -19.627212101866107; [1.009730518248472, 0.8147009922053781, 0.7259815318790583, 0.6702489268985323, 0.629352309848921, 0.5964422709187065, 0.5679654131212475, 0.5426241378093298]; [0.00036137310697613104, 0.0005712053358799422, 0.0007008487994382468, 0.0008604985406193014, 0.0007817094473051351, 0.00023186627777073196, 0.00012148143753829106, 0.00012148143753829106];
30; 0.2642857142857143; -20.050711840595714; [1.033833602141693, 0.8401180089173038, 0.7511540234272484, 0.6950503902995764, 0.6537244074277389, 0.6203333322762445, 0.5913941911051345, 0.5650981819214043]; [0.00022171983059726566, 0.0005030885161829416, 0.0007870066438472622, 0.000945874488470543, 0.0008871841587554126, 0.0005754314106325919, 0.00013533041705247024, 0.00013533041705247024];
30; 0.2714285714285714; -20.485316066431896; [1.0548446583904962, 0.8626177502868403, 0.7737075978957687, 0.7175243685469249, 0.6760934844501785, 0.6426107664648126, 0.6136710631500919, 0.5871112083374189]; [0.0002464572391664877, 0.0005625725049286898, 0.0008338610920499763, 0.0009954454381696334, 0.0009248654494400495, 0.0007601138255095482, 0.00017608317991744086, 0.00017608317991744086];
30; 0.2785714285714286; -20.926794971345828; [1.086942184596307, 0.894933028680176, 0.8054803769484589, 0.7488027846934329, 0.7069172197015912, 0.6729786011913572, 0.6436694795398056, 0.6165730606732047]; [0.0002793018708526687, 0.0005009589256255178, 0.0008521775905484785, 0.0009571249999288474, 0.0009386607603247082, 0.0007376150550164242, 0.00040440291703583886, 0.00040440291703583886];
30; 0.2857142857142857; -21.364369247675604; [1.084172223091361, 0.895137855900714, 0.8063521365170374, 0.7497197560976073, 0.7076253468188997, 0.6733354254207422, 0.6435171930025639, 0.6160363467226804]; [9.546491049040184e-5, 0.0004003849450136695, 0.0007020801950485825, 0.0008441286810103139, 0.0008093689160773696, 0.0006296809180066573, 0.0002513926575004541, 0.0002513926575004541];
30; 0.29285714285714287; -21.821787541257166; [1.0984614385903926, 0.9112266567699248, 0.822980703981645, 0.7668454151615426, 0.7252608297055793, 0.6915072041273376, 0.6622955918204696, 0.6353018005277277]; [0.00023878610253600643, 0.0004934872168069076, 0.0008296429667271298, 0.0009447423016433358, 0.0009208709231223851, 0.0007177072099871985, 0.0003751909850709344, 0.0003751909850709344];
30; 0.3; -22.278066310510948; [1.1148526606947888, 0.9288333314225746, 0.8406981668866081, 0.7844937731985676, 0.7428109213569595, 0.7089606717782155, 0.6796066035359715, 0.6525247130923959]; [0.00014531323218373477, 0.0004661299337550761, 0.0007957584481789768, 0.0009462886126356179, 0.0009059250352860168, 0.000682332329013745, 0.0003618032323060802, 0.0003618032323060802];
30; 0.30714285714285716; -22.750346145019034; [1.148553057302779, 0.9619487318144885, 0.8731155483529462, 0.8163056841781509, 0.7740812572503589, 0.7397577719125987, 0.7099533613012654, 0.6825632628953944]; [0.00011702566848341212, 0.00047158234797042197, 0.0007687233202617207, 0.000911653236054011, 0.0008711994280586762, 0.0006446638410649567, 0.00027080749297144396, 0.00027080749297144396];
30; 0.3142857142857143; -23.227803577513694; [1.172746739619756, 0.9863914303591707, 0.8972778524020266, 0.8402097146131359, 0.7977496405995217, 0.7631778013531634, 0.7331506842542591, 0.7055928658891115]; [0.00012472075300380223, 0.0004678791798630317, 0.000773856124181321, 0.000911314965508091, 0.0008624121094520386, 0.0006424103118541667, 0.00023460444293513363, 0.00023460444293513363];
30; 0.32142857142857145; -23.70932019120358; [1.177526914586184, 0.993280287629056, 0.9047444090704174, 0.8479526161119365, 0.8056589906433863, 0.7712012979045919, 0.7412540002347714, 0.713739992423673]; [0.00012317124516876817, 0.00046516485009976956, 0.0007699044604769496, 0.0009075663157528737, 0.0008606514908361296, 0.0006409634396443834, 0.0002410985381245926, 0.0002410985381245926];
30; 0.32857142857142857; -24.192887424356805; [1.1819502553371686, 0.9997811578763902, 0.9118243401784121, 0.8553283975598911, 0.8132169529960642, 0.778882215232836, 0.7490236083632292, 0.7215790678943649]; [0.00012210965182136207, 0.0004634497044573828, 0.0007664452255692221, 0.0009066340449294204, 0.0008600159749570786, 0.0006402705273779603, 0.00024660381336529484, 0.00024660381336529484];
30; 0.3357142857142857; -24.689116031518104; [1.2124567069049885, 1.0295843080050067, 0.9409822975736003, 0.8839357708101128, 0.8413508261917696, 0.8066150535267109, 0.7763787965399046, 0.7484951891200667]; [0.00012255076871333688, 0.0004566270647555421, 0.0007623193206233505, 0.0009164119174418373, 0.0008774928566773691, 0.0006482714392857579, 0.00028149968924294917, 0.00028149968924294917];
30; 0.34285714285714286; -25.18916343344594; [1.2202034149266867, 1.0389316813459817, 0.9507473781326944, 0.8939173301215111, 0.8514636572630184, 0.8168096645599183, 0.786633692861486, 0.758804602209659]; [0.00013207160389250804, 0.0004666468794370415, 0.0007682755039133861, 0.0009158194606274832, 0.0008742855311086571, 0.0006486984724281949, 0.00027767162711809666, 0.00027767162711809666];
30; 0.35; -25.69527484691425; [1.2531174135258107, 1.0706975797575917, 0.981734480110051, 0.9243032752941104, 0.8813363985399579, 0.8462241287397984, 0.8156128661504461, 0.7873455610937821]; [0.00012520078529420445, 0.00046134240033688, 0.0007671059822820067, 0.0009130452386635876, 0.0008721070045576819, 0.0006564093817410006, 0.00031036700758120946, 0.00031036700758120946];
40; 0.0; -16.000000000000007; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]; [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];
40; 0.007142857142857143; -16.007958745943338; [0.02856850873996136, 2.9137040018233785e-5, 2.904846414986918e-8, 2.8876641029474055e-11, 2.8695153386597665e-14, 2.851343744399104e-17, 2.8332704828955417e-20, 2.8153101941160223e-23, 2.7974675149669324e-26, 2.789283126440935e-29]; [8.077747562410617e-12, 4.424404011801669e-11, 5.649490481847761e-14, 4.083894084660806e-17, 2.664428886819884e-20, 5.083027161977258e-23, 6.406772868916751e-26, 1.3893778767466908e-29, 1.4511327337641248e-31, 1.4511327337641248e-31];
40; 0.014285714285714285; -16.03182971122984; [0.0571193933247297, 0.00023267595718621585, 9.265056553511681e-7, 3.67867762638927e-9, 1.460071371019731e-11, 5.794759390176055e-14, 2.299820402124692e-16, 9.12748995049418e-19, 3.622508877411314e-21, 1.437698536713244e-23]; [1.846819619590984e-10, 6.077503221103251e-10, 2.748500047573416e-12, 1.1579576348757904e-14, 4.08992320749426e-17, 8.464468085695927e-20, 4.774152562514574e-22, 1.0110653402418509e-24, 4.6586776487891374e-27, 4.6586776487891374e-27];
40; 0.02142857142857143; -16.071596929855904; [0.08563450337991399, 0.0007829079418553387, 6.997077828103194e-6, 6.235484231683167e-8, 5.554724911751214e-10, 4.948053527700027e-12, 4.4076160685382086e-14, 3.926212881097837e-16, 3.497381201809786e-18, 3.1153816036207516e-20]; [1.0436871537924507e-9, 4.733642927496966e-9, 6.484379664441216e-11, 6.518793149378494e-13, 6.271855014419031e-15, 5.588127438542178e-17, 4.7315836957253135e-19, 2.7355176801009106e-21, 4.0955001672782335e-25, 4.0955001672782335e-25];
40; 0.02857142857142857; -16.12723363962579; [0.11409548324756073, 0.0018781666166762532, 3.096080679515548e-5, 4.989491489003802e-7, 8.040475174027947e-9, 1.2959186577612506e-10, 2.115852063677442e-12, 3.488012790852779e-14, 5.91378894973316e-16, 9.91202810396652e-18]; [2.0727441504087313e-7, 6.092794415086316e-5, 2.6019526250656427e-6, 4.552674608394756e-8, 7.634765652071275e-10, 1.214345610460757e-11, 2.3629780979439396e-13, 4.187264605130248e-15, 4.723396049427461e-17, 4.723396049427461e-17];
40; 0.03571428571428571; -16.198703918672358; [0.14248743930351715, 0.003953327043902446, 0.00013248958968773453, 4.615763568770858e-6, 1.6177322648884521e-7, 5.673834805053017e-9, 1.9899236367821069e-10, 6.978502714672365e-12, 2.447180027827077e-13, 8.581362699897158e-15]; [9.378831428237988e-12, 9.876454064317164e-10, 2.230218848701407e-10, 1.1330998905206061e-11, 3.985658090953112e-13, 1.268700851928362e-14, 2.074466743555585e-16, 1.7469043411233754e-17, 5.17856409031727e-19, 5.17856409031727e-19];
40; 0.04285714285714286; -16.285956830391907; [0.17078570927630737, 0.006789325118648116, 0.0003255384986162516, 1.6220751837100996e-5, 8.130460384970762e-7, 4.0781464029192423e-8, 2.045504526407265e-9, 1.0259020992509475e-10, 5.145032320008522e-12, 2.580224435602192e-13]; [8.540217756691281e-11, 6.567830307928797e-9, 1.8789590700294237e-9, 1.779619840196706e-10, 1.2188082937747304e-11, 6.770779493889997e-13, 3.1701300387155e-14, 8.216583899604587e-16, 9.132040301154784e-18, 9.132040301154784e-18];
40; 0.05; -16.388932295480778; [0.1989716146214373, 0.010702477376162426, 0.0006931437827171317, 4.6630697286986186e-5, 3.1554901605711077e-6, 2.1367835865153972e-7, 1.4469215301964821e-8, 9.797067852374273e-10, 6.633261582061367e-11, 4.491111213255804e-12]; [4.504977457933899e-10, 2.756674351548907e-8, 6.954778476531176e-9, 4.416231208894359e-10, 3.5735261080205405e-11, 2.077096482076539e-12, 1.543305902715722e-13, 1.3977908762729681e-14, 2.951618878128224e-16, 2.951618878128224e-16];
40; 0.05714285714285714; -16.50755702987711; [0.22702332723933835, 0.01584039522189478, 0.0013280681855436165, 0.00011560264103248192, 1.0120974895361788e-5, 8.866890569209997e-7, 7.768023284943733e-8, 6.804851465179944e-9, 5.960826831367349e-10, 5.221342196358183e-11]; [2.70958538922097e-10, 1.4088351182515757e-8, 6.095495400784001e-9, 1.1372949607241096e-9, 1.3716333846469629e-10, 1.3458832590354384e-11, 9.746922063657704e-13, 6.190192840138349e-14, 2.857031401637055e-15, 2.857031401637055e-15];
40; 0.06428571428571428; -16.641745217804164; [0.25491875822710264, 0.022359941893815734, 0.00236110260793319, 0.0002591805108975579, 2.862525806140313e-5, 3.1639146541713432e-6, 3.497002957893261e-7, 3.8648744943181095e-8, 4.271217126483826e-9, 4.720133655626172e-10]; [1.5806236701166963e-10, 1.0094278585802315e-8, 7.348077045869882e-9, 1.6677345963689577e-9, 2.4840754139343e-10, 2.884650954637104e-11, 2.5231093023280632e-12, 9.602781706818298e-14, 3.633494967820856e-15, 3.633494967820856e-15];
40; 0.07142857142857142; -16.791396012521382; [0.28263192070322024, 0.03034714246532841, 0.003916449605043968, 0.0005253134932540316, 7.089262232999899e-5, 9.574464402802828e-6, 1.2930797783018996e-6, 1.7462453718701898e-7, 2.3581113284094507e-8, 3.1842861102547268e-9]; [2.1746218987231366e-10, 8.10676465845007e-9, 8.269800240912533e-9, 2.6422062578151443e-9, 5.333896951579255e-10, 8.139886811714041e-11, 9.779133610488186e-12, 8.319655400292565e-13, 5.2928288977735607e-14, 5.2928288977735607e-14];
40; 0.07857142857142857; -16.95639537584505; [0.31013812691913395, 0.039945306490136986, 0.0061932976505714695, 0.0009994790499857598, 0.0001623579555037945, 2.63966889619022e-5, 4.291727809285803e-6, 6.977271271981954e-7, 1.1342744660040442e-7, 1.8439042907073727e-8]; [1.2693464834641728e-10, 1.9205364989277508e-9, 7.500562931988229e-9, 2.4134158594227064e-9, 4.203461555231884e-10, 6.684053620903034e-11, 8.479420239909475e-12, 9.180382052103626e-13, 1.3234254569344744e-13, 1.3234254569344744e-13];
40; 0.08571428571428572; -17.13661184526116; [0.3374077343683735, 0.051192674043757824, 0.00933694246801831, 0.0017726498706088479, 0.0003387850099831965, 6.480569418353189e-5, 1.2396876085239845e-5, 2.3712800259686376e-6, 4.535572401146144e-7, 8.674983982787015e-8]; [8.543072278579493e-11, 1.6773262975832557e-9, 6.30949709737106e-9, 3.415167081959569e-9, 1.0559333874755625e-9, 2.399378759336146e-10, 4.0190807434033525e-11, 5.266928913099296e-12, 5.432529678002023e-13, 5.432529678002023e-13];
40; 0.09285714285714286; -17.33189841011028; [0.36441121334356374, 0.06416926877705134, 0.013562393690933457, 0.0029839289330782113, 0.0006609374845083881, 0.00014653219490724507, 3.2487726457629006e-5, 7.202404634374705e-6, 1.5966659138958178e-6, 3.5394629655631877e-7]; [5.035298719123696e-10, 4.904846246063329e-9, 1.992933422480813e-8, 1.0257540872185454e-8, 3.185121641162181e-9, 6.837565171004468e-10, 1.2030355310294957e-10, 2.0934014426268736e-11, 3.474999283858911e-12, 3.474999283858911e-12];
40; 0.1; -17.542090446850782; [0.3911168927007093, 0.07891046931087986, 0.01911218946900352, 0.004827164642783383, 0.0012281798477563612, 0.0003128160639551612, 7.968046419625852e-5, 2.029629236781348e-5, 5.169551257177602e-6, 1.3166066459698617e-6]; [3.003956947373419e-9, 1.2048192684922655e-7, 9.632362135940449e-7, 5.321065543030001e-7, 1.542227338936019e-7, 1.8577591554034706e-8, 4.601191749367304e-9, 2.2115362685000777e-9, 4.2932767160480263e-10, 4.2932767160480263e-10];
40; 0.10714285714285714; -17.767004289901305; [0.4174905217727622, 0.09543181413749698, 0.026193390260365216, 0.0075131909600191765, 0.002172684863834371, 0.000629121839411253, 0.0001821904289822099, 5.275904187417073e-5, 1.527735450851285e-5, 4.423707396572207e-6]; [1.1796033038636012e-9, 8.373137174075545e-9, 5.346376678861425e-9, 3.1200607344214295e-9, 1.3454534826680571e-9, 4.56440160649461e-10, 1.1884390253962445e-10, 2.0435426634630077e-11, 2.5629525046970093e-12, 2.5629525046970093e-12];
40; 0.11428571428571428; -18.00643546699525; [0.4434950224747637, 0.11374735176763383, 0.03497080778431417, 0.011378964287420558, 0.003777737319203768, 0.001264802569769299, 0.0004252030306386569, 0.00014326901900158854, 4.8339101484187345e-5, 1.6323684702832246e-5]; [5.126513132700931e-9, 1.2045560872318005e-8, 1.1099878405303395e-8, 8.962841504882829e-9, 4.862953096008866e-9, 2.0140687382875773e-9, 5.974303256656797e-10, 1.3525944042233737e-10, 3.526503733830273e-11, 3.526503733830273e-11];
40; 0.12142857142857143; -18.26015940574332; [0.46909203435303065, 0.13381935307288217, 0.045638939498199305, 0.01665864476123278, 0.0062691651922070655, 0.002391505986866577, 0.0009176418616362069, 0.00035297933079856097, 0.0001359165171358202, 5.235730348765288e-5]; [1.9281930033827694e-8, 3.105741154450125e-8, 2.5372358057442117e-8, 1.584070344614717e-8, 8.03135724741757e-9, 2.4689596823153575e-9, 1.3910714146282938e-9, 3.329809896069872e-10, 3.823283081973368e-11, 3.823283081973368e-11];
40; 0.12857142857142856; -18.527927069668962; [0.4942387400819604, 0.15555619717273206, 0.05837499535221897, 0.023425927300022447, 0.009689250074333357, 0.00406186001881062, 0.0017127150428351303, 0.0007239631046998071, 0.00030633442582522346, 0.0001296750441449183]; [5.561820734353197e-8, 1.0117122985963744e-7, 6.958998533535259e-8, 4.893812640477667e-8, 2.0534057898893915e-8, 1.0014515048811316e-8, 5.526245629908072e-9, 2.9650437824151914e-9, 5.643187989279945e-10, 5.643187989279945e-10];
40; 0.1357142857142857; -18.809468006050402; [0.5188930718988755, 0.17889906619937399, 0.07331763456145471, 0.03214669258862858, 0.014557572760146065, 0.006694476722159625, 0.003100463085404401, 0.0014405588839296768, 0.0006702819014572725, 0.000312071889804496]; [1.6461943382202984e-7, 3.3273854643501925e-7, 2.532834101093876e-7, 1.6086696396568676e-7, 8.702422349832906e-8, 4.981889332231252e-8, 2.083479464575558e-8, 9.54579470297071e-9, 3.5795784173035386e-9, 3.5795784173035386e-9];
40; 0.14285714285714285; -19.104485700409555; [0.5430083868010809, 0.2037220200253232, 0.0905805954500852, 0.04305213691653105, 0.021130331988526662, 0.01053217415119934, 0.005287519278195698, 0.0026632438841228843, 0.001343411882886967, 0.0006780853679249344]; [3.816104181922593e-7, 8.765531407790274e-7, 7.120814317141016e-7, 4.989970210911963e-7, 3.239131509164066e-7, 1.9384921907080696e-7, 9.606439678265298e-8, 3.9338128238153695e-8, 1.100319895220026e-8, 1.100319895220026e-8];
40; 0.15; -19.412656606319867; [0.5665354955380509, 0.2298885971699947, 0.11017874299074844, 0.056417554505644736, 0.029875566254358523, 0.016095400973382717, 0.008746075632151401, 0.004772413978167999, 0.002609322747552468, 0.0014279397880430668]; [8.955256652547142e-7, 2.2841721269597417e-6, 1.9702296742306243e-6, 1.4836286832864058e-6, 1.0513729236817247e-6, 6.610003024715356e-7, 3.6165782225105555e-7, 1.650659070917393e-7, 4.8552261535968744e-8, 4.8552261535968744e-8];
40; 0.15714285714285714; -19.7336308077096; [0.5894237665577569, 0.25722294741044915, 0.1321370737881385, 0.07243887935244359, 0.04106125899202963, 0.023685497338073593, 0.013784352445179645, 0.008057496043949366, 0.004719926471860213, 0.0027674605817622033]; [1.9059837706640224e-6, 5.35817909156735e-6, 4.9721678206867635e-6, 3.933119394279331e-6, 2.9313262216942413e-6, 1.938493145264735e-6, 1.1180641327545135e-6, 5.338694494356534e-7, 1.6056673597688442e-7, 1.6056673597688442e-7];
40; 0.16428571428571428; -20.06703084236333; [0.6116215290429591, 0.2855317134966866, 0.15638029124269473, 0.09123450839542549, 0.055078296238617236, 0.03390906338623081, 0.02110690135069937, 0.013217152728912667, 0.008302846275104527, 0.005223769967939137]; [3.76690213091098e-6, 1.1595360757342156e-5, 1.1863466012842513e-5, 9.346966605430837e-6, 7.3277388177844896e-6, 5.273310450177867e-6, 3.2893107583362647e-6, 1.666893205516482e-6, 5.212022264706935e-7, 5.212022264706935e-7];
40; 0.17142857142857143; -20.41244892813256; [0.6330730961097408, 0.3145936545133229, 0.18276179171433476, 0.11294410620261827, 0.07219140180660523, 0.04706060182656924, 0.031025403270928602, 0.02058207472207819, 0.013699398225796662, 0.009132514566267135]; [6.947464765673156e-6, 2.347477599372525e-5, 2.5517255811477862e-5, 2.105060586116809e-5, 1.6970081009509768e-5, 1.2626493520544947e-5, 8.169334836030009e-6, 4.2826883558429705e-6, 1.3809514765030672e-6, 1.3809514765030672e-6];
40; 0.17857142857142858; -20.76945878871935; [0.6537394656978557, 0.3441906842737839, 0.2111082070540018, 0.13755173029335943, 0.09253958478992802, 0.06351630488882187, 0.04418829921984203, 0.031027346512530675, 0.0219227443852536, 0.015551689272232381]; [1.3845767057448648e-5, 4.802969967215383e-5, 5.401597380248169e-5, 4.676853951865694e-5, 3.684036240796574e-5, 2.758878383419659e-5, 1.803089050154209e-5, 9.75727389843625e-6, 2.661593910938013e-6, 2.661593910938013e-6];
40; 0.18571428571428572; -21.236150120439113; [0.7692225815661726, 0.5267307933157116, 0.4335610093581094, 0.38072114242596145, 0.34399127047255723, 0.3156747179821438, 0.2929225083856058, 0.27446120619250924, 0.2596033987081586, 0.24777874155934326]; [0.002685647986222873, 0.0037707344018933745, 0.0037313184441925018, 0.003443718200910175, 0.0031202018552753284, 0.002629451961673657, 0.0019634667765754833, 0.0012071119378145563, 0.000477896661244437, 0.000477896661244437];
