# Hubbard model DMRG. This file contains many sizes. nmax=4, μ0=0.0.
# L; J; E; deltaE_g^+; deltaE_g^-; nVariance; Γ [calculated 2025-02-09T00:09:24.742]
40; 0.07142857142857142; -0.7913964413844035; 0.72708242057791; -0.11789953843483758; [0.020073309714057075, 0.039320274226229746, 0.04008692336475206, 0.04014538836553139, 0.040151267887907904, 0.040151937864293386, 0.040152019734260636, 0.040152030185683474, 0.04015203155999103, 0.0401520317418913, 0.040152031768368124, 0.04015203177283588, 0.040152031770946284, 0.04015203177237914, 0.04015203177339499, 0.04015203177102533, 0.040152031772390684, 0.04015203177339721, 0.04015203177102533, 0.040152031772389796, 0.040152031773399655, 0.040152031771026664, 0.040152031772391794, 0.04015203177339943, 0.04015203177102755, 0.040152031772389796, 0.04015203177338966, 0.04015203177096183, 0.040152031771921504, 0.040152031769874474, 0.04015203174441373, 0.04015203157094316, 0.04015203023614444, 0.040152019906394276, 0.04015193830776975, 0.040151268548186625, 0.04014538782346411, 0.04008692246266343, 0.0393202742175176, 0.020073310713817127]; [0.08903381987093824, 0.010821394649556233, 0.0014589376833542926, 0.0002032913122509202, 2.869692998021218e-5, 4.075654751875018e-6, 5.807424131795907e-7, 8.291064809720578e-8, 1.1851125566922465e-8, 1.6952851833699556e-9]
40; 0.07857142857142857; -0.9563955238992357; 0.6996894675924565; -0.12809596562782666; [0.02420691544317377, 0.0472066008964962, 0.04829119875429866, 0.04838954412428298, 0.048401338258744486, 0.04840294388362487, 0.048403178978957184, 0.048403215080207396, 0.048403220811409575, 0.04840322174327594, 0.048403221897515225, 0.04840322192330859, 0.04840322192763846, 0.04840322192844848, 0.04840322192854285, 0.04840322192852975, 0.048403221928596585, 0.048403221928568385, 0.04840322192853508, 0.04840322192859969, 0.04840322192856705, 0.04840322192853286, 0.04840322192859903, 0.048403221928565054, 0.04840322192852886, 0.04840322192857549, 0.048403221928415174, 0.04840322192763824, 0.04840322192333879, 0.0484032218975059, 0.04840322174338452, 0.048403220811849224, 0.04840321508136802, 0.048403178980728434, 0.04840294387414623, 0.04840133816637904, 0.04838954396016959, 0.04829119971219442, 0.04720660039991009, 0.024206915366764448]; [0.1070108563811167, 0.015570235283448242, 0.002534902390718029, 0.00043271198521892024, 7.54189803364337e-5, 1.3261745201556225e-5, 2.340496448145082e-6, 4.136753489428465e-7, 7.315896067280421e-8, 1.2941182747393044e-8]
40; 0.08571428571428572; -1.1366121158896823; 0.6724697196426244; -0.13665035224276623; [0.02870293873475216, 0.05570046484930735, 0.05717989917701671, 0.05733647938706321, 0.05735846621027396, 0.057361974925784986, 0.05736257749677498, 0.05736268606418249, 0.05736270629116791, 0.05736271015159988, 0.05736271090122802, 0.0573627110485575, 0.057362711077950435, 0.057362711083744244, 0.05736271108482249, 0.057362711085200635, 0.05736271108520241, 0.05736271108511737, 0.0573627110852748, 0.05736271108525681, 0.057362711085205964, 0.0573627110853554, 0.05736271108529878, 0.05736271108526125, 0.05736271108530078, 0.05736271108503521, 0.05736271108383373, 0.057362711078175366, 0.05736271104895185, 0.057362710901556424, 0.057362710152274454, 0.05736270629316631, 0.05736268606921824, 0.05736257750553464, 0.0573619749146943, 0.057358466053803125, 0.057336479139866725, 0.057179900941066286, 0.05570046394097572, 0.02870293863719542]; [0.1264096287335112, 0.021641662970504887, 0.004142329183297318, 0.0008311824248929981, 0.00017030219524826243, 3.520654712884708e-5, 7.305388587898548e-6, 1.518185754031017e-6, 3.156982196181042e-7, 6.566330139964759e-8]
40; 0.09285714285714286; -1.3318990104517603; 0.6468457093143442; -0.14552720711603162; [0.03355345736362558, 0.0647649989300314, 0.06672107647908665, 0.06695891806178533, 0.06699742113345075, 0.0670045122552303, 0.06700591844362691, 0.0670062114907346, 0.06700627477006016, 0.06700628877935788, 0.06700629194183438, 0.0670062926635342, 0.06700629282786075, 0.06700629286929072, 0.06700629287790849, 0.06700629287772442, 0.06700629288093807, 0.0670062928806392, 0.06700629287837101, 0.06700629288109772, 0.06700629288067139, 0.06700629287836546, 0.06700629288105131, 0.0670062928805244, 0.0670062928777373, 0.06700629287834925, 0.06700629286887616, 0.0670062928278723, 0.0670062926639603, 0.06700629194138541, 0.06700628877870218, 0.06700627476643217, 0.06700621147268881, 0.06700591836496872, 0.06700451219956438, 0.06699742127519426, 0.0669589178330321, 0.0667210765212527, 0.06476499915708755, 0.03355345749793637]; [0.14714900540467765, 0.029200718771890476, 0.0064748423302202415, 0.0015064016616354605, 0.0003582578523929779, 8.603339447641825e-5, 2.0746913535305946e-5, 5.011963196539388e-6, 1.211662996241374e-6, 2.930123036692419e-7]
40; 0.1; -1.5420912506434643; 0.6213326665379313; -0.1530717005181701; [0.03875001636659692, 0.07436105255241787, 0.07687835112023289, 0.07722515108992245, 0.07728900273178452, 0.0773023988087318, 0.07730542733120505, 0.07730614696315596, 0.07730632396373482, 0.07730636859975681, 0.07730638009281554, 0.07730638308711457, 0.07730638386017175, 0.07730638408300194, 0.07730638414035917, 0.07730638414010294, 0.07730638415782254, 0.07730638416046265, 0.07730638414545754, 0.07730638415913016, 0.07730638416068603, 0.07730638414550439, 0.07730638415900759, 0.0773063841594932, 0.07730638414001834, 0.07730638413846957, 0.0773063840840238, 0.07730638385923316, 0.07730638308183146, 0.07730638007768875, 0.07730636852976724, 0.0773063236811049, 0.07730614592007168, 0.07730542673209606, 0.07730239802573213, 0.07728899994190752, 0.07722515056576129, 0.07687835076909644, 0.07436105251960545, 0.038750016303206514]; [0.169140118621142, 0.03840675486886579, 0.009735331143540377, 0.00258908207802162, 0.0007040329748920172, 0.00019335761201434907, 5.3335541235497206e-5, 1.473945329608013e-5, 4.076492690039371e-6, 1.1278068289612443e-6]
40; 0.10714285714285714; -1.767004971753039; 0.5950090807442412; -0.16077498037301186; [0.04428362695729482, 0.08444739293076431, 0.08761086508721894, 0.08809864292011915, 0.08819956110055305, 0.08822339357796283, 0.08822946368726492, 0.08823108913789501, 0.0882315403293854, 0.08823166891659007, 0.088231706287897, 0.08823171731332913, 0.08823172061184303, 0.08823172159784476, 0.08823172189480255, 0.08823172199335305, 0.0882317220168094, 0.08823172202239427, 0.08823172203225149, 0.0882317220285318, 0.08823172202560214, 0.08823172203227903, 0.08823172202539031, 0.08823172201397012, 0.08823172199327511, 0.08823172189742112, 0.08823172159434312, 0.08823172061067197, 0.08823171731264168, 0.08823170627557486, 0.08823166889357537, 0.08823154027550983, 0.08823108901632115, 0.08822946331217274, 0.08822339298598503, 0.08819956112077998, 0.08809864217787244, 0.08761086471759105, 0.08444739281742453, 0.044283626760026173]; [0.19228595943798382, 0.04939844563118106, 0.01415360005418429, 0.0042579957313487035, 0.001311362396680598, 0.0004082971476786708, 0.00012775460595570748, 4.00620675460188e-5, 1.2575062713510663e-5, 3.948838909487874e-6]
40; 0.11428571428571428; -2.006436235675575; 0.5703631058086633; -0.1681624699783426; [0.0501447298109281, 0.094980911404972, 0.09887333542392707, 0.09953770528581951, 0.099690526065918, 0.0997307193259056, 0.09974213321460512, 0.09974554271043723, 0.09974659859248192, 0.09974693534427659, 0.09974704641501453, 0.09974708210856753, 0.09974709421504846, 0.09974709811697124, 0.09974709828076977, 0.09974709806927695, 0.0997470997967893, 0.09974709891564348, 0.0997470982615678, 0.09974709975034024, 0.09974709947284066, 0.09974709879301735, 0.09974710062727876, 0.09974710019395827, 0.09974710004717324, 0.09974709928978842, 0.09974709731295595, 0.09974709255932623, 0.09974708232408003, 0.09974704665283429, 0.09974693757372832, 0.09974660143905512, 0.09974554543070147, 0.09974213553096622, 0.09973072050347609, 0.09969052534120881, 0.09953770531754458, 0.09887333500838502, 0.0949809109382247, 0.05014472908494605]; [0.21648147333911713, 0.06229630696419592, 0.0199684679965136, 0.006720819951576827, 0.0023171555908423807, 0.0008080956932551607, 0.0002833488258950243, 9.96229195876217e-5, 3.506258320570664e-5, 1.2346872746622577e-5]
40; 0.12142857142857143; -2.260159812604863; 0.5453623275788777; -0.17467504410288015; [0.05632316001328619, 0.10591682774571609, 0.11061622782131053, 0.11149531243556665, 0.11171795510749605, 0.11178255951652516, 0.11180281958676441, 0.11180950766154685, 0.11181179776279127, 0.11181260375485014, 0.11181289354669444, 0.11181299950598445, 0.1118130387773053, 0.11181305347989645, 0.11181305902543826, 0.11181306114167788, 0.11181306194674656, 0.11181306224874143, 0.11181306237142041, 0.11181306240980415, 0.11181306240346522, 0.11181306237021071, 0.11181306225163468, 0.11181306193305685, 0.11181306112351797, 0.11181305899032856, 0.11181305338699787, 0.11181303861321346, 0.11181299924902977, 0.1118128931512361, 0.11181260290082928, 0.11181179734128843, 0.11180950735667339, 0.11180282013479292, 0.11178255884972788, 0.1117179566547366, 0.11149531419674719, 0.11061622878332455, 0.10591682731357421, 0.05632315965215362]; [0.24161338317123535, 0.07719275652299724, 0.027429183053298195, 0.010237938342712053, 0.003922585705698935, 0.0015237454067163736, 0.0005961041716399365, 0.00023403485331629253, 9.204739197194758e-5, 3.6234559170668826e-5]
40; 0.12857142857142856; -2.527927905658178; 0.5212455658099757; -0.18011046717722978; [0.06280806087024537, 0.1172089125599074, 0.12278601030989833, 0.12391899692144848, 0.12423215693040279, 0.12433154052528961, 0.12436566700646257, 0.12437800959446199, 0.12438264249200004, 0.12438443018971479, 0.12438513498709858, 0.12438541758080146, 0.12438553242614647, 0.1243855796010096, 0.12438559914973846, 0.12438560730601145, 0.12438561072059473, 0.12438561215382848, 0.1243856127449936, 0.12438561295365269, 0.1243856129544414, 0.12438561274523563, 0.12438561215365551, 0.12438561072244303, 0.12438560730820614, 0.12438559915307645, 0.12438557960892349, 0.12438553243784756, 0.12438541759684196, 0.12438513500767368, 0.1243844302017858, 0.12438264243105146, 0.12437800963932366, 0.12436566709968977, 0.12433154026703841, 0.12423215681997135, 0.12391899666911521, 0.12278601112436038, 0.11720891322606497, 0.06280806067618472]; [0.2675600514969102, 0.09414252475649823, 0.03678769294269647, 0.015094465987150864, 0.0063576774446188, 0.002715218378691739, 0.0011679506911262956, 0.0005042256181490167, 0.0002180808772617576, 9.440626468200005e-5]
40; 0.1357142857142857; -2.809468938750904; 0.49711765193221646; -0.1845555515801207; [0.06958781147681525, 0.12880970426382987, 0.13532554693094467, 0.1367509848478401, 0.13717747264866453, 0.1373243206340855, 0.13737909483643107, 0.13740063129070368, 0.13740942236506704, 0.1374131136269412, 0.13741469760083103, 0.1374153893081309, 0.13741569574434154, 0.13741583311599959, 0.13741589530239495, 0.13741592367666278, 0.13741593669407126, 0.13741594266181, 0.13741594532850865, 0.1374159463485254, 0.13741594634920662, 0.1374159453306163, 0.13741594266536272, 0.13741593669876284, 0.13741592368098798, 0.13741589530224685, 0.13741583310242933, 0.13741569570244372, 0.13741538922317842, 0.13741469748912905, 0.13741311360387298, 0.13740942245070076, 0.13740063117885648, 0.13737909603174048, 0.13732432002403683, 0.13717747252176982, 0.13675098499138882, 0.13532554778906114, 0.1288097053010433, 0.06958781148348714]; [0.29419140696902984, 0.11316552272071337, 0.04827497038525379, 0.021600162731853643, 0.009933407600121506, 0.004647652539543531, 0.002198825756926992, 0.0010477038239090422, 0.0005014722781927573, 0.00024070376742625545]
40; 0.14285714285714285; -3.1044863144455044; 0.47328618322616034; -0.1894201535707558; [0.07664990328134991, 0.1406707275814536, 0.148174557607047, 0.14992846708545282, 0.15049221260927093, 0.15070124931839524, 0.15078532602197647, 0.15082099946880434, 0.15083672460194708, 0.15084385767577202, 0.15084716397684983, 0.15084872551778794, 0.150849473169141, 0.15084983550770215, 0.15085001286566269, 0.1508501003654492, 0.15085014374107542, 0.1508501651662788, 0.15085017539612022, 0.1508501795010726, 0.15085017950914814, 0.1508501754031264, 0.15085016514929084, 0.15085014369016725, 0.1508501002640552, 0.15085001269263598, 0.15084983525868556, 0.15084947285405215, 0.1508487248993815, 0.15084716373451035, 0.15084385643893494, 0.15083672310574614, 0.1508209989076954, 0.15078532564351588, 0.15070124887258074, 0.150492211679067, 0.14992846818509076, 0.14817455728666484, 0.14067072807662884, 0.07664990430112317]; [0.32136900803861684, 0.13424861452704945, 0.06209125181131157, 0.03010166485412326, 0.014995753241508312, 0.007601675450970103, 0.003897920400178203, 0.0020138860518684413, 0.0010456113354421856, 0.0005445907864580475]
40; 0.15; -3.4126572612913932; 0.4510384669243952; -0.19305476986459214; [0.0839807949212018, 0.15274271860547906, 0.16127019601735681, 0.1633841137474541, 0.16410886791532042, 0.16439626639902283, 0.16452005541675252, 0.16457635343723886, 0.1646029677257974, 0.1646159193346397, 0.16462236637649252, 0.16462563427476895, 0.16462731435694655, 0.1646281889529979, 0.16462864882826844, 0.16462889249799573, 0.1646290220599549, 0.1646290904584231, 0.16462912509198824, 0.16462913959099224, 0.16462913961579884, 0.16462912513774186, 0.16462909049176733, 0.164629022090661, 0.16462889257795976, 0.16462864895704077, 0.16462818910703914, 0.16462731436884814, 0.16462563388513307, 0.16462236663759522, 0.1646159201401678, 0.16460296803080565, 0.1645763532709248, 0.16452005473401998, 0.1643962657011524, 0.16410886748581266, 0.16338411408677267, 0.1612701952949298, 0.15274271888818314, 0.08398079629207078]; [0.3489460310018421, 0.15732754334726573, 0.07839963775902763, 0.04092017748436825, 0.021939944779342937, 0.011970170660643872, 0.006607649167974076, 0.003676288817662986, 0.002056081347198538, 0.0011538328021114918]
