# Fit results on Γ. Minimum size considered: LMin = 20.
# J, rMin, rMax, K_∞, e_K_∞, chi2n
0.2857142857142857, 2, 16, 0.6114445783467831, 0.0007412685272181936, 152.2841162030649
0.2857142857142857, 2, 18, 0.613397672512791, 0.0007147958338594596, 418.2500859051382
0.2857142857142857, 2, 20, 0.613199112783097, 0.0006877786329362328, 395.3147345416693
0.29285714285714287, 2, 12, 0.5984541399258739, 0.0007485972673159362, 12.690438771326974
0.29285714285714287, 2, 14, 0.5914643310102176, 0.0006997908713217092, 133.84862021671245
0.29285714285714287, 2, 16, 0.5904296254290384, 0.0006783257861454087, 118.03804635393985
0.29285714285714287, 2, 18, 0.5906646834292864, 0.0006564496373547133, 279.4914257389681
0.29285714285714287, 2, 20, 0.5898544680914207, 0.0006328502837361156, 272.04064371492524
0.3, 2, 12, 0.580388533828136, 0.0006863691453219174, 15.331247629317021
0.3, 2, 14, 0.5739101317122827, 0.0006401530706911296, 110.23627787064572
0.3, 2, 16, 0.5724642570312307, 0.0006219980745448164, 97.08573301052574
0.3, 2, 18, 0.5716286046990954, 0.0006036420616432797, 187.82215097460346
0.3, 2, 20, 0.5704044468478332, 0.0005830119594249585, 189.14412737656534
0.30714285714285716, 2, 12, 0.5644019239011595, 0.0006313111224553416, 18.3914858818358
0.30714285714285716, 2, 14, 0.5584150831288168, 0.0005872261878623835, 95.78807947002635
0.30714285714285716, 2, 16, 0.5567526362804996, 0.0005717121641901403, 86.16357380509231
0.30714285714285716, 2, 18, 0.5553040360677408, 0.0005559938011188938, 130.01730487946568
0.30714285714285716, 2, 20, 0.5538115623829074, 0.0005379353016227827, 136.1420194610595
0.3142857142857143, 2, 12, 0.5500124814450994, 0.0005836026090255702, 21.443177003059144
0.3142857142857143, 2, 14, 0.5445342766705559, 0.0005416846675342469, 85.80566374989355
0.3142857142857143, 2, 16, 0.542791095366689, 0.0005283152556728166, 80.01487806503
0.3142857142857143, 2, 18, 0.5410235644024215, 0.0005146253414990597, 94.29585401057648
0.3142857142857143, 2, 20, 0.5393788785138397, 0.0004987967029978745, 102.72194172857404
0.32142857142857145, 2, 12, 0.5368964071429813, 0.00054247227756005, 24.11520668469357
0.32142857142857145, 2, 14, 0.5318807082077738, 0.0005025691872780179, 79.51979196171334
0.32142857142857145, 2, 16, 0.5301355877606991, 0.0004908693962103903, 77.45479210143948
0.32142857142857145, 2, 18, 0.5282388956505655, 0.00047866530910165294, 73.87558182476538
0.32142857142857145, 2, 20, 0.5265190455238622, 0.0004646591136906743, 83.30279063505488
0.32857142857142857, 2, 12, 0.5247998803003747, 0.0005070997744811177, 26.30656292050128
0.32857142857142857, 2, 14, 0.5201946655359613, 0.00046906934470544503, 75.42974657371079
0.32857142857142857, 2, 16, 0.5184982670013188, 0.0004586969383074095, 76.63752511005548
0.32857142857142857, 2, 18, 0.5165880283977783, 0.00044763115443071684, 62.863985768155075
0.32857142857142857, 2, 20, 0.5148545214042127, 0.00043515941782905983, 72.51419869137719
0.3357142857142857, 2, 12, 0.513555281347964, 0.00047712837186756165, 27.861685843378407
0.3357142857142857, 2, 14, 0.5092948897350238, 0.00044070314070776995, 72.67439920360978
0.3357142857142857, 2, 16, 0.5076675922357101, 0.0004313356027680505, 76.49588828366802
0.3357142857142857, 2, 18, 0.5057947589470494, 0.00042107740480543, 57.59246795710786
0.3357142857142857, 2, 20, 0.5040802857927814, 0.0004098159583100192, 67.25448206975881
0.34285714285714286, 2, 12, 0.5030202588578653, 0.00045158201185230404, 28.783434495434037
0.34285714285714286, 2, 14, 0.49904686520594216, 0.00041660278169460316, 70.80606824686552
0.34285714285714286, 2, 16, 0.4975021176318159, 0.0004080257541503392, 76.53541793516327
0.34285714285714286, 2, 18, 0.49570362558123293, 0.00039841319817225163, 55.28235974268718
0.34285714285714286, 2, 20, 0.4940378088543364, 0.00038814149397461457, 64.81686661953024
0.35, 2, 12, 0.4931006130731161, 0.00042971858839630417, 29.203558024047297
0.35, 2, 14, 0.4893748803610523, 0.0003961687362834064, 69.30186702340146
0.35, 2, 16, 0.4879161236010425, 0.0003882112580830893, 76.11089151259645
0.35, 2, 18, 0.486198393588559, 0.0003790932935986593, 53.97007990050041
0.35, 2, 20, 0.4845945382523102, 0.0003695980850302028, 63.24986724657434
