# Hubbard model DMRG. L=12, N=12, nmax=4
# NOTE: Different DMRG settings have been used for MI and SF. Check the code.
# J, μ, E, n_variance, <a_i> [calculated 2025-02-11T17:29:05.045 @site  i=6]
0.22105263157894736, 0.9052631578947369, -15.394605354729306, 0.47164704129657187, -2.486670212990871e-7 # SF
0.22105263157894736, 0.9526315789473684, -16.35901219200005, 0.4806499902839554, -8.74530593830151e-6 # SF
0.22105263157894736, 1.0, -17.353749029574043, 0.4806500005019565, 0.00014388603189084277 # SF
0.2394736842105263, 0.1, -3.536305376591665, 0.33961238707035946, 7.796374715323132e-6 # SF
0.2394736842105263, 0.14736842105263157, -4.06396767344274, 0.3274452252158184, -0.06564192209700483 # SF
0.2394736842105263, 0.19473684210526315, -4.628176053665873, 0.32859677048567604, -0.2265100970337204 # MI
0.2394736842105263, 0.24210526315789474, -5.197371848109309, 0.32793793540400107, -0.10234020176894919 # MI
0.2394736842105263, 0.2894736842105263, -5.778964717704371, 0.35762738343564693, 0.420431838747237 # MI
0.2394736842105263, 0.3368421052631579, -6.388467299106487, 0.38091591672055025, -0.42854903991092663 # MI
0.2394736842105263, 0.38421052631578945, -7.030854734710204, 0.3829213324817833, 0.43140478156202605 # MI
0.2394736842105263, 0.43157894736842106, -7.704167314416588, 0.3901981090290345, 0.13208122114042256 # MI
0.2394736842105263, 0.4789473684210526, -8.389093701062357, 0.406072744893335, -0.3636320287550717 # MI
0.2394736842105263, 0.5263157894736842, -9.118101201079869, 0.4200844931233505, 0.3611528131541732 # MI
0.2394736842105263, 0.5736842105263158, -9.86177104570099, 0.44966994185665987, 0.35171177807553566 # MI
0.2394736842105263, 0.6210526315789474, -10.663563843848623, 0.4514324785816868, -0.034370588956624044 # MI
0.2394736842105263, 0.6684210526315789, -11.468396252432845, 0.4530976961250528, -0.28176655530887645 # SF
0.2394736842105263, 0.7157894736842105, -12.31505793304229, 0.466929127436408, -1.0246989727122548e-7 # SF
0.2394736842105263, 0.7631578947368421, -13.178385906370941, 0.48033937746876276, 5.4186177288696994e-5 # SF
0.2394736842105263, 0.8105263157894737, -14.078385907391958, 0.4803393772295177, 7.316449392673575e-6 # SF
0.2394736842105263, 0.8578947368421053, -15.005939464358562, 0.49127154990410915, -3.2639142261969813e-6 # SF
0.2394736842105263, 0.9052631578947369, -15.953307874278917, 0.4912716034067275, -0.00196161864678884 # SF
0.2394736842105263, 0.9526315789473684, -16.944414467740472, 0.5010580282061712, -9.420482546725641e-8 # SF
0.2394736842105263, 1.0, -17.950660982248827, 0.5082671103753649, 0.0005131816141359767 # SF
0.2578947368421053, 0.1, -3.8379223123022044, 0.357771667237738, 1.3070391517753151e-5 # SF
0.2578947368421053, 0.14736842105263157, -4.384078518133488, 0.3530187504572537, 2.5966165552100124e-6 # SF
0.2578947368421053, 0.19473684210526315, -4.951994884484321, 0.3535197806110384, -0.10016590726712225 # MI
0.2578947368421053, 0.24210526315789474, -5.520573017615063, 0.35463690276597015, -0.15295391170894765 # MI
0.2578947368421053, 0.2894736842105263, -6.137024376163934, 0.3885150065518912, -0.15935059762434223 # MI
0.2578947368421053, 0.3368421052631579, -6.76102799691598, 0.40413855128909293, -0.42796563536094545 # MI
0.2578947368421053, 0.38421052631578945, -7.427144461365595, 0.4087285368313742, 0.008277612090008884 # MI
0.2578947368421053, 0.43157894736842106, -8.092735617604104, 0.41257534852518996, -0.2799500476675947 # MI
0.2578947368421053, 0.4789473684210526, -8.822531037034285, 0.4371270711056363, 0.43147393119305527 # MI
0.2578947368421053, 0.5263157894736842, -9.561652272185103, 0.45522085957515324, -0.1726651197153021 # MI
0.2578947368421053, 0.5736842105263158, -10.33838161526985, 0.4684804415534214, 0.17139896004954386 # MI
0.2578947368421053, 0.6210526315789474, -11.143834995734146, 0.4687545770246855, -9.272707610090698e-5 # SF
0.2578947368421053, 0.6684210526315789, -11.972384782457247, 0.4844779860855186, -1.8292407682776305e-5 # SF
0.2578947368421053, 0.7157894736842105, -12.825015328270291, 0.48448073468879516, -0.012249775542861378 # SF
0.2578947368421053, 0.7631578947368421, -13.717261313640819, 0.49829579051232065, 2.020759588260116e-7 # SF
0.2578947368421053, 0.8105263157894737, -14.625502055394623, 0.5098784580425546, -0.015669194635442515 # SF
0.2578947368421053, 0.8578947368421053, -15.572872113669419, 0.509879420461274, -1.1668282098257406e-5 # SF
0.2578947368421053, 0.9052631578947369, -16.543799198687374, 0.5202399942729206, 3.3657168134160813e-6 # SF
0.2578947368421053, 0.9526315789473684, -17.538536037985153, 0.5202400067288266, -0.0005466545935780182 # SF
0.2578947368421053, 1.0, -18.571101348727364, 0.5282788627935942, -2.0367436061000182e-7 # SF
0.27631578947368424, 0.1, -4.1471918682991475, 0.37600583478041694, 0.3394615433375489 # SF
0.27631578947368424, 0.14736842105263157, -4.714444935539126, 0.3756727651252334, -3.410456932623028e-7 # SF
0.27631578947368424, 0.19473684210526315, -5.2792527146255175, 0.38452579285091404, -0.3875677265370469 # MI
0.27631578947368424, 0.24210526315789474, -5.879077410367946, 0.4036262273698932, -0.3378762221891301 # MI
0.27631578947368424, 0.2894736842105263, -6.4969671467492, 0.41995521890631493, 0.46261690319774623 # MI
0.27631578947368424, 0.3368421052631579, -7.157839046556451, 0.42652290478012445, -0.051064167217797427 # MI
0.27631578947368424, 0.38421052631578945, -7.827954804024443, 0.4468318138302305, -0.3562574667903936 # MI
0.27631578947368424, 0.43157894736842106, -8.538992422796735, 0.44866919354420953, 0.07138861259081275 # MI
0.27631578947368424, 0.4789473684210526, -9.27161091704323, 0.4675581436071934, -0.06895684448124395 # MI
0.27631578947368424, 0.5263157894736842, -10.030205599207617, 0.4676879827023319, 0.027620229778526854 # MI
0.27631578947368424, 0.5736842105263158, -10.793980011613343, 0.4864778413529547, 0.06690660719958694 # MI
0.27631578947368424, 0.6210526315789474, -11.63656506759152, 0.5013093098810111, -0.006621554721201711 # SF
0.27631578947368424, 0.6684210526315789, -12.48919687410141, 0.5013096444279515, 4.885164145737104e-6 # SF
0.27631578947368424, 0.7157894736842105, -13.363160899430765, 0.5154491636790506, 4.5513933038099144e-5 # SF
0.27631578947368424, 0.7631578947368421, -14.263160937746889, 0.5154491752036967, -2.0024505845393747e-5 # SF
0.27631578947368424, 0.8105263157894737, -15.199734070417952, 0.5275249472645283, -2.2862474147794145e-7 # SF
0.27631578947368424, 0.8578947368421053, -16.14996045433307, 0.5369708511622764, -0.4874001088751632 # SF
0.27631578947368424, 0.9052631578947369, -17.145566935994722, 0.5382953702656859, -1.8948215558592804e-7 # SF
0.27631578947368424, 0.9526315789473684, -18.157474525484382, 0.5468944673547864, 0.00022176849693854555 # SF
0.27631578947368424, 1.0, -19.19957978770369, 0.5468944608859165, -0.0002610281825149589 # SF
0.29473684210526313, 0.1, -4.485040177042698, 0.3957082147504689, -5.194333395366611e-5 # SF
0.29473684210526313, 0.14736842105263157, -5.053461229000076, 0.39570821239284903, -1.9415574330665284e-5 # SF
0.29473684210526313, 0.19473684210526315, -5.636979113516491, 0.42363073891187475, 0.2150377787822014 # MI
0.29473684210526313, 0.24210526315789474, -6.2538256746482475, 0.4236712730801575, -0.03412509653208479 # MI
0.29473684210526313, 0.2894736842105263, -6.885817775917301, 0.44045088031596613, -0.25737932706589345 # MI
0.29473684210526313, 0.3368421052631579, -7.558868700819011, 0.443574185705067, -0.0708530758812422 # MI
0.29473684210526313, 0.38421052631578945, -8.258026027825373, 0.4637364917590301, 0.3176522404726075 # MI
0.29473684210526313, 0.43157894736842106, -8.976791767825022, 0.48264149840025494, 0.2734922595717741 # MI
0.29473684210526313, 0.4789473684210526, -9.735129193102164, 0.4836515910629777, -0.01734575227601296 # MI
0.29473684210526313, 0.5263157894736842, -10.50420694835068, 0.4978723298764143, 0.32890036544372697 # MI
0.29473684210526313, 0.5736842105263158, -11.31875509943678, 0.5013701768454535, -0.0015348887817386782 # SF
0.29473684210526313, 0.6210526315789474, -12.159566772807729, 0.5174278902641531, -1.2471242234343137e-7 # SF
0.29473684210526313, 0.6684210526315789, -13.01528407238121, 0.5316099319383136, 0.18073353450647656 # SF
0.29473684210526313, 0.7157894736842105, -13.915372535725556, 0.5318209771920981, 6.7671098565913e-7 # SF
0.29473684210526313, 0.7631578947368421, -14.833104504062247, 0.5442635124011588, -2.3967878473406922e-5 # SF
0.29473684210526313, 0.8105263157894737, -15.780472938665113, 0.5442635197434953, -1.044551120958957e-5 # SF
0.29473684210526313, 0.8578947368421053, -16.759352979877157, 0.5553150060660155, -8.875903566090899e-7 # SF
0.29473684210526313, 0.9052631578947369, -17.754089630678106, 0.5553158979324442, 0.00900264250983777 # SF
0.29473684210526313, 0.9526315789473684, -18.792978705103735, 0.5642748804442315, 2.632318757464417e-7 # SF
0.29473684210526313, 1.0, -19.842917209506446, 0.5722886647484899, 0.09709425895608721 # SF
0.3131578947368421, 0.1, -4.831360978878299, 0.41357480463963725, -3.2557914825285315e-8 # SF
0.3131578947368421, 0.14736842105263157, -5.398653036708798, 0.43904350084722976, -0.10739752586708949 # SF
0.3131578947368421, 0.19473684210526315, -6.009989884233402, 0.4410786684977559, -0.3826563419533614 # MI
0.3131578947368421, 0.24210526315789474, -6.63679883438158, 0.4545401050303475, 0.43639459687084203 # MI
0.3131578947368421, 0.2894736842105263, -7.279078137682895, 0.4777202600614465, -0.23329912071587275 # MI
0.3131578947368421, 0.3368421052631579, -7.988049519222605, 0.47954022816819575, 0.12285432952139841 # MI
0.3131578947368421, 0.38421052631578945, -8.69713745511666, 0.48365359410137554, -0.36303508820474173 # MI
0.3131578947368421, 0.43157894736842106, -9.445704460324775, 0.4988884728849958, 0.01198143432208266 # MI
0.3131578947368421, 0.4789473684210526, -10.20672444568389, 0.5158628071982436, -0.2848764977374312 # MI
0.3131578947368421, 0.5263157894736842, -11.007377204547911, 0.5191956228908601, 0.20964618670594057 # MI
0.3131578947368421, 0.5736842105263158, -11.835544767388265, 0.5328470272246832, 3.5929388682654626e-5 # SF
0.3131578947368421, 0.6210526315789474, -12.688176344681054, 0.5328470258404554, -0.00036992410896028653 # SF
0.3131578947368421, 0.6684210526315789, -13.573279479120124, 0.5474390747551277, -1.2241460935184721e-6 # SF
0.3131578947368421, 0.7157894736842105, -14.472330474374726, 0.5600205118227217, 0.16537870278902048 # SF
0.3131578947368421, 0.7631578947368421, -15.419678433755488, 0.5601491985568932, 2.414302443527972e-6 # SF
0.3131578947368421, 0.8105263157894737, -16.379146583918143, 0.5713807766670862, -0.0006662190863575398 # SF
0.3131578947368421, 0.8578947368421053, -17.373883429937784, 0.5713807730262488, -5.669121123233305e-6 # SF
0.3131578947368421, 0.9052631578947369, -18.392569124201422, 0.5805527853280679, 4.446376932002632e-5 # SF
0.3131578947368421, 0.9526315789473684, -19.43467438128943, 0.5805527932283012, -0.0008363485509412373 # SF
0.3131578947368421, 1.0, -20.510954748758177, 0.5885149340471689, 2.1857671830697463e-6 # SF
0.33157894736842103, 0.1, -5.183903842586357, 0.4296684215542794, -3.711650804005356e-5 # SF
0.33157894736842103, 0.14736842105263157, -5.780773335387332, 0.45390401830496585, 1.7075037101833905e-5 # SF
0.33157894736842103, 0.19473684210526315, -6.395361905870484, 0.457569304359708, -0.36400730846201934 # MI
0.33157894736842103, 0.24210526315789474, -7.046623881884785, 0.4721066446061013, -0.27198166507628846 # MI
0.33157894736842103, 0.2894736842105263, -7.719027270224428, 0.48972168139267214, -0.5117940577454714 # MI
0.33157894736842103, 0.3368421052631579, -8.430868181542758, 0.494442293920192, 0.16274196516064718 # MI
0.33157894736842103, 0.38421052631578945, -9.159579576389554, 0.5123067915293478, 0.32978152616427775 # MI
0.33157894736842103, 0.43157894736842106, -9.918476837361503, 0.5147930794648823, -0.22382676240034574 # MI
0.33157894736842103, 0.4789473684210526, -10.709011415740859, 0.5313459261755384, 0.31830543978045234 # MI
0.33157894736842103, 0.5263157894736842, -11.51652466969412, 0.5455979283874433, -0.42883896222999046 # SF
0.33157894736842103, 0.5736842105263158, -12.369251945767004, 0.5475885258203785, -3.3252013387545144e-6 # SF
0.33157894736842103, 0.6210526315789474, -13.236345329558123, 0.5623352556503831, 0.00035218230993835697 # SF
0.33157894736842103, 0.6684210526315789, -14.136345330941147, 0.56233525261979, -1.90515784829424e-5 # SF
0.33157894736842103, 0.7157894736842105, -15.064140230591644, 0.5752343794275188, -1.764010651496353e-5 # SF
0.33157894736842103, 0.7631578947368421, -16.01150864581146, 0.5752343960577058, -0.0010495887558672444 # SF
0.33157894736842103, 0.8105263157894737, -16.999051115980485, 0.5865664081601851, -3.237559699599193e-8 # SF
0.33157894736842103, 0.8578947368421053, -17.99759201664565, 0.5957943656356632, 0.15125764165737957 # SF
0.33157894736842103, 0.9052631578947369, -19.0397602781364, 0.595839059083207, 1.9971242979918213e-7 # SF
0.33157894736842103, 0.9526315789473684, -20.09506940850759, 0.6036734170018598, -0.004354115992571393 # SF
0.33157894736842103, 1.0, -21.184543263176515, 0.603673442402517, -2.9732600069415418e-5 # SF
0.35, 0.1, -5.5508607121268385, 0.4657052961718713, 0.30670737333193443 # SF
0.35, 0.14736842105263157, -6.168045640265577, 0.4676312767457227, -5.6316007599883966e-5 # SF
0.35, 0.19473684210526315, -6.804739213366581, 0.4867382948885757, -0.2761533100407155 # MI
0.35, 0.24210526315789474, -7.467251897713128, 0.4929889163685752, 0.44019557059735565 # MI
0.35, 0.2894736842105263, -8.147705397611936, 0.510057651883199, -0.04041958816977221 # MI
0.35, 0.3368421052631579, -8.880885547187486, 0.5224465554181956, 0.5289669564658361 # MI
0.35, 0.38421052631578945, -9.637362141067447, 0.5291871376643262, -0.26005601979487336 # MI
0.35, 0.43157894736842106, -10.413251493703722, 0.544658577863101, 0.2372159822068558 # MI
0.35, 0.4789473684210526, -11.213890758391669, 0.5517539155484528, 0.5569488223796951 # MI
0.35, 0.5263157894736842, -12.054975382722168, 0.5616781666355748, -1.4113602321981042e-5 # SF
0.35, 0.5736842105263158, -12.907582922453319, 0.5618212065629242, 0.0926705488621212 # SF
0.35, 0.6210526315789474, -13.804100641819307, 0.5765431908276994, -1.6808372272309108e-6 # SF
0.35, 0.6684210526315789, -14.71335407268817, 0.5895666689882417, -0.01859131127561667 # SF
0.35, 0.7157894736842105, -15.660725788646571, 0.5895684243903787, -1.1803278078179617e-5 # SF
0.35, 0.7631578947368421, -16.629051761766714, 0.6009383403038551, 4.9876817415366055e-5 # SF
0.35, 0.8105263157894737, -17.623788564781247, 0.6009383817517784, -0.0017773656209766778 # SF
0.35, 0.8578947368421053, -18.649754889387815, 0.6102272654416487, -3.3608323020723177e-6 # SF
0.35, 0.9052631578947369, -19.691566915215628, 0.6107491155046039, 0.23583527851568714 # SF
0.35, 0.9526315789473684, -20.77362677826482, 0.6178857907592636, 4.955556214556108e-6 # SF
0.35, 1.0, -21.86283522327417, 0.6196420092063728, 0.4655419086780753 # SF
