# Hubbard model DMRG. L=20, N=20, nmax=4
# NOTE: Different DMRG settings have been used for MI and SF. Calculation performed on central site.
# J; μ; E; n_variance; <a> [calculated 2025-02-18T17:57:13.680]
0.007142857142857143; 0.7346938775510204; -14.697754872777846; 0.00040810068859542525; 2.9273003057996794e-11 # MI
0.007142857142857143; 0.7551020408163265; -15.105918138083897; 0.0004081006887564076; 4.959771175104552e-12 # MI
0.007142857142857143; 0.7755102040816326; -15.514081403390064; 0.0004081006887202143; 1.4483801697822155e-11 # MI
0.007142857142857143; 0.7959183673469388; -15.922244668696207; 0.00040810068869645555; -1.8670179441502103e-11 # MI
0.007142857142857143; 0.8163265306122449; -16.330407934002313; 0.00040810068861385496; -4.706032592836067e-11 # MI
0.007142857142857143; 0.8367346938775511; -16.738571199308385; 0.00040810068834162827; 5.5753467665592165e-11 # MI
0.007142857142857143; 0.8571428571428571; -17.146734464614543; 0.00040810068841912184; -3.920956636224911e-11 # MI
0.007142857142857143; 0.8775510204081632; -17.554897729920587; 0.00040810068887919826; 1.2258681861116356e-11 # MI
0.007142857142857143; 0.8979591836734694; -17.96306099522677; 0.0004081006889222749; 4.644106331832648e-11 # MI
0.007142857142857143; 0.9183673469387755; -18.371224260532813; 0.00040810068845509306; -6.432491972116892e-11 # MI
0.007142857142857143; 0.9387755102040817; -18.779387525839024; 0.00040810068896379725; -1.0142108176662264e-10 # MI
0.007142857142857143; 0.9591836734693877; -19.187550791145142; 0.0004081006894398609; -1.1297306458583165e-10 # MI
0.007142857142857143; 0.9795918367346939; -19.590946392595686; 0.2502305481752374; -0.5676532489709608 # SF
0.007142857142857143; 1.0; -20.159844624358456; 0.24926113027618912; 0.005483569413766896 # SF
0.014285714285714285; 0.0; -0.1313385240497596; 0.25004215879294284; -0.38912286790615924 # SF
0.014285714285714285; 0.02040816326530612; -0.4133824820693655; 0.16526315343285347; -0.3586678931150241 # SF
0.014285714285714285; 0.04081632653061224; -0.8318330573011226; 0.0016316467984351934; -3.192813476985759e-11 # MI
0.014285714285714285; 0.061224489795918366; -1.239996322606845; 0.0016316468016870367; 1.59638890992526e-11 # MI
0.014285714285714285; 0.08163265306122448; -1.6481595879228672; 0.001631646797641606; -3.6224572323187045e-12 # MI
0.014285714285714285; 0.10204081632653061; -2.056322853216489; 0.0016316468195873846; -8.585884302057845e-12 # MI
0.014285714285714285; 0.12244897959183673; -2.46448611852221; 0.0016316468214769841; 9.660177873725666e-13 # MI
0.014285714285714285; 0.14285714285714285; -2.872649383834019; 0.0016316468295076714; -2.913981961951808e-13 # MI
0.014285714285714285; 0.16326530612244897; -3.280812649138208; 0.0016316468212764779; 1.9034888148115087e-12 # MI
0.014285714285714285; 0.1836734693877551; -3.6889759144478247; 0.0016316468424109054; -1.0528579714103496e-11 # MI
0.014285714285714285; 0.20408163265306123; -4.097139179753468; 0.0016316468337262968; 6.745740607294521e-14 # MI
0.014285714285714285; 0.22448979591836735; -4.505302445056115; 0.0016316468383479332; 1.2612613113947082e-13 # MI
0.014285714285714285; 0.24489795918367346; -4.91346571036425; 0.001631646846460555; 9.109461111326377e-14 # MI
0.014285714285714285; 0.2653061224489796; -5.321628975660545; 0.0016316468661770056; -1.4377433168416232e-12 # MI
0.014285714285714285; 0.2857142857142857; -5.729792240965636; 0.0016316468697561426; -1.4280554566132907e-12 # MI
0.014285714285714285; 0.30612244897959184; -6.1379555062685895; 0.0016316468170547438; 2.2471629155622072e-14 # MI
0.014285714285714285; 0.32653061224489793; -6.546118771578506; 0.0016316468775399162; 7.757615483903002e-13 # MI
0.014285714285714285; 0.3469387755102041; -6.954282036878809; 0.0016316468595705125; -1.6995101017099253e-15 # MI
0.014285714285714285; 0.3673469387755102; -7.362445302184733; 0.0016316468973174292; -3.333826581709722e-14 # MI
0.014285714285714285; 0.3877551020408163; -7.770608567495636; 0.0016316468823651675; 1.373227546147201e-13 # MI
0.014285714285714285; 0.40816326530612246; -8.178771832796471; 0.0016316468759545177; -6.294681570666073e-15 # MI
0.014285714285714285; 0.42857142857142855; -8.586935098103845; 0.0016316468908734727; -5.517726811928005e-15 # MI
0.014285714285714285; 0.4489795918367347; -8.995098363406836; 0.0016316469234429753; 1.767609730631102e-12 # MI
0.014285714285714285; 0.46938775510204084; -9.403261628713825; 0.001631646888325733; -3.522407013184833e-13 # MI
0.014285714285714285; 0.4897959183673469; -9.811424894020325; 0.0016316469021777635; 1.1876016487398703e-11 # MI
0.014285714285714285; 0.5102040816326531; -10.219588159324601; 0.00163164690459916; 1.969381014143062e-11 # MI
0.014285714285714285; 0.5306122448979592; -10.627751424626739; 0.001631646906002926; -5.3440814550809156e-11 # MI
0.014285714285714285; 0.5510204081632653; -11.03591468993383; 0.0016316468952444207; -2.519809770731536e-11 # MI
0.014285714285714285; 0.5714285714285714; -11.444077955241212; 0.0016316469025019487; -1.5380980963063448e-10 # MI
0.014285714285714285; 0.5918367346938775; -11.852241220546656; 0.0016316469096711028; 6.442544100294116e-11 # MI
0.014285714285714285; 0.6122448979591837; -12.260404485853327; 0.001631646912569007; -3.310712385582434e-11 # MI
0.014285714285714285; 0.6326530612244898; -12.668567751158752; 0.0016316469146639978; 3.098643430126504e-10 # MI
0.014285714285714285; 0.6530612244897959; -13.0767310164638; 0.0016316469013792911; -7.024785380993091e-10 # MI
0.014285714285714285; 0.673469387755102; -13.484894281773029; 0.0016316469119335153; 5.620342348036231e-10 # MI
0.014285714285714285; 0.6938775510204082; -13.89305754707846; 0.001631646904007411; -9.626815133756559e-11 # MI
0.014285714285714285; 0.7142857142857143; -14.30122081238642; 0.0016316469181218984; 1.1120400676318253e-9 # MI
0.014285714285714285; 0.7346938775510204; -14.709384077691093; 0.001631646909906026; 5.21088498532688e-10 # MI
0.014285714285714285; 0.7551020408163265; -15.117547342996781; 0.0016316469261268285; -1.105887433513682e-9 # MI
0.014285714285714285; 0.7755102040816326; -15.525710608301992; 0.0016316468946875329; 1.0206552267094312e-9 # MI
0.014285714285714285; 0.7959183673469388; -15.93387387360626; 0.0016316468845007925; 9.60000295917176e-10 # MI
0.014285714285714285; 0.8163265306122449; -16.342037138912517; 0.001631646918961449; 8.296198732585032e-10 # MI
0.014285714285714285; 0.8367346938775511; -16.750200404217242; 0.0016316468641546233; 1.5582635704179493e-9 # MI
0.014285714285714285; 0.8571428571428571; -17.158363669525656; 0.0016316469447945625; 1.6988736299598404e-9 # MI
0.014285714285714285; 0.8775510204081632; -17.566526934829916; 0.001631646909443063; -1.544246155408893e-9 # MI
0.014285714285714285; 0.8979591836734694; -17.97469020013733; 0.0016316468927970451; 1.77447416063229e-9 # MI
0.014285714285714285; 0.9183673469387755; -18.382853465443503; 0.0016316469541444167; -1.7078001967522903e-9 # MI
0.014285714285714285; 0.9387755102040817; -18.79101673074996; 0.0016316469170269965; -2.678987151916897e-10 # MI
0.014285714285714285; 0.9591836734693877; -19.233027921251942; 0.12413717441471706; 0.3290544259301741 # SF
0.014285714285714285; 0.9795918367346939; -19.772827956990607; 0.1824290926631018; -0.3093013632832469 # SF
0.014285714285714285; 1.0; -20.370255650443326; 0.2512971441609473; -0.4621612670796102 # SF
0.02142857142857143; 0.0; -0.24602616330477317; 0.24900295158154942; -0.23841398397797645 # SF
0.02142857142857143; 0.02040816326530612; -0.4670806350115471; 0.24922519076419225; -0.4238581497798273 # SF
0.02142857142857143; 0.04081632653061224; -0.8071894338762154; 0.16390168150990647; 0.2326225307172141 # SF
0.02142857142857143; 0.061224489795918366; -1.2593690608181172; 0.0036683329808677723; 1.0116623909524727e-10 # MI
0.02142857142857143; 0.08163265306122448; -1.6675323261631791; 0.003668332896399784; 8.485038940550479e-11 # MI
0.02142857142857143; 0.10204081632653061; -2.075695591446206; 0.0036683332135774016; -1.9866121868902675e-10 # MI
0.02142857142857143; 0.12244897959183673; -2.4838588567051394; 0.0036683331975773115; -5.906339011200397e-11 # MI
0.02142857142857143; 0.14285714285714285; -2.8920221220330236; 0.0036683334496405706; -3.0488125573351814e-11 # MI
0.02142857142857143; 0.16326530612244897; -3.300185387232101; 0.0036683331762572546; 4.617662825573726e-10 # MI
0.02142857142857143; 0.1836734693877551; -3.7083486526042906; 0.0036683332498024246; 1.6108322698020005e-11 # MI
0.02142857142857143; 0.20408163265306123; -4.116511917868457; 0.0036683332016644865; 3.883347588408598e-12 # MI
0.02142857142857143; 0.22448979591836735; -4.524675183207; 0.003668333089552167; -2.5054344680249525e-12 # MI
0.02142857142857143; 0.24489795918367346; -4.9328384484739765; 0.0036683336951064405; -2.3977887823379274e-10 # MI
0.02142857142857143; 0.2653061224489796; -5.341001713757765; 0.003668333847102634; -1.1848624750562351e-10 # MI
0.02142857142857143; 0.2857142857142857; -5.749164979054228; 0.0036683338130696352; -2.414856898233814e-12 # MI
0.02142857142857143; 0.30612244897959184; -6.157328244360119; 0.003668333427081283; 2.188016863442237e-13 # MI
0.02142857142857143; 0.32653061224489793; -6.565491509625068; 0.003668334009949481; -1.6468473633040647e-13 # MI
0.02142857142857143; 0.3469387755102041; -6.973654774950928; 0.0036683339206953214; -1.0826102817711611e-13 # MI
0.02142857142857143; 0.3673469387755102; -7.381818040255634; 0.0036683337749103817; 1.0213555066770584e-13 # MI
0.02142857142857143; 0.3877551020408163; -7.789981305569322; 0.0036683338876455363; -2.4029188242959832e-14 # MI
0.02142857142857143; 0.40816326530612246; -8.19814457084707; 0.0036683338932472775; 1.9682099649583342e-13 # MI
0.02142857142857143; 0.42857142857142855; -8.606307836132592; 0.0036683340162781963; -3.931201528738275e-12 # MI
0.02142857142857143; 0.4489795918367347; -9.014471101389395; 0.003668333494698972; -1.5001282519897115e-12 # MI
0.02142857142857143; 0.46938775510204084; -9.422634366721066; 0.0036683342343666325; 5.51588540062109e-13 # MI
0.02142857142857143; 0.4897959183673469; -9.830797631996742; 0.0036683341334029507; -1.164631572382611e-10 # MI
0.02142857142857143; 0.5102040816326531; -10.238960897335483; 0.0036683341535390657; 5.176085738941355e-11 # MI
0.02142857142857143; 0.5306122448979592; -10.647124162628856; 0.003668334446073729; 4.7400341665295484e-9 # MI
0.02142857142857143; 0.5510204081632653; -11.05528742791349; 0.0036683340532013275; 2.36453319867212e-9 # MI
0.02142857142857143; 0.5714285714285714; -11.463450693239448; 0.003668333933632306; 2.0296300023230976e-9 # MI
0.02142857142857143; 0.5918367346938775; -11.87161395854455; 0.0036683343876311447; -4.683795371612896e-9 # MI
0.02142857142857143; 0.6122448979591837; -12.279777223854023; 0.003668334200293444; 1.3201595153184523e-9 # MI
0.02142857142857143; 0.6326530612244898; -12.687940489136139; 0.0036683343790475664; 2.8706059250036524e-10 # MI
0.02142857142857143; 0.6530612244897959; -13.09610375446422; 0.003668334323550848; 1.3605740696568999e-9 # MI
0.02142857142857143; 0.673469387755102; -13.504267019759416; 0.0036683343906918076; -6.7080001495148375e-9 # MI
0.02142857142857143; 0.6938775510204082; -13.91243028506023; 0.0036683341406587022; -5.395022142574912e-10 # MI
0.02142857142857143; 0.7142857142857143; -14.320593550334284; 0.0036683336071010597; -5.629552787069141e-9 # MI
0.02142857142857143; 0.7346938775510204; -14.728756815661177; 0.0036683342642300776; 9.015432316661132e-9 # MI
0.02142857142857143; 0.7551020408163265; -15.136920080993837; 0.0036683339637759715; 8.233100796468884e-9 # MI
0.02142857142857143; 0.7755102040816326; -15.545083346279203; 0.003668334221221592; -1.0551877568607957e-9 # MI
0.02142857142857143; 0.7959183673469388; -15.953246611596672; 0.0036683340675269793; -6.3349174194626965e-9 # MI
0.02142857142857143; 0.8163265306122449; -16.361409876883037; 0.0036683340417220656; -8.729917035385509e-9 # MI
0.02142857142857143; 0.8367346938775511; -16.769573142218043; 0.003668334247236338; 1.257455975987381e-8 # MI
0.02142857142857143; 0.8571428571428571; -17.17773640749396; 0.003668334397853412; -7.51106267164635e-9 # MI
0.02142857142857143; 0.8775510204081632; -17.58589967279698; 0.0036683342755252646; 3.7697657188244025e-10 # MI
0.02142857142857143; 0.8979591836734694; -17.994062938127268; 0.0036683335455758304; -1.2848598355205565e-8 # MI
0.02142857142857143; 0.9183673469387755; -18.40046629630382; 0.036173325805337164; 0.13114485529143632 # SF
0.02142857142857143; 0.9387755102040817; -18.86576102969712; 0.18600007720290268; -0.28907318249682024 # SF
0.02142857142857143; 0.9591836734693877; -19.39493562402093; 0.23778678728139258; 0.33473083212937277 # SF
0.02142857142857143; 0.9795918367346939; -19.964090378096294; 0.25145973952384226; -0.42029390526253135 # SF
0.02142857142857143; 1.0; -20.569189596011565; 0.25420489835104254; -0.4324462780734177 # SF
0.02857142857142857; 0.0; -0.323158474402927; 0.24536318852459044; 0.32609612101264623 # SF
0.02857142857142857; 0.02040816326530612; -0.5994966858708537; 0.18384511874961218; 0.33355821619831616 # SF
0.02857142857142857; 0.04081632653061224; -0.8777380497974514; 0.24855799000248924; 0.08632793808637984 # SF
0.02857142857142857; 0.061224489795918366; -1.286471438102745; 0.0065143935107817574; 1.920364545880396e-9 # MI
0.02857142857142857; 0.08163265306122448; -1.6946346862786223; 0.006514274231245509; -3.0365846927706484e-9 # MI
0.02857142857142857; 0.10204081632653061; -2.1027979298764468; 0.00651436792154203; 1.3365213277610597e-7 # MI
0.02857142857142857; 0.12244897959183673; -2.510961156559572; 0.006514275537960357; -1.098498536198078e-8 # MI
0.02857142857142857; 0.14285714285714285; -2.9191244191113936; 0.006514278708534382; 2.357261538979998e-9 # MI
0.02857142857142857; 0.16326530612244897; -3.3272876861947474; 0.006514298508952465; -1.076598290350981e-8 # MI
0.02857142857142857; 0.1836734693877551; -3.7354509517947774; 0.006514294776007956; -2.9089182540002025e-8 # MI
0.02857142857142857; 0.20408163265306123; -4.143614205984774; 0.006514296654673513; 9.990780991849782e-8 # MI
0.02857142857142857; 0.22448979591836735; -4.551777479644919; 0.006514314828810708; -3.6794322805798664e-8 # MI
0.02857142857142857; 0.24489795918367346; -4.959940765291587; 0.0065143305543475805; -1.711613372645208e-8 # MI
0.02857142857142857; 0.2653061224489796; -5.368104025402547; 0.006514289997501255; -2.4114610700354694e-9 # MI
0.02857142857142857; 0.2857142857142857; -5.776267275123544; 0.006514318694051946; -2.924217211813256e-10 # MI
0.02857142857142857; 0.30612244897959184; -6.18443053283735; 0.006514275434197803; -8.109473402274451e-9 # MI
0.02857142857142857; 0.32653061224489793; -6.592593788229953; 0.006514274269214582; -1.5030304876033366e-10 # MI
0.02857142857142857; 0.3469387755102041; -7.0007570537735955; 0.00651427650600489; 7.057663335250989e-10 # MI
0.02857142857142857; 0.3673469387755102; -7.408920318674877; 0.006514274987580171; 6.990132122475469e-12 # MI
0.02857142857142857; 0.3877551020408163; -7.817083583937592; 0.00651427678955474; -2.8846596526113342e-12 # MI
0.02857142857142857; 0.40816326530612246; -8.22524684918933; 0.006514276092091098; 3.618344788306871e-12 # MI
0.02857142857142857; 0.42857142857142855; -8.633410114494929; 0.006514276713438516; -7.590081892333679e-11 # MI
0.02857142857142857; 0.4489795918367347; -9.041573379792627; 0.0065142767158705706; 3.045165124530649e-13 # MI
0.02857142857142857; 0.46938775510204084; -9.449736645085837; 0.006514276748240011; 2.2170947016149322e-11 # MI
0.02857142857142857; 0.4897959183673469; -9.857899910379889; 0.006514276715876122; -1.6882436204208375e-12 # MI
0.02857142857142857; 0.5102040816326531; -10.266063175659975; 0.006514276715879674; -7.149554991278191e-13 # MI
0.02857142857142857; 0.5306122448979592; -10.674226440963551; 0.006514276715877232; -4.515545957453376e-14 # MI
0.02857142857142857; 0.5510204081632653; -11.082389706270686; 0.006514276715876344; -9.86281938715107e-13 # MI
0.02857142857142857; 0.5714285714285714; -11.490552971579039; 0.006514276715876566; -9.754323053877184e-15 # MI
0.02857142857142857; 0.5918367346938775; -11.898716236885019; 0.006514276715878786; 5.328620583733502e-15 # MI
0.02857142857142857; 0.6122448979591837; -12.3068795021922; 0.006514276715875678; -1.129467469222715e-14 # MI
0.02857142857142857; 0.6326530612244898; -12.715042767498066; 0.006514276715878564; -4.471560452109727e-13 # MI
0.02857142857142857; 0.6530612244897959; -13.123206032804255; 0.006514276715875678; -7.367162695817976e-15 # MI
0.02857142857142857; 0.673469387755102; -13.531369298110437; 0.006514276715875678; -4.838427715223476e-15 # MI
0.02857142857142857; 0.6938775510204082; -13.939532563416567; 0.006514276715876788; -2.4425784569905e-14 # MI
0.02857142857142857; 0.7142857142857143; -14.347695828722784; 0.006514276715872791; -1.0067596051080598e-14 # MI
0.02857142857142857; 0.7346938775510204; -14.755859094028885; 0.006514276715877232; 1.1591469912329284e-14 # MI
0.02857142857142857; 0.7551020408163265; -15.164022359335085; 0.006514276715877232; -2.0852510418629383e-14 # MI
0.02857142857142857; 0.7755102040816326; -15.572185624641302; 0.006514276715874345; -3.19110075014968e-14 # MI
0.02857142857142857; 0.7959183673469388; -15.980348889947411; 0.006514276715876122; -5.94559096056406e-14 # MI
0.02857142857142857; 0.8163265306122449; -16.388512155253608; 0.006514276715877454; 8.566245006976922e-14 # MI
0.02857142857142857; 0.8367346938775511; -16.796675420560323; 0.006514276715877232; -3.5657857767133004e-14 # MI
0.02857142857142857; 0.8571428571428571; -17.204838685865905; 0.006514276715876344; 1.2519983708055245e-13 # MI
0.02857142857142857; 0.8775510204081632; -17.613001951172272; 0.006514276715878564; -1.647812090172058e-13 # MI
0.02857142857142857; 0.8979591836734694; -18.031937803408272; 0.04913094176164412; 0.054647714121155225 # SF
0.02857142857142857; 0.9183673469387755; -18.512790307198145; 0.15456871406372263; -0.30469829020421013 # SF
0.02857142857142857; 0.9387755102040817; -19.028778729424346; 0.23638089938760865; 0.043387961521034614 # SF
0.02857142857142857; 0.9591836734693877; -19.580937826750958; 0.24602980260627927; -0.22396778785483568 # SF
0.02857142857142857; 0.9795918367346939; -20.16444353116376; 0.25423155408722087; -0.04943828288507663 # SF
0.02857142857142857; 1.0; -20.779266786167824; 0.25699634452052456; 0.4047302957040921 # SF
0.03571428571428571; 0.0; -0.45139958990984375; 0.2523586249581925; -0.1517962292317631 # SF
0.03571428571428571; 0.02040816326530612; -0.7020381218466388; 0.23204912992095722; 0.3761855931263402 # SF
0.03571428571428571; 0.04081632653061224; -0.9719881500517985; 0.2092216779094036; 0.3627804306829932 # SF
0.03571428571428571; 0.061224489795918366; -1.3101407693741756; 0.07751367718829305; 0.1863922765527654 # SF
0.03571428571428571; 0.08163265306122448; -1.7294475727030827; 0.01016440775655858; -1.3140978339031359e-11 # MI
0.03571428571428571; 0.10204081632653061; -2.1376108380091625; 0.010164407755310023; 1.3046764471350535e-12 # MI
0.03571428571428571; 0.12244897959183673; -2.54577410331535; 0.010164407752016213; -2.1918669554095708e-13 # MI
0.03571428571428571; 0.14285714285714285; -2.953937368621416; 0.01016440775920957; 4.768262817948956e-13 # MI
0.03571428571428571; 0.16326530612244897; -3.3621006339275485; 0.010164407744418513; -2.2260695484952429e-13 # MI
0.03571428571428571; 0.1836734693877551; -3.7702638992336843; 0.010164407753763038; -8.60729950117006e-15 # MI
0.03571428571428571; 0.20408163265306123; -4.1784271645397855; 0.010164407755872906; -1.3262803790487781e-13 # MI
0.03571428571428571; 0.22448979591836735; -4.586590429845859; 0.010164407760710148; 2.2210428732592494e-13 # MI
0.03571428571428571; 0.24489795918367346; -4.994753695152055; 0.010164407751267923; -1.0997438998419715e-14 # MI
0.03571428571428571; 0.2653061224489796; -5.40291696045815; 0.010164407755192117; 2.878830318243799e-15 # MI
0.03571428571428571; 0.2857142857142857; -5.811080225764227; 0.010164407739061021; -1.841399219050048e-15 # MI
0.03571428571428571; 0.30612244897959184; -6.219243491070381; 0.0101644077569365; -5.427984485174778e-15 # MI
0.03571428571428571; 0.32653061224489793; -6.62740675637652; 0.01016440774654881; 2.9703753469140767e-15 # MI
0.03571428571428571; 0.3469387755102041; -7.0355700216825925; 0.01016440775162164; -2.375469858482126e-15 # MI
