# Hubbard model DMRG. L=10, N=10, nmax=4
# NOTE: Different DMRG settings have been used for MI and SF. Calculation performed on central site.
# J; μ; E; n_variance; <a> [calculated 2025-02-18T10:01:16.157]
0.01206896551724138; 0.20689655172413793; -2.0742082543725537; 0.0011647677789388133; -1.0086140268668871e-13 # MI
0.01206896551724138; 0.2413793103448276; -2.4190358405805945; 0.001164767817262824; 1.0060178433205277e-15 # MI
0.01206896551724138; 0.27586206896551724; -2.7638634267872226; 0.0011647678207442613; 1.062661244842716e-17 # MI
0.01206896551724138; 0.3103448275862069; -3.108691012994292; 0.0011647678289083974; -6.568341058319248e-16 # MI
0.01206896551724138; 0.3448275862068966; -3.453518599200578; 0.0011647678257129535; 1.3183730759855365e-14 # MI
0.01206896551724138; 0.3793103448275862; -3.798346185407175; 0.0011647678163979602; -6.330705144754734e-16 # MI
0.01206896551724138; 0.41379310344827586; -4.143173771613688; 0.001164767834018754; 1.934113701354191e-14 # MI
0.01206896551724138; 0.4482758620689655; -4.488001357820584; 0.0011647678396802252; 9.180875334639742e-15 # MI
0.01206896551724138; 0.4827586206896552; -4.83282894402708; 0.0011647678382098459; -5.73450331112182e-13 # MI
0.01206896551724138; 0.5172413793103449; -5.177656530234067; 0.001164767828727209; 1.2485967753239322e-12 # MI
0.01206896551724138; 0.5517241379310345; -5.522484116440745; 0.0011647678379771431; 6.946467123861987e-13 # MI
0.01206896551724138; 0.5862068965517241; -5.86731170264739; 0.0011647678345241275; -7.367692601695795e-12 # MI
0.01206896551724138; 0.6206896551724138; -6.212139288854457; 0.0011647678457489263; 5.7352495912731165e-12 # MI
0.01206896551724138; 0.6551724137931034; -6.556966875061516; 0.0011647678364017366; 3.739769878359973e-10 # MI
0.01206896551724138; 0.6896551724137931; -6.901794461268229; 0.001164767836095093; 3.679062049104776e-10 # MI
0.01206896551724138; 0.7241379310344828; -7.246622047475173; 0.0011647678276165419; 2.3027414863603674e-10 # MI
0.01206896551724138; 0.7586206896551724; -7.591449633682114; 0.0011647678440762643; 5.323594237333568e-10 # MI
0.01206896551724138; 0.7931034482758621; -7.936277219888824; 0.0011647678253903226; 4.643149389354237e-10 # MI
0.01206896551724138; 0.8275862068965517; -8.281104806095318; 0.0011647678332555866; 5.398861814903624e-10 # MI
0.01206896551724138; 0.8620689655172413; -8.625932392302737; 0.0011647678262525218; -8.870294312596265e-10 # MI
0.01206896551724138; 0.896551724137931; -8.97075997851043; 0.0011647678479651535; 5.578004449884087e-10 # MI
0.01206896551724138; 0.9310344827586207; -9.315587564716791; 0.001164767805928113; 4.4962097393979635e-10 # MI
0.01206896551724138; 0.9655172413793104; -9.671567451192903; 0.2114968228970875; 0.12503123381008294 # SF
0.01206896551724138; 1.0; -10.148601431205973; 0.24960139267127124; 0.30011397122169414 # SF
0.02413793103448276; 0.0; -0.11273432251749677; 0.2495837212157841; 0.4067641512273693 # SF
0.02413793103448276; 0.034482758620689655; -0.3658525605993564; 0.25079998123101876; 0.1692442072354536 # SF
0.02413793103448276; 0.06896551724137931; -0.710613786570109; 0.004652814299351604; -9.253289187837509e-11 # MI
0.02413793103448276; 0.10344827586206896; -1.0554413728833743; 0.0046528146514990265; -3.488347757982812e-11 # MI
0.02413793103448276; 0.13793103448275862; -1.4002689591184176; 0.004652815723720449; -1.94611959214292e-11 # MI
0.02413793103448276; 0.1724137931034483; -1.7450965453006946; 0.004652815400274957; -1.864212711784898e-11 # MI
0.02413793103448276; 0.20689655172413793; -2.089924131491547; 0.004652815689844214; -4.290309804020898e-11 # MI
0.02413793103448276; 0.2413793103448276; -2.434751717624252; 0.004652815105812502; 1.5141634570152397e-12 # MI
0.02413793103448276; 0.27586206896551724; -2.7795793038406376; 0.004652814125485127; -2.570956233264076e-13 # MI
0.02413793103448276; 0.3103448275862069; -3.1244068900454223; 0.004652816332638698; 2.141039670226937e-12 # MI
0.02413793103448276; 0.3448275862068966; -3.4692344762847647; 0.00465281670083062; 6.0082435279385756e-12 # MI
0.02413793103448276; 0.3793103448275862; -3.8140620624223764; 0.004652816872967813; 8.040546285065163e-15 # MI
0.02413793103448276; 0.41379310344827586; -4.158889648624404; 0.00465281755649527; 4.3981240137290206e-13 # MI
0.02413793103448276; 0.4482758620689655; -4.50371723480803; 0.004652816537692672; -4.189184853021694e-12 # MI
0.02413793103448276; 0.4827586206896552; -4.848544821014656; 0.004652818062955699; 4.051607330391539e-11 # MI
0.02413793103448276; 0.5172413793103449; -5.193372407207301; 0.004652817239119811; -1.8282067648664072e-10 # MI
0.02413793103448276; 0.5517241379310345; -5.5381999934156205; 0.0046528172222926045; -2.633119929181087e-10 # MI
0.02413793103448276; 0.5862068965517241; -5.8830275796272335; 0.004652816307950891; 1.17707145806948e-9 # MI
0.02413793103448276; 0.6206896551724138; -6.227855165827748; 0.004652817132132947; 8.586152119536213e-10 # MI
0.02413793103448276; 0.6551724137931034; -6.572682752059077; 0.004652817264142239; -7.002842565844319e-9 # MI
0.02413793103448276; 0.6896551724137931; -6.917510338250356; 0.004652817824555955; 1.1150045437795238e-9 # MI
0.02413793103448276; 0.7241379310344828; -7.262337924456224; 0.004652816721662401; 1.5583098891810023e-8 # MI
0.02413793103448276; 0.7586206896551724; -7.607165510679298; 0.00465281810203666; 2.1324801449156042e-8 # MI
0.02413793103448276; 0.7931034482758621; -7.9519930968797325; 0.00465281726608624; 1.6539833022370346e-8 # MI
0.02413793103448276; 0.8275862068965517; -8.29682068306691; 0.004652818329120789; 2.2903258578193818e-8 # MI
0.02413793103448276; 0.8620689655172413; -8.641648269263051; 0.004652817621707772; -2.774661989369954e-8 # MI
0.02413793103448276; 0.896551724137931; -8.986475855508772; 0.004652817096344908; -3.425928614287858e-8 # MI
0.02413793103448276; 0.9310344827586207; -9.363524871878296; 0.1804729169876389; 0.3236043799356575 # SF
0.02413793103448276; 0.9655172413793104; -9.813161697241013; 0.24486346069475484; 0.25539089016565264 # SF
0.02413793103448276; 1.0; -10.308437652279762; 0.249683431803148; 0.2926869609971302 # SF
0.03620689655172414; 0.0; -0.21909895057850726; 0.2454924249522663; 0.2206292968954444 # SF
0.03620689655172414; 0.034482758620689655; -0.43802593919773597; 0.239644885282227; 0.3421439015753883 # SF
0.03620689655172414; 0.06896551724137931; -0.7367659913024072; 0.010445586887015468; -5.167575720533687e-13 # MI
0.03620689655172414; 0.10344827586206896; -1.0815935775092875; 0.010445586880067248; -1.5278409894922546e-13 # MI
0.03620689655172414; 0.13793103448275862; -1.4264211637161623; 0.010445586875594381; -8.533821184871061e-13 # MI
0.03620689655172414; 0.1724137931034483; -1.771248749923103; 0.010445586873624624; 1.2692249043483654e-13 # MI
0.03620689655172414; 0.20689655172413793; -2.116076336129951; 0.010445586891369096; 9.036242918341098e-14 # MI
0.03620689655172414; 0.2413793103448276; -2.4609039223368607; 0.010445586892707581; -1.398802217921038e-13 # MI
0.03620689655172414; 0.27586206896551724; -2.8057315085437526; 0.010445586876068003; -9.207669737802173e-15 # MI
0.03620689655172414; 0.3103448275862069; -3.150559094750659; 0.010445586871536072; 3.2374364345659e-16 # MI
0.03620689655172414; 0.3448275862068966; -3.4953866809575422; 0.010445586874753277; -6.959028609882186e-16 # MI
0.03620689655172414; 0.3793103448275862; -3.8402142671644293; 0.01044558686969177; 5.4412944227434236e-17 # MI
0.03620689655172414; 0.41379310344827586; -4.185041853371344; 0.010445586894803904; 3.224778121673915e-15 # MI
0.03620689655172414; 0.4482758620689655; -4.529869439578191; 0.010445586858054412; 2.5838421581361737e-17 # MI
0.03620689655172414; 0.4827586206896552; -4.874697025785103; 0.010445586867224188; 3.2002341598596786e-15 # MI
0.03620689655172414; 0.5172413793103449; -5.219524611992002; 0.010445586865999834; 5.414598643686589e-16 # MI
0.03620689655172414; 0.5517241379310345; -5.564352198198905; 0.010445586884609392; 7.512975933991968e-15 # MI
0.03620689655172414; 0.5862068965517241; -5.909179784405784; 0.01044558689481545; 1.849095434219009e-18 # MI
0.03620689655172414; 0.6206896551724138; -6.254007370612674; 0.010445586860806877; -4.7887833741179895e-15 # MI
0.03620689655172414; 0.6551724137931034; -6.598834956819558; 0.01044558684462471; -5.754373643509694e-14 # MI
0.03620689655172414; 0.6896551724137931; -6.943662543026439; 0.010445586851107302; -5.0539495548524864e-14 # MI
0.03620689655172414; 0.7241379310344828; -7.28849012923334; 0.010445586881384417; 9.999869964506049e-13 # MI
0.03620689655172414; 0.7586206896551724; -7.633317715440224; 0.010445586843716548; -4.184541190785501e-12 # MI
0.03620689655172414; 0.7931034482758621; -7.978145301647124; 0.010445586890351688; 1.6641465425081488e-12 # MI
0.03620689655172414; 0.8275862068965517; -8.322972887854014; 0.010445586898107928; 2.7868503189150415e-12 # MI
0.03620689655172414; 0.8620689655172413; -8.66187842095764; 0.06431870606224876; -0.028804621060640134 # SF
0.03620689655172414; 0.896551724137931; -9.060347241153188; 0.17594143489194347; 0.2101304184977156 # SF
0.03620689655172414; 0.9310344827586207; -9.494591506577716; 0.24816615975712164; 0.28955480420818597 # SF
0.03620689655172414; 0.9655172413793104; -9.971830415882884; 0.26119583736963214; 0.28646855983943115 # SF
0.03620689655172414; 1.0; -10.485521231495683; 0.2601671432909889; -0.3935576947111596 # SF
0.04827586206896552; 0.0; -0.2970313654019082; 0.23986845703814907; 0.018964135801100276 # SF
0.04827586206896552; 0.034482758620689655; -0.5109917246278871; 0.22631506009007368; 0.0422323535845693 # SF
0.04827586206896552; 0.06896551724137931; -0.7828617370925279; 0.15812325994597654; 0.24305127559369197 # SF
0.04827586206896552; 0.10344827586206896; -1.1181193148438393; 0.01851026440928205; -3.837336282311726e-11 # MI
0.04827586206896552; 0.13793103448275862; -1.4629469010505491; 0.01851026439434622; -4.862957302378661e-13 # MI
0.04827586206896552; 0.1724137931034483; -1.8077744872572956; 0.01851026441888859; -1.2454408334298976e-11 # MI
0.04827586206896552; 0.20689655172413793; -2.1526020734641778; 0.018510264402594734; -1.3356384495742916e-14 # MI
0.04827586206896552; 0.2413793103448276; -2.4974296596710035; 0.018510264410437793; 6.359920020570961e-15 # MI
0.04827586206896552; 0.27586206896551724; -2.8422572458780104; 0.018510264434144164; -9.435106679794879e-16 # MI
0.04827586206896552; 0.3103448275862069; -3.187084832084602; 0.018510264429416612; -4.599806295391763e-17 # MI
0.04827586206896552; 0.3448275862068966; -3.531912418291442; 0.01851026445206716; 2.2009427057817564e-14 # MI
0.04827586206896552; 0.3793103448275862; -3.8767400044980387; 0.018510264526563347; 2.966099802285274e-16 # MI
0.04827586206896552; 0.41379310344827586; -4.221567590704757; 0.018510264418226008; -3.570496972502911e-15 # MI
0.04827586206896552; 0.4482758620689655; -4.5663951769119935; 0.018510264465162685; -3.1913362035198955e-16 # MI
0.04827586206896552; 0.4827586206896552; -4.911222763118569; 0.018510264516157227; -6.716342567647812e-17 # MI
0.04827586206896552; 0.5172413793103449; -5.25605034932536; 0.018510264294480105; -6.62240595464996e-17 # MI
0.04827586206896552; 0.5517241379310345; -5.60087793553203; 0.018510264500422702; 1.9344330986209688e-14 # MI
0.04827586206896552; 0.5862068965517241; -5.945705521738391; 0.018510264727207737; 1.4877071325364964e-15 # MI
0.04827586206896552; 0.6206896551724138; -6.290533107945774; 0.01851026411553347; 1.2124295981057284e-14 # MI
0.04827586206896552; 0.6551724137931034; -6.635360694152207; 0.018510263858303233; -2.1107812559148977e-14 # MI
0.04827586206896552; 0.6896551724137931; -6.980188280358912; 0.018510264361931927; -8.684906113188467e-13 # MI
0.04827586206896552; 0.7241379310344828; -7.325015866565802; 0.018510264360195094; 5.166043814841331e-13 # MI
0.04827586206896552; 0.7586206896551724; -7.6698434527726915; 0.018510264360027895; 1.0972615337198385e-12 # MI
0.04827586206896552; 0.7931034482758621; -8.014671038979532; 0.01851026433059655; 2.7833841575793006e-12 # MI
0.04827586206896552; 0.8275862068965517; -8.3617961803324; 0.08758172741230785; -0.18142691974752737 # SF
0.04827586206896552; 0.8620689655172413; -8.76618917765715; 0.18096238179787294; 0.0065071138487277904 # SF
0.04827586206896552; 0.896551724137931; -9.200064109756172; 0.23956269920020956; -0.021375066188307795 # SF
0.04827586206896552; 0.9310344827586207; -9.664048378582832; 0.2588015475417247; -0.04183347009939336 # SF
0.04827586206896552; 0.9655172413793104; -10.15446789305224; 0.2695448732578378; 0.16386416912812662 # SF
0.04827586206896552; 1.0; -10.671484933682734; 0.26952656813363873; 0.397966594926397 # SF
0.0603448275862069; 0.0; -0.3916768831503893; 0.2514277857805813; 0.20448733171627198 # SF
0.0603448275862069; 0.034482758620689655; -0.6000834362766659; 0.2429165054970201; -0.14374855810158899 # SF
0.0603448275862069; 0.06896551724137931; -0.8409870271057178; 0.20483708782454446; 0.16822758913285984 # SF
0.0603448275862069; 0.10344827586206896; -1.164929307572897; 0.028798930294342995; -6.094629298345639e-11 # MI
0.0603448275862069; 0.13793103448275862; -1.509756893776974; 0.02879893048730331; -3.248637073509489e-11 # MI
0.0603448275862069; 0.1724137931034483; -1.854584479985094; 0.028798930490444796; -5.048288238586667e-12 # MI
0.0603448275862069; 0.20689655172413793; -2.1994120661899283; 0.028798930555270275; -2.257331522559554e-12 # MI
0.0603448275862069; 0.2413793103448276; -2.5442396523971498; 0.028798930486777063; -1.247494547234814e-13 # MI
0.0603448275862069; 0.27586206896551724; -2.8890672386034812; 0.02879893056888605; 1.6073883445556844e-13 # MI
0.0603448275862069; 0.3103448275862069; -3.2338948248090182; 0.028798930696773972; -3.853174257133363e-15 # MI
0.0603448275862069; 0.3448275862068966; -3.578722411013038; 0.028798930557094593; -4.2352254379041365e-16 # MI
0.0603448275862069; 0.3793103448275862; -3.9235499972215058; 0.028798930105469855; -1.534577288725152e-14 # MI
0.0603448275862069; 0.41379310344827586; -4.2683775834269735; 0.028798930201624495; 3.652946465207053e-13 # MI
0.0603448275862069; 0.4482758620689655; -4.61320516963384; 0.028798930857413474; 1.2394362623942526e-15 # MI
0.0603448275862069; 0.4827586206896552; -4.958032755841205; 0.02879892985337662; 2.206123056404448e-16 # MI
0.0603448275862069; 0.5172413793103449; -5.302860342046619; 0.028798928977041838; -7.698061407505487e-16 # MI
0.0603448275862069; 0.5517241379310345; -5.647687928251163; 0.02879892956234742; 3.197781396259156e-16 # MI
0.0603448275862069; 0.5862068965517241; -5.992515514459685; 0.028798930058644867; -7.26688283671993e-14 # MI
0.0603448275862069; 0.6206896551724138; -6.337343100654119; 0.028798929608583546; -7.779415205994651e-13 # MI
0.0603448275862069; 0.6551724137931034; -6.682170686863634; 0.028798930725768335; 3.0646546476440524e-12 # MI
0.0603448275862069; 0.6896551724137931; -7.026998273069177; 0.028798930348028495; -1.0910435783000341e-10 # MI
0.0603448275862069; 0.7241379310344828; -7.371825859275999; 0.02879893014880852; 4.0610005237498985e-11 # MI
0.0603448275862069; 0.7586206896551724; -7.716653445482679; 0.028798930121819888; 2.529094069760647e-10 # MI
0.0603448275862069; 0.7931034482758621; -8.07883374848276; 0.16879323982040395; -0.002994803852525909 # SF
0.0603448275862069; 0.8275862068965517; -8.479670761576953; 0.19143040173739356; 0.012098998128024752 # SF
0.0603448275862069; 0.8620689655172413; -8.908754540203638; 0.24719796104102354; -0.006613991981264767 # SF
0.0603448275862069; 0.896551724137931; -9.36015190787925; 0.2674250311407611; -0.10983816286908937 # SF
0.0603448275862069; 0.9310344827586207; -9.842861312538648; 0.2678977790218249; 0.07913195080735563 # SF
0.0603448275862069; 0.9655172413793104; -10.34796244562702; 0.27919286068232774; 0.002445984325538156 # SF
0.0603448275862069; 1.0; -10.870027240056357; 0.27513679499235044; 0.14979716670234108 # SF
0.07241379310344828; 0.0; -0.4754034659836057; 0.2552303623716468; 0.10560329461549751 # SF
0.07241379310344828; 0.034482758620689655; -0.6923993711891853; 0.24392942897756503; 0.18352380805965748 # SF
0.07241379310344828; 0.06896551724137931; -0.9407299282804882; 0.21327759819236802; 0.2939872068210807 # SF
0.07241379310344828; 0.10344827586206896; -1.229709679805918; 0.16891118352816725; -0.27979424597566743 # SF
0.07241379310344828; 0.13793103448275862; -1.5667335592500828; 0.04124605604615739; -2.89792892583612e-13 # MI
0.07241379310344828; 0.1724137931034483; -1.911561145448606; 0.041246056123374286; -7.977451387876081e-15 # MI
0.07241379310344828; 0.20689655172413793; -2.2563887316513256; 0.041246056194502945; -4.7227519213788326e-14 # MI
0.07241379310344828; 0.2413793103448276; -2.601216317856226; 0.04124605625976896; -1.092302216304496e-15 # MI
0.07241379310344828; 0.27586206896551724; -2.9460439040610122; 0.0412460562631356; 2.116898670953876e-16 # MI
0.07241379310344828; 0.3103448275862069; -3.290871490261103; 0.04124605639242773; 3.149240803792941e-16 # MI
0.07241379310344828; 0.3448275862068966; -3.6356990764621986; 0.0412460564094288; 4.730618002883942e-16 # MI
0.07241379310344828; 0.3793103448275862; -3.980526662663869; 0.04124605646932222; 3.293454890647105e-16 # MI
0.07241379310344828; 0.41379310344827586; -4.325354248865347; 0.041246056495116035; -1.187579115200802e-16 # MI
0.07241379310344828; 0.4482758620689655; -4.67018183506811; 0.041246056582682655; 5.2069733703350864e-17 # MI
0.07241379310344828; 0.4827586206896552; -5.015009421276422; 0.041246056792670016; 2.5573981560604907e-16 # MI
0.07241379310344828; 0.5172413793103449; -5.359837007468406; 0.041246056624551386; -6.463079824292624e-17 # MI
0.07241379310344828; 0.5517241379310345; -5.704664593667898; 0.04124605665811942; -1.3204553532080645e-16 # MI
0.07241379310344828; 0.5862068965517241; -6.049492179870062; 0.04124605697145367; 1.7046506914730641e-15 # MI
0.07241379310344828; 0.6206896551724138; -6.394319766049266; 0.04124605601686704; 1.0548213654229971e-14 # MI
0.07241379310344828; 0.6551724137931034; -6.739147352245442; 0.041246057474195075; 8.443451595149432e-15 # MI
0.07241379310344828; 0.6896551724137931; -7.083974938452331; 0.04124605747478882; -4.555679969819468e-13 # MI
0.07241379310344828; 0.7241379310344828; -7.4287846398713695; 0.0415506437236679; -0.029418318759054846 # SF
0.07241379310344828; 0.7586206896551724; -7.798597528437936; 0.17944369011174155; -0.12274582893338246 # SF
0.07241379310344828; 0.7931034482758621; -8.201117107086334; 0.20335641728914333; -0.005343248978765498 # SF
0.07241379310344828; 0.8275862068965517; -8.623338296352046; 0.250323420312039; -0.2830302900284183 # SF
0.07241379310344828; 0.8620689655172413; -9.073052891364807; 0.25642334908377085; -0.06403771586501726 # SF
0.07241379310344828; 0.896551724137931; -9.546598364478923; 0.27771894506053796; 0.0004810093364091565 # SF
0.07241379310344828; 0.9310344827586207; -10.03245849876189; 0.28996954459325996; -0.03666300144298697 # SF
0.07241379310344828; 0.9655172413793104; -10.54970565283721; 0.2899752012391139; 0.0004222045433683086 # SF
0.07241379310344828; 1.0; -11.08058270639409; 0.2876420661794725; 0.04710349166967295 # SF
0.08448275862068966; 0.0; -0.5565309360266624; 0.2592769999103468; -0.024362355565931935 # SF
0.08448275862068966; 0.034482758620689655; -0.7857207309297791; 0.249503520697402; 0.2777211909405382 # SF
0.08448275862068966; 0.06896551724137931; -1.0299724189364463; 0.24136940481288732; 0.11500213289766624 # SF
0.08448275862068966; 0.10344827586206896; -1.3117613396508065; 0.18621344263808037; -0.2605159869296904 # SF
0.08448275862068966; 0.13793103448275862; -1.631750555773817; 0.07555645830972857; 0.20016997284523413 # SF
0.08448275862068966; 0.1724137931034483; -1.9785561419776663; 0.05576405380568583; -5.3442852114169114e-14 # MI
0.08448275862068966; 0.20689655172413793; -2.3233837281781784; 0.05576405390619832; -4.665569612407297e-15 # MI
0.08448275862068966; 0.2413793103448276; -2.6682113143672046; 0.05576405419665886; 1.7702295855281397e-14 # MI
0.08448275862068966; 0.27586206896551724; -3.0130389005768516; 0.05576405429508546; -6.0023899984629165e-15 # MI
0.08448275862068966; 0.3103448275862069; -3.3578664867621133; 0.05576405465442358; -1.3110414360348836e-16 # MI
0.08448275862068966; 0.3448275862068966; -3.7026940729702567; 0.055764054951430664; 3.1742280052249524e-16 # MI
0.08448275862068966; 0.3793103448275862; -4.047521659167288; 0.055764055006441327; 2.6658151836466094e-15 # MI
0.08448275862068966; 0.41379310344827586; -4.3923492453513004; 0.0557640560111039; 1.060929900906633e-15 # MI
0.08448275862068966; 0.4482758620689655; -4.7371768315416185; 0.05576405643851112; -1.0168603742199683e-15 # MI
0.08448275862068966; 0.4827586206896552; -5.082004417741539; 0.055764056789098015; -3.6677241554230133e-17 # MI
0.08448275862068966; 0.5172413793103449; -5.426832003918358; 0.055764056523843086; -2.3097216378344444e-16 # MI
0.08448275862068966; 0.5517241379310345; -5.77165959008732; 0.05576405643221638; -4.535572239846144e-16 # MI
0.08448275862068966; 0.5862068965517241; -6.116487176297121; 0.05576405705532195; 6.86377315259345e-17 # MI
0.08448275862068966; 0.6206896551724138; -6.461314762504017; 0.05576405705521248; -3.02051888660408e-15 # MI
0.08448275862068966; 0.6551724137931034; -6.806142348710904; 0.05576405705521581; -1.9148285958564835e-15 # MI
0.08448275862068966; 0.6896551724137931; -7.150924477398993; 0.059180756512090316; 0.10095078086197218 # SF
0.08448275862068966; 0.7241379310344828; -7.52593410646967; 0.19530637802511697; 0.2772294465160378 # SF
0.08448275862068966; 0.7586206896551724; -7.930813599388011; 0.21602358495637497; -0.0017680168318857028 # SF
0.08448275862068966; 0.7931034482758621; -8.347994899233967; 0.26632596501706307; 0.04202979979210267 # SF
0.08448275862068966; 0.8275862068965517; -8.79627976692733; 0.2664224942104174; -0.002208586505296603 # SF
0.08448275862068966; 0.8620689655172413; -9.257290373386015; 0.2886192326305399; 0.016131327260059756 # SF
0.08448275862068966; 0.896551724137931; -9.74005367678481; 0.28862501357054393; -0.0014275788791645748 # SF
0.08448275862068966; 0.9310344827586207; -10.241356736435083; 0.3015284323005498; -0.16822820882303022 # SF
0.08448275862068966; 0.9655172413793104; -10.753877668716273; 0.30394458511593037; 0.4592171232968575 # SF
0.08448275862068966; 1.0; -11.300807338092582; 0.30146369473981016; -0.00011249275421801223 # SF
0.09655172413793103; 0.0; -0.6681734240741193; 0.26016519503982277; -0.07256586833061578 # SF
0.09655172413793103; 0.034482758620689655; -0.8863203487408248; 0.251184534642642; 0.04589945394543106 # SF
0.09655172413793103; 0.06896551724137931; -1.1287100345688037; 0.23529024976912016; 0.29877451288517404 # SF
0.09655172413793103; 0.10344827586206896; -1.4040489800503924; 0.19480514946776728; 0.27549555666810693 # SF
0.09655172413793103; 0.13793103448275862; -1.7125188372831353; 0.1864959554207617; 0.06988385539417434 # SF
0.09655172413793103; 0.1724137931034483; -2.0553879510039534; 0.07223828483973116; 4.137960303483529e-12 # MI
0.09655172413793103; 0.20689655172413793; -2.4002155368584672; 0.07223828566825707; -5.827598147701466e-12 # MI
0.09655172413793103; 0.2413793103448276; -2.7450431228432257; 0.07223828403502108; -1.2814324035073792e-12 # MI
0.09655172413793103; 0.27586206896551724; -3.0898706993425007; 0.0722382700176929; 2.909020341825879e-13 # MI
0.09655172413793103; 0.3103448275862069; -3.4346982948183546; 0.07223828737746141; 1.5316809395069286e-13 # MI
0.09655172413793103; 0.3448275862068966; -3.779525880669366; 0.07223828800642407; 2.5189023786223352e-14 # MI
0.09655172413793103; 0.3793103448275862; -4.1243534670618; 0.07223828086028417; -4.663736209909888e-15 # MI
0.09655172413793103; 0.41379310344827586; -4.46918105323728; 0.07223828077948036; 3.12381453079359e-15 # MI
0.09655172413793103; 0.4482758620689655; -4.814008639284775; 0.07223828049938086; 8.7987646203944e-16 # MI
0.09655172413793103; 0.4827586206896552; -5.158836225271953; 0.0722382781613593; 8.347045668360123e-16 # MI
0.09655172413793103; 0.5172413793103449; -5.503663811534161; 0.07223827637710167; -4.2908905332863316e-16 # MI
0.09655172413793103; 0.5517241379310345; -5.848491397741081; 0.07223827637642244; 1.4144993354306237e-15 # MI
0.09655172413793103; 0.5862068965517241; -6.193318983947988; 0.07223827637641711; 2.2955215051630146e-15 # MI
0.09655172413793103; 0.6206896551724138; -6.538036939688169; 0.07278684642148492; 0.041311174292493466 # SF
0.09655172413793103; 0.6551724137931034; -6.886610174226343; 0.20139371785065974; -0.07089911228517567 # SF
0.09655172413793103; 0.6896551724137931; -7.265795300524012; 0.2027530215850164; -0.08006522903504108 # SF
0.09655172413793103; 0.7241379310344828; -7.667750569435544; 0.2297472670990619; -0.0003483704561548944 # SF
0.09655172413793103; 0.7586206896551724; -8.080948668639595; 0.23908515422130416; 0.30482819870433336 # SF
0.09655172413793103; 0.7931034482758621; -8.5261388227062; 0.2774949183257511; 0.00022224156965115714 # SF
0.09655172413793103; 0.8275862068965517; -8.97451724721178; 0.2921149571745443; -0.4307941255830516 # SF
0.09655172413793103; 0.8620689655172413; -9.457354766715266; 0.30023851189770046; 0.00027638679071878536 # SF
